ph;temperature;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
7.37;-2.2;90;3272;2024-11-16T21:15:01.399313633Z;1031;santorsola-phd-5
7.37;-2.9;90;3270;2024-11-16T21:35:01.464036397Z;1031;santorsola-phd-5
7.38;-3.4;90;3272;2024-11-16T21:55:01.459964350Z;1031;santorsola-phd-5
7.38;-3.1;90;3272;2024-11-16T22:15:01.536811568Z;1031;santorsola-phd-5
7.39;-3;89;3268;2024-11-16T22:35:01.539657836Z;1031;santorsola-phd-5
7.38;-2.9;91;3274;2024-11-16T23:15:01.617758838Z;1031;santorsola-phd-5
7.39;-3.2;90;3272;2024-11-16T23:55:01.619557207Z;1031;santorsola-phd-5
7.38;-3.3;90;3272;2024-11-17T00:15:01.713027866Z;1031;santorsola-phd-5
7.38;-3.5;90;3272;2024-11-17T00:35:01.709712454Z;1031;santorsola-phd-5
7.39;-3;91;3274;2024-11-17T00:55:01.704747929Z;1031;santorsola-phd-5
7.39;-4.1;87;3263;2024-11-17T01:15:01.791890636Z;1031;santorsola-phd-5
7.4;-4.2;88;3266;2024-11-17T01:35:01.718644784Z;1031;santorsola-phd-5
7.4;-4;87;3261;2024-11-17T01:55:02.026482423Z;1031;santorsola-phd-5
7.4;-4.6;88;3266;2024-11-17T02:15:01.785123236Z;1031;santorsola-phd-5
7.4;-3.9;90;3272;2024-11-17T02:35:01.859615492Z;1031;santorsola-phd-5
7.4;-4.3;87;3263;2024-11-17T02:55:01.860222853Z;1031;santorsola-phd-5
7.4;-4.2;90;3270;2024-11-17T03:15:01.878641133Z;1031;santorsola-phd-5
7.4;-4.3;88;3266;2024-11-17T03:35:01.940379556Z;1031;santorsola-phd-5
7.4;-4.2;87;3263;2024-11-17T03:55:01.943688059Z;1031;santorsola-phd-5
7.4;-3.9;87;3263;2024-11-17T04:15:01.943421926Z;1031;santorsola-phd-5
7.4;-4;88;3266;2024-11-17T04:35:02.022697072Z;1031;santorsola-phd-5
7.4;-3.8;88;3266;2024-11-17T04:55:02.024768508Z;1031;santorsola-phd-5
7.4;-3.7;87;3263;2024-11-17T05:15:02.024124643Z;1031;santorsola-phd-5
7.41;-4.7;87;3263;2024-11-17T05:35:02.097948756Z;1031;santorsola-phd-5
7.41;-4.5;88;3266;2024-11-17T05:55:02.102125246Z;1031;santorsola-phd-5
7.4;-4.2;87;3263;2024-11-17T06:15:02.102088298Z;1031;santorsola-phd-5
7.41;-5;87;3263;2024-11-17T06:35:02.126046462Z;1031;santorsola-phd-5
7.4;-4.1;87;3261;2024-11-17T06:55:02.181436570Z;1031;santorsola-phd-5
7.4;-4;88;3266;2024-11-17T07:15:02.267673673Z;1031;santorsola-phd-5
7.4;-4.1;87;3263;2024-11-17T07:35:02.214599395Z;1031;santorsola-phd-5
7.41;-3.7;88;3266;2024-11-17T07:55:02.262060545Z;1031;santorsola-phd-5
7.41;-3.5;88;3266;2024-11-17T08:15:02.261502755Z;1031;santorsola-phd-5
7.39;-3.5;89;3268;2024-11-17T08:35:02.290965112Z;1031;santorsola-phd-5
7.39;-2.7;90;3272;2024-11-17T08:55:02.337482017Z;1031;santorsola-phd-5
7.4;-2.9;90;3270;2024-11-17T09:15:02.349904379Z;1031;santorsola-phd-5
7.07;3.1;97;3291;2024-11-17T09:35:02.352959289Z;1031;santorsola-phd-5
7.49;4.6;100;3302;2024-11-17T09:55:02.445561281Z;1031;santorsola-phd-5
7.51;5.4;100;3313;2024-11-17T10:15:02.423679044Z;1031;santorsola-phd-5
7.41;8.2;100;3313;2024-11-17T10:35:02.424113974Z;1031;santorsola-phd-5
7.36;10.8;100;3313;2024-11-17T10:55:01.903326094Z;1031;santorsola-phd-5
7.43;9;100;3308;2024-11-17T11:15:01.937441718Z;1031;santorsola-phd-5
7.43;9.1;100;3313;2024-11-17T11:35:02.337650333Z;1031;santorsola-phd-5
7.41;9.9;100;3319;2024-11-17T11:55:02.335909193Z;1031;santorsola-phd-5
7.35;14;100;3326;2024-11-17T12:15:02.335304868Z;1031;santorsola-phd-5
7.38;12.3;100;3330;2024-11-17T12:35:02.181026276Z;1031;santorsola-phd-5
7.34;15.1;100;3326;2024-11-17T12:55:01.858099763Z;1031;santorsola-phd-5
7.33;15.7;100;3324;2024-11-17T13:15:02.340783011Z;1031;santorsola-phd-5
7.4;10.5;100;3321;2024-11-17T13:35:02.338981987Z;1031;santorsola-phd-5
7.35;13.8;100;3319;2024-11-17T13:55:02.263401029Z;1031;santorsola-phd-5
7.36;13.7;100;3319;2024-11-17T14:15:01.863208490Z;1031;santorsola-phd-5
7.43;8.8;100;3317;2024-11-17T14:35:02.255089667Z;1031;santorsola-phd-5
7.39;9.6;100;3315;2024-11-17T14:55:02.257793892Z;1031;santorsola-phd-5
7.5;4.6;100;3304;2024-11-17T15:15:02.098401810Z;1031;santorsola-phd-5
7.48;4.8;100;3302;2024-11-17T15:35:02.213542282Z;1031;santorsola-phd-5
7.48;1.6;97;3293;2024-11-17T15:55:02.258285974Z;1031;santorsola-phd-5
7.48;1.2;96;3289;2024-11-17T16:15:02.256716785Z;1031;santorsola-phd-5
7.49;-0.5;95;3287;2024-11-17T16:35:02.332897001Z;1031;santorsola-phd-5
7.48;-0.1;95;3285;2024-11-17T16:55:02.272104404Z;1031;santorsola-phd-5
7.49;0;95;3285;2024-11-17T17:15:02.297900667Z;1031;santorsola-phd-5
7.42;-0.4;94;3283;2024-11-17T17:35:02.343397964Z;1031;santorsola-phd-5
7.45;-1.1;93;3280;2024-11-17T17:55:02.340714921Z;1031;santorsola-phd-5
7.44;-1.4;93;3280;2024-11-17T18:15:02.340087253Z;1031;santorsola-phd-5
7.43;-0.8;92;3276;2024-11-17T18:35:02.417790584Z;1031;santorsola-phd-5
7.42;-1.4;94;3283;2024-11-17T18:55:02.428038015Z;1031;santorsola-phd-5
7.42;-2;92;3278;2024-11-17T19:15:02.422714023Z;1031;santorsola-phd-5
7.43;-1.3;91;3274;2024-11-17T19:35:02.434487151Z;1031;santorsola-phd-5
7.43;-1.9;92;3276;2024-11-17T19:55:02.500061441Z;1031;santorsola-phd-5
7.43;-1.9;92;3276;2024-11-17T20:15:02.502940224Z;1031;santorsola-phd-5
7.42;-1.8;92;3276;2024-11-17T20:35:02.509272770Z;1031;santorsola-phd-5
7.43;-1.8;90;3272;2024-11-17T20:55:02.513131312Z;1031;santorsola-phd-5
7.41;-2.2;91;3274;2024-11-17T21:15:02.541714158Z;1031;santorsola-phd-5
7.43;-2.4;91;3274;2024-11-17T21:35:02.575695492Z;1031;santorsola-phd-5
7.42;-2.3;90;3272;2024-11-17T21:55:02.585218424Z;1031;santorsola-phd-5
7.41;-2.4;90;3270;2024-11-17T22:15:02.663310328Z;1031;santorsola-phd-5
7.43;-2.2;91;3274;2024-11-17T22:35:02.631700730Z;1031;santorsola-phd-5
7.42;-2.7;89;3268;2024-11-17T22:55:02.659726618Z;1031;santorsola-phd-5
7.43;-2.4;91;3274;2024-11-17T23:15:02.739035920Z;1031;santorsola-phd-5
7.43;-2.9;90;3270;2024-11-17T23:35:02.741109485Z;1031;santorsola-phd-5
7.43;-2.5;90;3272;2024-11-18T00:15:02.918770758Z;1031;santorsola-phd-5
7.42;-2.5;90;3272;2024-11-18T00:35:02.827355184Z;1031;santorsola-phd-5
7.43;-2.2;90;3272;2024-11-18T00:55:02.827143536Z;1031;santorsola-phd-5
7.43;-1.4;91;3274;2024-11-18T01:15:02.822388920Z;1031;santorsola-phd-5
7.43;-2.1;90;3270;2024-11-18T01:35:02.829286860Z;1031;santorsola-phd-5
7.43;-2.4;91;3274;2024-11-18T01:55:02.898074053Z;1031;santorsola-phd-5
7.42;-2.7;90;3272;2024-11-18T02:15:02.880611402Z;1031;santorsola-phd-5
7.44;-2.3;90;3272;2024-11-18T02:35:02.900654723Z;1031;santorsola-phd-5
7.43;-2.5;90;3270;2024-11-18T02:55:02.980308601Z;1031;santorsola-phd-5
7.43;-2.2;90;3272;2024-11-18T03:15:02.976652741Z;1031;santorsola-phd-5
7.43;-2.2;89;3268;2024-11-18T03:35:02.975489319Z;1031;santorsola-phd-5
7.43;-2.3;90;3270;2024-11-18T03:55:02.816561729Z;1031;santorsola-phd-5
7.43;-2.4;90;3272;2024-11-18T04:15:03.007550463Z;1031;santorsola-phd-5
7.44;-2.3;90;3272;2024-11-18T04:35:03.059248369Z;1031;santorsola-phd-5
7.43;-2.2;90;3270;2024-11-18T04:55:03.058257539Z;1031;santorsola-phd-5
7.44;-1.9;90;3272;2024-11-18T05:15:03.092469656Z;1031;santorsola-phd-5
7.43;-2.5;90;3270;2024-11-18T05:35:03.136114096Z;1031;santorsola-phd-5
7.43;-2.7;89;3268;2024-11-18T05:55:03.134110695Z;1031;santorsola-phd-5
7.43;-2.8;90;3272;2024-11-18T06:15:03.135709612Z;1031;santorsola-phd-5
7.43;-2.6;90;3272;2024-11-18T06:35:03.223091080Z;1031;santorsola-phd-5
7.43;-2.6;90;3270;2024-11-18T06:55:03.215337073Z;1031;santorsola-phd-5
7.43;-2.2;90;3270;2024-11-18T07:15:03.469517117Z;1031;santorsola-phd-5
7.43;-1.7;90;3272;2024-11-18T07:35:03.233247780Z;1031;santorsola-phd-5
7.43;-1.4;90;3272;2024-11-18T07:55:03.255360321Z;1031;santorsola-phd-5
7.43;-1.7;90;3272;2024-11-18T08:15:03.302619001Z;1031;santorsola-phd-5
7.43;-1.4;90;3272;2024-11-18T08:35:03.309182570Z;1031;santorsola-phd-5
7.41;-1.1;90;3272;2024-11-18T08:55:03.460206808Z;1031;santorsola-phd-5
7.4;-1;90;3272;2024-11-18T09:15:03.337689079Z;1031;santorsola-phd-5
7.48;3.6;96;3289;2024-11-18T09:35:03.063485416Z;1031;santorsola-phd-5
7.47;6.3;100;3302;2024-11-18T09:55:03.784426543Z;1031;santorsola-phd-5
7.45;7.7;100;3308;2024-11-18T10:15:03.453860342Z;1031;santorsola-phd-5
7.42;7.4;100;3306;2024-11-18T10:35:03.372896984Z;1031;santorsola-phd-5
7.45;6.4;100;3304;2024-11-18T10:55:03.392438986Z;1031;santorsola-phd-5
7.45;6.5;100;3302;2024-11-18T11:15:02.985744139Z;1031;santorsola-phd-5
7.44;6.9;100;3300;2024-11-18T11:35:03.384431010Z;1031;santorsola-phd-5
7.45;8;100;3306;2024-11-18T11:55:03.474688132Z;1031;santorsola-phd-5
7.45;7.9;100;3306;2024-11-18T12:15:03.350656045Z;1031;santorsola-phd-5
7.45;8;100;3302;2024-11-18T12:35:03.377193382Z;1031;santorsola-phd-5
7.41;8.1;99;3298;2024-11-18T12:55:02.979144444Z;1031;santorsola-phd-5
7.41;8;100;3302;2024-11-18T13:15:03.380326310Z;1031;santorsola-phd-5
7.41;8.1;100;3302;2024-11-18T13:35:03.855529789Z;1031;santorsola-phd-5
7.42;7.8;100;3306;2024-11-18T13:55:03.384784028Z;1031;santorsola-phd-5
7.44;6.9;100;3302;2024-11-18T14:15:03.350903764Z;1031;santorsola-phd-5
7.46;6.2;99;3298;2024-11-18T14:35:03.143167723Z;1031;santorsola-phd-5
7.49;5.3;98;3295;2024-11-18T14:55:03.345465730Z;1031;santorsola-phd-5
7.48;4.4;98;3295;2024-11-18T15:15:03.387596882Z;1031;santorsola-phd-5
7.47;3.9;97;3291;2024-11-18T15:35:03.378026529Z;1031;santorsola-phd-5
7.46;3.3;96;3289;2024-11-18T15:55:03.380454181Z;1031;santorsola-phd-5
7.45;2.7;95;3287;2024-11-18T16:15:03.373545342Z;1031;santorsola-phd-5
7.45;2.7;96;3289;2024-11-18T16:35:03.402242064Z;1031;santorsola-phd-5
7.42;2.2;96;3289;2024-11-18T16:55:03.222177675Z;1031;santorsola-phd-5
7.45;2.7;95;3287;2024-11-18T17:15:03.405514961Z;1031;santorsola-phd-5
7.43;2.1;95;3287;2024-11-18T17:35:03.410227838Z;1031;santorsola-phd-5
7.43;2;93;3280;2024-11-18T17:55:03.457961607Z;1031;santorsola-phd-5
7.41;2.3;95;3285;2024-11-18T18:15:03.438690824Z;1031;santorsola-phd-5
7.41;1.6;94;3283;2024-11-18T18:35:03.295894849Z;1031;santorsola-phd-5
7.39;0.9;93;3280;2024-11-18T18:55:03.471987347Z;1031;santorsola-phd-5
7.38;1.6;93;3280;2024-11-18T19:15:03.541738720Z;1031;santorsola-phd-5
7.38;1.5;97;3291;2024-11-18T19:35:03.492243587Z;1031;santorsola-phd-5
7.38;0.7;94;3283;2024-11-18T19:55:03.519673367Z;1031;santorsola-phd-5
7.38;0.9;93;3280;2024-11-18T20:15:03.534421208Z;1031;santorsola-phd-5
7.38;1.1;93;3280;2024-11-18T20:55:03.617455695Z;1031;santorsola-phd-5
7.38;0.8;92;3278;2024-11-18T21:15:03.597173544Z;1031;santorsola-phd-5
7.39;1.3;94;3283;2024-11-18T21:35:03.582245877Z;1031;santorsola-phd-5
7.38;1;95;3285;2024-11-18T21:55:03.612803774Z;1031;santorsola-phd-5
7.39;1.3;92;3278;2024-11-18T22:15:03.621468386Z;1031;santorsola-phd-5
7.38;0.4;95;3285;2024-11-18T22:35:03.638465799Z;1031;santorsola-phd-5
7.39;0.6;92;3276;2024-11-18T22:55:03.638221302Z;1031;santorsola-phd-5
7.39;0.3;92;3276;2024-11-18T23:15:03.658259280Z;1031;santorsola-phd-5
7.39;0.3;95;3285;2024-11-18T23:35:03.685659780Z;1031;santorsola-phd-5
7.39;0.8;92;3278;2024-11-18T23:55:03.702618232Z;1031;santorsola-phd-5
7.39;0.7;93;3280;2024-11-19T00:15:03.720683880Z;1031;santorsola-phd-5
7.38;0.1;92;3278;2024-11-19T00:35:03.719868925Z;1031;santorsola-phd-5
7.38;-0.3;92;3276;2024-11-19T00:55:03.738762551Z;1031;santorsola-phd-5
7.36;-0.4;92;3278;2024-11-19T01:15:03.781989786Z;1031;santorsola-phd-5
7.33;-0.4;91;3274;2024-11-19T01:35:03.774063221Z;1031;santorsola-phd-5
7.31;-0.3;91;3274;2024-11-19T01:55:03.793872269Z;1031;santorsola-phd-5
7.3;-1.7;90;3270;2024-11-19T02:15:03.805540630Z;1031;santorsola-phd-5
7.27;-1.3;89;3268;2024-11-19T02:35:03.853825233Z;1031;santorsola-phd-5
7.3;-0.1;90;3270;2024-11-19T02:55:03.887462567Z;1031;santorsola-phd-5
7.35;-1.8;89;3268;2024-11-19T03:15:03.874270398Z;1031;santorsola-phd-5
7.38;-2.1;90;3270;2024-11-19T03:35:03.896532151Z;1031;santorsola-phd-5
7.31;-1.2;89;3268;2024-11-19T03:55:03.942383305Z;1031;santorsola-phd-5
7.35;-1.8;90;3270;2024-11-19T04:15:03.941901848Z;1031;santorsola-phd-5
7.38;-2;89;3268;2024-11-19T04:35:03.964497213Z;1031;santorsola-phd-5
7.34;-1.2;90;3270;2024-11-19T04:55:03.973069526Z;1031;santorsola-phd-5
7.35;-1.7;91;3274;2024-11-19T05:15:04.016198033Z;1031;santorsola-phd-5
7.38;-2.1;90;3270;2024-11-19T05:35:04.034155598Z;1031;santorsola-phd-5
7.38;-1.9;90;3272;2024-11-19T05:55:04.098082137Z;1031;santorsola-phd-5
7.33;-1.4;90;3272;2024-11-19T06:15:04.094616946Z;1031;santorsola-phd-5
7.26;-0.8;90;3270;2024-11-19T06:35:04.092599877Z;1031;santorsola-phd-5
7.26;-1;89;3268;2024-11-19T06:55:04.110567455Z;1031;santorsola-phd-5
7.01;-0.1;91;3274;2024-11-19T07:15:04.125719876Z;1031;santorsola-phd-5
6.83;0;92;3276;2024-11-19T07:35:04.188944801Z;1031;santorsola-phd-5
7.13;0.9;92;3276;2024-11-19T07:55:04.173387355Z;1031;santorsola-phd-5
7.33;1.3;92;3278;2024-11-19T08:15:04.185129790Z;1031;santorsola-phd-5
7.47;2.3;95;3285;2024-11-19T08:35:04.196874396Z;1031;santorsola-phd-5
7.51;3.9;95;3285;2024-11-19T08:55:04.196465769Z;1031;santorsola-phd-5
7.49;4.2;95;3285;2024-11-19T09:15:03.940556745Z;1031;santorsola-phd-5
7.49;3.8;94;3283;2024-11-19T09:35:04.219733297Z;1031;santorsola-phd-5
7.49;3.8;95;3287;2024-11-19T09:55:03.778967175Z;1031;santorsola-phd-5
7.49;4.7;96;3289;2024-11-19T10:15:04.584537986Z;1031;santorsola-phd-5
7.46;5.7;97;3291;2024-11-19T10:35:04.259942641Z;1031;santorsola-phd-5
7.44;6.6;96;3289;2024-11-19T10:55:04.256264666Z;1031;santorsola-phd-5
7.43;7.2;98;3295;2024-11-19T11:15:04.275745294Z;1031;santorsola-phd-5
7.43;7.4;100;3306;2024-11-19T11:35:04.229313125Z;1031;santorsola-phd-5
7.41;10.2;100;3306;2024-11-19T11:55:03.809680912Z;1031;santorsola-phd-5
7.39;11.3;100;3311;2024-11-19T12:15:04.269229871Z;1031;santorsola-phd-5
7.38;12.2;100;3315;2024-11-19T12:35:04.261225290Z;1031;santorsola-phd-5
7.31;16.4;100;3321;2024-11-19T12:55:03.791147118Z;1031;santorsola-phd-5
7.31;16.3;100;3324;2024-11-19T13:15:04.189036682Z;1031;santorsola-phd-5
7.37;12.7;100;3321;2024-11-19T13:35:04.187504290Z;1031;santorsola-phd-5
7.42;9.4;100;3315;2024-11-19T13:55:04.182729297Z;1031;santorsola-phd-5
7.38;12.4;100;3313;2024-11-19T14:15:04.188791636Z;1031;santorsola-phd-5
7.44;8.5;100;3311;2024-11-19T14:35:04.174773314Z;1031;santorsola-phd-5
7.44;6.6;100;3308;2024-11-19T14:55:04.175478162Z;1031;santorsola-phd-5
7.49;5.2;100;3300;2024-11-19T15:15:04.182212127Z;1031;santorsola-phd-5
7.47;3.2;98;3295;2024-11-19T15:35:04.175625563Z;1031;santorsola-phd-5
7.46;3.9;96;3289;2024-11-19T15:55:04.157561427Z;1031;santorsola-phd-5
7.47;4.3;96;3289;2024-11-19T16:15:03.787368039Z;1031;santorsola-phd-5
7.46;2.8;97;3291;2024-11-19T16:35:04.173611387Z;1031;santorsola-phd-5
7.45;2.2;96;3289;2024-11-19T16:55:04.179930556Z;1031;santorsola-phd-5
7.44;1.8;95;3285;2024-11-19T17:15:04.201051732Z;1031;santorsola-phd-5
7.43;1.8;95;3285;2024-11-19T17:35:04.211002124Z;1031;santorsola-phd-5
7.44;1.9;97;3293;2024-11-19T17:55:04.229579851Z;1031;santorsola-phd-5
7.43;1.3;97;3291;2024-11-19T18:15:04.253927789Z;1031;santorsola-phd-5
7.43;1.5;93;3280;2024-11-19T18:35:04.253445330Z;1031;santorsola-phd-5
7.41;1.1;95;3285;2024-11-19T18:55:04.268751396Z;1031;santorsola-phd-5
7.4;0.6;94;3283;2024-11-19T19:15:04.275508484Z;1031;santorsola-phd-5
7.39;0.6;94;3283;2024-11-19T19:35:04.298028167Z;1031;santorsola-phd-5
7.39;0.5;93;3280;2024-11-19T19:55:04.312719635Z;1031;santorsola-phd-5
7.38;0.1;95;3287;2024-11-19T20:15:04.340949213Z;1031;santorsola-phd-5
7.38;0.5;93;3280;2024-11-19T20:35:04.343712797Z;1031;santorsola-phd-5
7.37;0;93;3280;2024-11-19T20:55:04.355683074Z;1031;santorsola-phd-5
7.38;1;94;3283;2024-11-19T21:15:04.369654032Z;1031;santorsola-phd-5
7.36;0.7;92;3278;2024-11-19T21:35:04.380392882Z;1031;santorsola-phd-5
7.37;0.3;93;3280;2024-11-19T21:55:04.399676364Z;1031;santorsola-phd-5
7.37;1.2;92;3276;2024-11-19T22:15:04.415948124Z;1031;santorsola-phd-5
7.41;3.5;92;3278;2024-11-19T22:35:04.428966598Z;1031;santorsola-phd-5
7.47;3.4;96;3289;2024-11-19T22:55:04.451134945Z;1031;santorsola-phd-5
7.46;3.7;96;3289;2024-11-19T23:15:04.458857575Z;1031;santorsola-phd-5
7.47;4.2;97;3291;2024-11-19T23:35:04.018828030Z;1031;santorsola-phd-5
7.47;5.3;97;3291;2024-11-19T23:55:04.454262010Z;1031;santorsola-phd-5
7.48;4.8;98;3295;2024-11-20T00:15:04.492412238Z;1031;santorsola-phd-5
7.48;4.9;97;3293;2024-11-20T00:35:04.478926085Z;1031;santorsola-phd-5
7.48;5.2;96;3289;2024-11-20T00:55:04.491868635Z;1031;santorsola-phd-5
7.49;5;97;3293;2024-11-20T01:15:04.491734519Z;1031;santorsola-phd-5
7.48;5.2;97;3293;2024-11-20T01:35:04.492495442Z;1031;santorsola-phd-5
7.47;5.1;96;3289;2024-11-20T01:55:04.500061344Z;1031;santorsola-phd-5
7.48;5.1;97;3291;2024-11-20T02:15:04.500889472Z;1031;santorsola-phd-5
7.47;5.4;97;3291;2024-11-20T02:35:04.519513671Z;1031;santorsola-phd-5
7.47;5.4;96;3289;2024-11-20T02:55:04.341196921Z;1031;santorsola-phd-5
7.48;5.2;97;3293;2024-11-20T03:15:04.532130224Z;1031;santorsola-phd-5
7.48;5.2;95;3287;2024-11-20T03:35:04.113095254Z;1031;santorsola-phd-5
7.48;5.2;97;3291;2024-11-20T03:55:04.537853969Z;1031;santorsola-phd-5
7.47;5.4;97;3293;2024-11-20T04:15:04.528339075Z;1031;santorsola-phd-5
7.48;5.3;98;3295;2024-11-20T04:35:04.572438668Z;1031;santorsola-phd-5
7.49;5.1;97;3293;2024-11-20T04:55:04.589366020Z;1031;santorsola-phd-5
7.46;5.7;96;3289;2024-11-20T05:15:04.413584713Z;1031;santorsola-phd-5
7.45;5.1;97;3293;2024-11-20T05:35:04.569885597Z;1031;santorsola-phd-5
7.47;5.2;97;3293;2024-11-20T05:55:04.580097490Z;1031;santorsola-phd-5
7.39;5;97;3293;2024-11-20T06:15:04.589524130Z;1031;santorsola-phd-5
7.33;5;96;3289;2024-11-20T06:35:04.192710555Z;1031;santorsola-phd-5
7.28;5.2;97;3293;2024-11-20T06:55:04.593285935Z;1031;santorsola-phd-5
7.24;5.2;97;3293;2024-11-20T07:15:04.175196984Z;1031;santorsola-phd-5
7.24;6;97;3293;2024-11-20T07:35:04.601775725Z;1031;santorsola-phd-5
7.26;5.9;98;3295;2024-11-20T07:55:04.616356852Z;1031;santorsola-phd-5
7.42;6.9;97;3293;2024-11-20T08:15:04.613776335Z;1031;santorsola-phd-5
7.35;6.7;97;3293;2024-11-20T08:35:04.440560520Z;1031;santorsola-phd-5
7.36;7;97;3293;2024-11-20T08:55:04.625674171Z;1031;santorsola-phd-5
7.42;7;98;3295;2024-11-20T09:15:04.180820148Z;1031;santorsola-phd-5
7.44;7.6;100;3300;2024-11-20T09:35:04.652286240Z;1031;santorsola-phd-5
7.37;9.3;100;3300;2024-11-20T09:55:04.655380111Z;1031;santorsola-phd-5
7.4;10.1;100;3304;2024-11-20T10:15:04.653620865Z;1031;santorsola-phd-5
7.36;12.9;100;3311;2024-11-20T10:35:04.659106754Z;1031;santorsola-phd-5
7.38;11.4;100;3306;2024-11-20T10:55:04.657988516Z;1031;santorsola-phd-5
7.4;10.3;100;3306;2024-11-20T11:15:04.610710021Z;1031;santorsola-phd-5
7.42;9.5;100;3304;2024-11-20T11:35:04.610743712Z;1031;santorsola-phd-5
7.36;13.4;100;3319;2024-11-20T11:55:04.826010323Z;1031;santorsola-phd-5
7.33;15.1;100;3319;2024-11-20T12:15:04.669427844Z;1031;santorsola-phd-5
7.4;10.8;100;3317;2024-11-20T12:35:04.589137714Z;1031;santorsola-phd-5
7.35;13.9;100;3326;2024-11-20T12:55:04.145348314Z;1031;santorsola-phd-5
7.31;16.3;100;3321;2024-11-20T13:15:04.378395846Z;1031;santorsola-phd-5
7.36;13.6;100;3315;2024-11-20T13:55:04.362330772Z;1031;santorsola-phd-5
7.36;13;100;3319;2024-11-20T14:15:04.655223056Z;1031;santorsola-phd-5
7.43;9.1;100;3317;2024-11-20T14:35:04.581382368Z;1031;santorsola-phd-5
7.37;10.5;100;3315;2024-11-20T14:55:04.099956155Z;1031;santorsola-phd-5
7.43;7.6;100;3304;2024-11-20T15:15:04.519600124Z;1031;santorsola-phd-5
7.46;6.4;99;3298;2024-11-20T15:35:04.543917843Z;1031;santorsola-phd-5
7.5;4.9;98;3295;2024-11-20T15:55:04.519942198Z;1031;santorsola-phd-5
7.48;4.7;99;3298;2024-11-20T16:15:04.525365616Z;1031;santorsola-phd-5
7.48;3.2;98;3295;2024-11-20T16:35:04.535450455Z;1031;santorsola-phd-5
7.49;5;98;3295;2024-11-20T16:55:04.577279281Z;1031;santorsola-phd-5
7.48;2.7;97;3293;2024-11-20T17:15:04.546008846Z;1031;santorsola-phd-5
7.49;1.1;96;3289;2024-11-20T17:35:04.122601960Z;1031;santorsola-phd-5
7.5;0.2;95;3285;2024-11-20T17:55:04.573511376Z;1031;santorsola-phd-5
7.5;0.5;93;3280;2024-11-20T18:15:04.591048145Z;1031;santorsola-phd-5
7.5;0.5;94;3283;2024-11-20T18:35:04.432448543Z;1031;santorsola-phd-5
7.5;-0.4;94;3283;2024-11-20T18:55:04.619438045Z;1031;santorsola-phd-5
7.49;-0.5;93;3280;2024-11-20T19:15:04.657128958Z;1031;santorsola-phd-5
7.49;-1.2;92;3278;2024-11-20T19:35:04.667592651Z;1031;santorsola-phd-5
7.48;-2.1;92;3278;2024-11-20T19:55:04.686690374Z;1031;santorsola-phd-5
7.47;-2.8;91;3274;2024-11-20T20:15:04.698563719Z;1031;santorsola-phd-5
7.47;-1.7;91;3274;2024-11-20T20:35:04.718774055Z;1031;santorsola-phd-5
7.47;-1.8;90;3272;2024-11-20T20:55:04.738346900Z;1031;santorsola-phd-5
7.46;-2.6;90;3272;2024-11-20T21:15:04.779157650Z;1031;santorsola-phd-5
7.47;-1.9;90;3272;2024-11-20T21:35:04.815829456Z;1031;santorsola-phd-5
7.46;-3;91;3274;2024-11-20T21:55:04.820083870Z;1031;santorsola-phd-5
7.47;-2.9;89;3268;2024-11-20T22:15:04.828925108Z;1031;santorsola-phd-5
7.47;-2.6;90;3272;2024-11-20T22:35:04.861385757Z;1031;santorsola-phd-5
7.46;-3.1;89;3268;2024-11-20T22:55:04.898218435Z;1031;santorsola-phd-5
7.46;-3.5;89;3268;2024-11-20T23:15:04.898708228Z;1031;santorsola-phd-5
7.46;-3.3;89;3268;2024-11-20T23:35:04.927824709Z;1031;santorsola-phd-5
7.47;-2.3;89;3268;2024-11-20T23:55:04.977419803Z;1031;santorsola-phd-5
7.46;-3.3;89;3268;2024-11-21T00:15:04.973736299Z;1031;santorsola-phd-5
7.46;-4.3;87;3261;2024-11-21T00:35:05.058390790Z;1031;santorsola-phd-5
7.46;-4.5;87;3261;2024-11-21T00:55:05.053645152Z;1031;santorsola-phd-5
7.46;-2.8;87;3263;2024-11-21T01:15:05.133423519Z;1031;santorsola-phd-5
7.46;-3.4;88;3266;2024-11-21T01:35:05.137558705Z;1031;santorsola-phd-5
7.45;-4.9;86;3259;2024-11-21T01:55:05.138911685Z;1031;santorsola-phd-5
7.46;-4;85;3257;2024-11-21T02:15:05.160632729Z;1031;santorsola-phd-5
7.46;-4.4;86;3259;2024-11-21T02:35:05.184551003Z;1031;santorsola-phd-5
7.46;-3.9;87;3263;2024-11-21T02:55:05.213456894Z;1031;santorsola-phd-5
7.46;-4.5;87;3261;2024-11-21T03:15:05.307031090Z;1031;santorsola-phd-5
7.46;-4.9;87;3261;2024-11-21T03:35:05.267161789Z;1031;santorsola-phd-5
7.49;-5.2;85;3257;2024-11-21T03:55:05.299296035Z;1031;santorsola-phd-5
7.49;-6.4;85;3257;2024-11-21T04:15:05.323434318Z;1031;santorsola-phd-5
7.49;-6.3;83;3251;2024-11-21T04:35:05.374599285Z;1031;santorsola-phd-5
7.49;-6.6;83;3251;2024-11-21T04:55:05.382930368Z;1031;santorsola-phd-5
7.49;-5.9;82;3247;2024-11-21T05:15:05.427205682Z;1031;santorsola-phd-5
