receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std
2024-08-27 00:00:00+00:00,58.0,0.0,18.979166666666668,0.0,20.99305555555556,0.0,89.29861111111113,0.0,0.3634722222222222,0.0,25.2,0.0,33.9,0.0,100.0,0.0,2.31,0.0,15.0,0.0,15.0,0.0,56.29999999999999,0.0,0.0,0.0
2024-08-28 00:00:00+00:00,59.0,0.0,17.981944444444444,0.0,20.42638888888889,0.0,87.23611111111113,0.0,0.41625,0.0,25.0,0.0,31.5,0.0,98.59999999999998,0.0,1.95,0.0,14.9,0.0,15.199999999999998,0.0,57.79999999999999,0.0,0.02,0.0
2024-08-29 00:00:00+00:00,60.0,0.0,18.93802816901408,0.0,23.261971830985917,0.0,80.17042253521127,0.0,0.9059154929577464,0.0,26.8,0.0,36.1,0.0,99.5,0.0,2.9500000000000006,0.0,13.5,0.0,13.6,0.0,46.1,0.0,0.01,0.0
2024-08-30 00:00:00+00:00,61.0,0.0,20.829166666666666,0.0,22.883333333333336,0.0,88.90000000000002,0.0,0.39125000000000004,0.0,29.3,0.0,33.4,0.0,100.0,0.0,1.32,0.0,14.9,0.0,14.9,0.0,65.8,0.0,0.0,0.0
2024-08-31 00:00:00+00:00,62.0,0.0,20.763380281690143,0.0,23.84225352112676,0.0,83.88450704225352,0.0,0.5656338028169013,0.0,28.600000000000005,0.0,33.2,0.0,97.09999999999998,0.0,1.51,0.0,17.8,0.0,18.3,0.0,64.3,0.0,0.06,0.0
2024-09-01 00:00:00+00:00,63.0,0.0,19.22,0.0,21.47571428571429,0.0,87.81714285714285,0.0,0.3684285714285714,0.0,26.100000000000005,0.0,29.399999999999995,0.0,96.90000000000002,0.0,1.79,0.0,14.9,0.0,15.5,0.0,56.29999999999999,0.0,0.06,0.0
2024-09-02 00:00:00+00:00,64.0,0.0,18.047222222222224,0.0,19.95833333333333,0.0,89.27638888888889,0.0,0.2968055555555555,0.0,25.600000000000005,0.0,29.2,0.0,98.59999999999998,0.0,0.96,0.0,13.1,0.0,13.300000000000002,0.0,71.4,0.0,0.02,0.0
2024-09-03 00:00:00+00:00,65.0,0.0,17.59027777777778,0.0,19.58055555555556,0.0,89.19722222222224,0.0,0.3209722222222222,0.0,22.3,0.0,29.100000000000005,0.0,98.5,0.0,1.42,0.0,13.1,0.0,13.300000000000002,0.0,63.5,0.0,0.02,0.0
2024-09-04 00:00:00+00:00,66.0,0.0,17.779166666666665,0.0,18.230555555555554,0.0,97.29722222222222,0.0,0.0706944444444444,0.0,24.7,0.0,26.600000000000005,0.0,100.0,0.0,0.42,0.0,13.1,0.0,13.300000000000002,0.0,87.5,0.0,0.0,0.0
2024-09-05 00:00:00+00:00,67.0,0.0,17.001388888888886,0.0,17.51388888888889,0.0,96.94861111111112,0.0,0.0679166666666666,0.0,20.0,0.0,22.600000000000005,0.0,100.0,0.0,0.4000000000000001,0.0,15.800000000000002,0.0,15.800000000000002,0.0,84.9,0.0,0.0,0.0
