receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_std_mean,dewpoint_std_std,temperature_std_mean,temperature_std_std,humidity_std_mean,humidity_std_std,vaporPressureDeficit_std_mean,vaporPressureDeficit_std_std
2024-10-12 23:00:00+00:00,2497.0,,8.833333333333334,,8.833333333333334,,100.0,,0.0,,0.4932882862316252,,0.4932882862316252,,0.0,,0.0,
2024-10-13 00:00:00+00:00,2498.0,,8.0,,8.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024-10-13 01:00:00+00:00,2499.0,,8.133333333333333,,8.133333333333333,,100.0,,0.0,,0.0577350269189623,,0.0577350269189623,,0.0,,0.0,
2024-10-13 02:00:00+00:00,2500.0,,8.033333333333333,,8.033333333333333,,100.0,,0.0,,0.1154700538379247,,0.1154700538379247,,0.0,,0.0,
2024-10-13 03:00:00+00:00,2501.0,,7.933333333333334,,7.933333333333334,,100.0,,0.0,,0.1154700538379249,,0.1154700538379249,,0.0,,0.0,
2024-10-13 04:00:00+00:00,2502.0,,7.7,,7.7,,100.0,,0.0,,0.1000000000000002,,0.1000000000000002,,0.0,,0.0,
2024-10-13 05:00:00+00:00,2503.0,,7.866666666666667,,7.866666666666667,,100.0,,0.0,,0.1154700538379253,,0.1154700538379253,,0.0,,0.0,
2024-10-13 06:00:00+00:00,2504.0,,9.0,,9.0,,100.0,,0.0,,0.4358898943540674,,0.4358898943540674,,0.0,,0.0,
2024-10-13 07:00:00+00:00,2505.0,,10.233333333333333,,10.233333333333333,,100.0,,0.0,,0.6429100507328636,,0.6429100507328636,,0.0,,0.0,
2024-10-13 08:00:00+00:00,2506.0,,12.433333333333332,,12.699999999999998,,98.3,,0.0266666666666666,,0.6429100507328639,,1.0,,2.688865931949745,,0.04618802153517,
2024-10-13 09:00:00+00:00,2507.0,,13.833333333333334,,16.633333333333333,,83.89999999999999,,0.3133333333333333,,0.7023769168568492,,1.7009801096230763,,5.30282943342514,,0.1350308606701939,
2024-10-13 10:00:00+00:00,2508.0,,14.633333333333333,,19.166666666666668,,75.13333333333333,,0.5566666666666666,,0.3785938897200191,,0.9073771725877466,,2.5006665778014807,,0.0850490054811538,
2024-10-13 11:00:00+00:00,2509.0,,14.866666666666667,,21.066666666666663,,67.73333333333333,,0.8033333333333333,,0.2516611478423581,,0.5033222956847172,,1.078579312490895,,0.0513160143944688,
2024-10-13 12:00:00+00:00,2510.0,,15.633333333333333,,23.23333333333333,,62.5,,1.0666666666666669,,0.5859465277082321,,0.3214550253664323,,1.27671453348037,,0.0208166599946613,
2024-10-13 13:00:00+00:00,2511.0,,14.933333333333332,,21.666666666666668,,65.66666666666667,,0.8933333333333334,,0.8736894948054117,,1.3012814197295437,,1.7785762095938784,,0.1159022576714247,
2024-10-13 14:00:00+00:00,2512.0,,14.766666666666666,,20.166666666666668,,71.36666666666667,,0.6766666666666667,,0.3511884584284241,,0.4041451884327373,,0.7571877794400457,,0.0305505046330388,
2024-10-13 15:00:00+00:00,2513.0,,13.6,,17.766666666666666,,76.96666666666667,,0.4766666666666666,,0.6082762530298214,,1.5044378795195668,,4.523641600893396,,0.1357694123627753,
2024-10-13 16:00:00+00:00,2514.0,,12.133333333333333,,13.4,,92.13333333333333,,0.1266666666666666,,0.6027713773341704,,1.4525839046333957,,5.192622972384321,,0.0960902353693305,
2024-10-13 17:00:00+00:00,2515.0,,10.933333333333332,,11.033333333333331,,99.23333333333332,,0.01,,0.4725815626252605,,0.6027713773341704,,1.242309676905622,,0.0173205080756887,
2024-10-13 18:00:00+00:00,2516.0,,9.833333333333334,,9.833333333333334,,100.0,,0.0,,0.1527525231651949,,0.1527525231651949,,0.0,,0.0,
2024-10-13 19:00:00+00:00,2517.0,,8.966666666666667,,8.966666666666667,,100.0,,0.0,,0.3214550253664308,,0.3214550253664308,,0.0,,0.0,
2024-10-13 20:00:00+00:00,2518.0,,8.166666666666666,,8.166666666666666,,100.0,,0.0,,0.5686240703077333,,0.5686240703077333,,0.0,,0.0,
2024-10-13 21:00:00+00:00,2519.0,,7.7,,7.7,,100.0,,0.0,,0.3464101615137756,,0.3464101615137756,,0.0,,0.0,
2024-10-13 22:00:00+00:00,2520.0,,6.9,,6.9,,100.0,,0.0,,0.1732050807568877,,0.1732050807568877,,0.0,,0.0,
2024-10-13 23:00:00+00:00,2521.0,,7.066666666666666,,7.066666666666666,,100.0,,0.0,,0.3785938897200181,,0.3785938897200181,,0.0,,0.0,
2024-10-14 00:00:00+00:00,2522.0,,7.433333333333334,,7.433333333333334,,100.0,,0.0,,0.1154700538379249,,0.1154700538379249,,0.0,,0.0,
2024-10-14 01:00:00+00:00,2523.0,,8.3,,8.3,,100.0,,0.0,,0.2828427124746186,,0.2828427124746186,,0.0,,0.0,
2024-10-14 02:00:00+00:00,2524.0,,8.333333333333334,,8.333333333333334,,100.0,,0.0,,0.1527525231651946,,0.1527525231651946,,0.0,,0.0,
2024-10-14 03:00:00+00:00,2525.0,,8.466666666666667,,8.466666666666667,,100.0,,0.0,,0.0577350269189623,,0.0577350269189623,,0.0,,0.0,
2024-10-14 04:00:00+00:00,2526.0,,8.233333333333333,,8.233333333333333,,100.0,,0.0,,0.0577350269189632,,0.0577350269189632,,0.0,,0.0,
2024-10-14 05:00:00+00:00,2527.0,,8.433333333333334,,8.433333333333334,,100.0,,0.0,,0.1527525231651937,,0.1527525231651937,,0.0,,0.0,
2024-10-14 06:00:00+00:00,2528.0,,9.2,,9.2,,100.0,,0.0,,0.6244997998398406,,0.6244997998398406,,0.0,,0.0,
2024-10-14 07:00:00+00:00,2529.0,,10.833333333333334,,10.833333333333334,,100.0,,0.0,,0.6658328118479397,,0.6658328118479397,,0.0,,0.0,
2024-10-14 08:00:00+00:00,2530.0,,12.133333333333336,,12.133333333333336,,100.0,,0.0,,1.040832999733066,,1.040832999733066,,0.0,,0.0,
2024-10-14 09:00:00+00:00,2531.0,,13.166666666666666,,16.233333333333334,,82.39999999999999,,0.33,,1.1590225767142468,,2.0550750189064475,,4.334743360338643,,0.13,
2024-10-14 10:00:00+00:00,2532.0,,13.133333333333333,,16.900000000000002,,78.73333333333333,,0.41,,0.2516611478423581,,0.7937253933193784,,2.548201980482185,,0.0699999999999999,
2024-10-14 11:00:00+00:00,2533.0,,13.066666666666668,,17.133333333333333,,77.10000000000001,,0.4466666666666666,,0.3785938897200172,,0.6806859285554034,,1.5132745950421471,,0.047258156262526,
2024-10-14 12:00:00+00:00,2534.0,,14.233333333333334,,19.0,,74.0,,0.5766666666666667,,0.6027713773341717,,1.2529964086141667,,2.884441020371194,,0.1123981020005824,
