receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,t_above_threshold_mean,t_above_threshold_std,photosyntheticallyActiveRadiation_mean_mean
2025-05-13 22:00:00+00:00,3184.0,3831.296386342357,12.255555555555556,0.1710533813148954,12.333333333333334,0.0577350269189623,99.48888888888888,0.8852704127574416,0.0066666666666666,0.0115470053837925,12.366666666666667,0.2309401076758506,12.466666666666669,0.0577350269189621,99.56666666666666,0.7505553499465109,0.0066666666666666,0.0115470053837925,12.133333333333333,0.1527525231651945,12.2,0.1000000000000012,99.43333333333334,0.9814954576223665,0.0066666666666666,0.0115470053837925,0.0,0.0,0.0
2025-05-13 23:00:00+00:00,3185.0,3831.296386342357,11.566666666666668,0.1201850425154653,11.633333333333333,0.0881917103688212,99.55555555555556,0.7698003589194912,0.0066666666666666,0.0115470053837925,11.866666666666667,0.1154700538379247,11.933333333333332,0.1154700538379247,99.6,0.6928203230275526,0.0066666666666666,0.0115470053837925,11.266666666666666,0.1527525231651954,11.333333333333334,0.0577350269189623,99.53333333333336,0.8082903768654793,0.0066666666666666,0.0115470053837925,0.0,0.0,0.0
2025-05-14 00:00:00+00:00,3186.0,3831.296386342357,10.077777777777778,0.1575271875417535,10.122222222222222,0.1953155092360772,99.68888888888888,0.5388602512436539,0.0044444444444444,0.0076980035891949,10.633333333333333,0.2081665999466124,10.7,0.264575131106459,99.8,0.3464101615137732,0.0066666666666666,0.0115470053837925,9.566666666666666,0.2309401076758495,9.6,0.2645751311064588,99.56666666666666,0.7505553499465109,0.0033333333333333,0.0057735026918962,0.0,0.0,0.0
2025-05-14 01:00:00+00:00,3187.0,3831.296386342357,8.944444444444445,0.1018350154434617,8.966666666666667,0.1154700538379229,99.84444444444443,0.269430125621811,0.0022222222222222,0.0038490017945974,9.1,0.2000000000000004,9.133333333333333,0.2081665999466124,99.9,0.1732050807568861,0.0033333333333333,0.0057735026918962,8.8,0.0,8.8,0.0,99.8,0.3464101615137732,0.0,0.0,0.0,0.0,0.0
2025-05-14 02:00:00+00:00,3188.0,3831.296386342357,8.133333333333333,0.1,8.133333333333333,0.1,99.95555555555556,0.0769800358919447,0.0,0.0,8.4,0.173205080756888,8.4,0.173205080756888,100.0,0.0,0.0,0.0,7.899999999999999,0.1000000000000005,7.899999999999999,0.1000000000000005,99.93333333333334,0.1154700538379278,0.0,0.0,0.0,0.0,0.0
2025-05-14 03:00:00+00:00,3189.0,3831.296386342357,8.466666666666667,0.1154700538379247,8.466666666666667,0.1154700538379247,100.0,0.0,0.0,0.0,8.666666666666666,0.1527525231651949,8.666666666666666,0.1527525231651949,100.0,0.0,0.0,0.0,8.233333333333333,0.0577350269189636,8.233333333333333,0.0577350269189636,100.0,0.0,0.0,0.0,0.0,0.0,0.9
2025-05-14 04:00:00+00:00,3190.0,3831.296386342357,9.911111111111111,0.254587538608658,9.922222222222222,0.2364866294865861,99.95555555555556,0.0769800358919447,0.0011111111111111,0.0019245008972987,10.666666666666666,0.3511884584284242,10.7,0.2999999999999994,100.0,0.0,0.0033333333333333,0.0057735026918962,9.233333333333334,0.2081665999466133,9.233333333333334,0.2081665999466133,99.86666666666667,0.2309401076758546,0.0,0.0,0.0,0.0,35.1
2025-05-14 05:00:00+00:00,3191.0,3831.296386342357,12.21111111111111,0.4194352464039312,12.5,0.1527525231651934,98.06666666666666,1.8583146486355109,0.0288888888888888,0.0277555466595484,12.7,0.399999999999999,13.233333333333334,0.115470053837926,99.26666666666668,1.1846237095944567,0.0533333333333333,0.0416333199893226,11.5,0.360555127546399,11.6,0.2000000000000006,96.56666666666666,2.7465129406819373,0.01,0.0173205080756887,0.0,0.0,121.13333333333333
2025-05-14 06:00:00+00:00,3192.0,3831.296386342357,15.22222222222222,1.4792390436126754,16.555555555555554,1.2619796324000605,92.13333333333334,1.7647788655932215,0.1655555555555554,0.0234125638952282,17.666666666666668,1.9857828011475291,20.2,1.7435595774162704,96.83333333333331,2.441993720985647,0.3433333333333333,0.0288675134594812,13.333333333333334,0.8504900548115378,13.833333333333334,0.5131601439446886,85.46666666666665,1.7214335111567134,0.0499999999999999,0.0360555127546398,0.0,0.0,254.5
2025-05-14 07:00:00+00:00,3193.0,3831.296386342357,17.155555555555555,2.7923175029063287,23.57777777777778,0.890900501573381,68.53333333333333,7.980462253389697,0.9411111111111108,0.2134721770404058,18.6,1.96977156035922,25.46666666666667,0.3511884584284224,80.56666666666666,2.1031722072463053,1.3766666666666667,0.4500370355130045,15.800000000000002,3.345145736735548,21.7,1.2165525060596447,57.6,14.327246769704225,0.5066666666666667,0.0585946527708231,0.0,0.0,622.5666666666666
2025-05-14 08:00:00+00:00,3194.0,3831.296386342357,15.6,1.3980144650340514,27.355555555555554,0.3097191081059177,48.84444444444444,3.899335176003065,1.8655555555555552,0.1260658264264846,16.233333333333334,0.9712534856222304,28.4,0.4582575694955838,52.13333333333333,3.695041722813606,2.08,0.1708800749063505,14.533333333333331,2.259055849980989,26.33333333333333,0.8621678104251718,45.833333333333336,3.7166292972710298,1.6833333333333331,0.1514375558880073,2.355555555555556,0.3097191081059189,852.0666666666666
2025-05-14 09:00:00+00:00,3195.0,3831.296386342357,13.455555555555554,1.5435648974346976,23.522222222222226,0.8043861243439205,53.588888888888896,3.402994324175452,1.368888888888889,0.0849400660160728,14.766666666666666,2.040424792373719,25.766666666666666,1.4502873278538049,58.96666666666667,2.250185177565023,1.6733333333333331,0.0450924975282289,12.433333333333332,0.8504900548115383,20.83333333333333,0.3214550253664299,48.4,4.703190406521935,1.01,0.0435889894354067,0.0,0.0,581.0333333333333
2025-05-14 10:00:00+00:00,3196.0,3831.296386342357,14.355555555555556,1.362323722881579,25.23333333333333,0.152752523165195,51.31111111111111,4.810443884962214,1.5855555555555556,0.181025883150367,15.6,1.4933184523068073,27.53333333333333,1.2503332889007357,55.43333333333334,4.705670338361293,1.9466666666666663,0.3955165398985653,13.3,1.3527749258468678,23.633333333333336,0.3214550253664323,46.73333333333333,7.054313101453137,1.3233333333333333,0.1504437879519566,0.0,0.0,500.4666666666667
2025-05-14 11:00:00+00:00,3197.0,3831.296386342357,16.055555555555554,1.5001234517100146,25.266666666666666,0.2403700850309327,56.97777777777778,5.217101508323196,1.3888888888888886,0.1683360835858939,16.933333333333334,1.4571661996262952,26.366666666666664,0.7371114795831981,59.96666666666667,4.626373669877236,1.5333333333333332,0.3262412195497885,15.333333333333334,1.3650396819628847,24.633333333333336,0.2309401076758495,53.5,6.618912297349167,1.2733333333333334,0.1803699901129157,0.0,0.0,467.5
2025-05-14 12:00:00+00:00,3198.0,3831.296386342357,16.62222222222222,1.5392398316244469,27.92222222222222,0.8002314480013725,50.44444444444444,2.6011393515007866,1.873333333333333,0.0173205080756886,17.8,2.451530134426253,29.23333333333333,0.723417813807023,55.53333333333333,3.2129944496269105,2.1333333333333333,0.0115470053837924,15.733333333333334,1.0066445913694324,26.23333333333333,1.0692676621563626,46.63333333333333,1.7243356208503413,1.58,0.1637070554374491,2.922222222222223,0.8002314480013705,607.6
2025-05-14 13:00:00+00:00,3199.0,3831.296386342357,17.41111111111111,0.9833804131855756,31.75555555555555,1.4553859103853342,42.45555555555556,4.575457880345405,2.7177777777777776,0.4209029095400259,17.900000000000002,1.2288205727444523,32.63333333333333,1.040832999733066,44.8,4.293017586733136,2.93,0.3675595189897819,16.766666666666666,1.1930353445448874,31.0,1.8193405398660265,39.86666666666667,5.422484055608955,2.5166666666666666,0.4652239604033024,6.755555555555554,1.4553859103853326,1006.4666666666668
2025-05-14 14:00:00+00:00,3200.0,3831.296386342357,16.099999999999998,1.5835964693626277,31.044444444444448,1.3541431621891755,40.66666666666666,3.920884254008689,2.683333333333333,0.3234707611722166,17.0,1.539480431834064,31.566666666666663,1.61658075373095,42.8,4.550824101193098,2.8266666666666667,0.3647373484212077,14.8,1.5524174696260011,30.7,1.2767145334803698,37.9,2.7221315177632373,2.553333333333333,0.2936551265231604,6.044444444444447,1.3541431621891766,726.6333333333333
2025-05-14 15:00:00+00:00,3201.0,3831.296386342357,15.344444444444443,1.09561415214042,27.48888888888889,1.1285848234420393,47.98888888888889,5.137480287427264,1.9511111111111108,0.2820231143666011,15.9,1.5099668870541514,29.96666666666667,1.4364307617610177,54.333333333333336,6.44696310935105,2.433333333333333,0.3524674925909244,14.866666666666667,0.7505553499465139,24.866666666666664,1.5695009822658066,42.76666666666667,4.687572221665857,1.45,0.3119294792096445,2.4888888888888894,1.12858482344204,424.8
2025-05-14 16:00:00+00:00,3202.0,3831.296386342357,14.166666666666666,1.5506271132817349,26.455555555555552,1.6707727198758864,47.54444444444445,8.108454663931786,1.8577777777777775,0.4419694978582087,14.800000000000002,1.3527749258468684,28.366666666666664,2.0207259421636903,54.06666666666666,9.469072464256111,2.19,0.4813522618623498,13.666666666666666,1.6502525059315414,23.96666666666667,1.1590225767142484,43.36666666666667,6.689045771508323,1.38,0.3515679166249388,1.1111111111111107,1.924500897298752,326.2333333333333
2025-05-14 17:00:00+00:00,3203.0,3831.296386342357,14.111111111111107,1.3785392161162355,20.9,0.3605551275463974,65.65555555555557,7.313179376481377,0.8588888888888889,0.1983356675866372,14.466666666666669,1.6862186493255644,22.3,0.1999999999999993,70.06666666666666,5.571654452075552,1.0533333333333337,0.2285461295522926,13.699999999999998,0.8660254037844386,19.433333333333334,0.2886751345948131,60.93333333333334,8.027660514330025,0.6833333333333332,0.1242309676905614,0.0,0.0,133.96666666666667
2025-05-14 18:00:00+00:00,3204.0,3831.296386342357,12.455555555555556,0.7320696182235169,16.91111111111111,0.3564225540521202,75.38888888888889,5.4144183368046,0.4822222222222223,0.1146169142711364,12.933333333333332,0.8504900548115388,18.4,0.346410161513776,79.39999999999999,4.942671342502952,0.62,0.1307669683062202,12.0,0.692820323027551,15.6,0.2645751311064589,70.73333333333333,5.643875736879167,0.3666666666666667,0.0929157324317757,0.0,0.0,15.566666666666665
2025-05-14 19:00:00+00:00,3205.0,3831.296386342357,11.7,0.5238744548500562,14.52222222222222,0.2219442706159798,83.41111111111111,4.164977435357488,0.2755555555555555,0.0715179335189071,11.866666666666667,0.6350852961085888,14.933333333333332,0.2081665999466133,86.73333333333333,3.54447927534262,0.3133333333333333,0.0723417813807023,11.466666666666669,0.4041451884327383,13.833333333333334,0.3785938897200178,81.43333333333334,4.2335957923889325,0.21,0.0608276253029821,0.0,0.0,0.0
2025-05-14 20:00:00+00:00,3206.0,3831.296386342357,10.966666666666669,0.3282952600598702,12.622222222222222,0.1644294287438764,89.86666666666667,2.847415982566954,0.1499999999999999,0.0440958551844098,11.2,0.3605551275463985,12.966666666666669,0.2309401076758513,92.06666666666666,2.7610384519838425,0.1733333333333333,0.0378593889720018,10.8,0.264575131106459,12.1,0.1999999999999997,88.39999999999999,2.4433583445741256,0.1133333333333333,0.0404145188432737,0.0,0.0,0.0
2025-05-14 21:00:00+00:00,3207.0,3831.296386342357,10.6,0.3333333333333321,11.71111111111111,0.0838870492807869,93.0222222222222,2.311645237423709,0.0966666666666666,0.0328295260059869,10.733333333333334,0.2516611478423583,11.933333333333332,0.2081665999466133,94.36666666666667,2.136195996001614,0.1266666666666666,0.0513160143944688,10.466666666666669,0.4509249752822892,11.533333333333331,0.0577350269189623,90.96666666666664,3.579571668975681,0.0766666666666666,0.0321455025366431,0.0,0.0,0.0
2025-05-14 22:00:00+00:00,3208.0,3831.296386342357,10.377777777777778,0.2036700308869257,11.077777777777778,0.1539600717838996,95.61111111111111,2.2867573678156634,0.0588888888888888,0.0315054375083507,10.433333333333332,0.2516611478423582,11.2,0.173205080756888,96.36666666666667,2.059935274064053,0.07,0.0360555127546399,10.333333333333334,0.1527525231651949,10.9,0.173205080756888,94.8,2.5514701644346203,0.05,0.0264575131106459,0.0,0.0,0.0
2025-05-14 23:00:00+00:00,3209.0,3831.296386342357,10.18888888888889,0.2168802366215891,10.555555555555555,0.1170628194761413,97.63333333333333,1.8586135812600877,0.0299999999999999,0.0240370085030932,10.266666666666667,0.2516611478423583,10.7,0.1000000000000012,98.03333333333336,1.7387735140993237,0.0366666666666666,0.0251661147842358,10.066666666666666,0.1527525231651945,10.366666666666667,0.1527525231651944,97.23333333333332,1.9295940851208475,0.0233333333333333,0.0208166599946613,0.0,0.0,0.0
2025-05-15 00:00:00+00:00,3210.0,3831.296386342357,9.622222222222222,0.1071516751221435,9.855555555555556,0.1387777332977429,98.46666666666664,1.3775985546514629,0.0177777777777777,0.0157527187541753,9.966666666666669,0.1527525231651937,10.2,0.1000000000000012,98.56666666666666,1.289702808143539,0.02,0.0173205080756887,9.233333333333334,0.1154700538379257,9.466666666666669,0.1527525231651941,98.4,1.4422205101855896,0.0166666666666666,0.0152752523165194,0.0,0.0,0.0
2025-05-15 01:00:00+00:00,3211.0,3831.296386342357,8.9,0.1154700538379259,9.044444444444444,0.0838870492807852,99.0111111111111,0.9382805392687072,0.0111111111111111,0.0101835015443463,9.066666666666666,0.0577350269189626,9.233333333333334,0.1154700538379265,99.2,0.7999999999999972,0.0133333333333333,0.0115470053837925,8.799999999999999,0.173205080756888,8.9,0.0999999999999996,98.83333333333331,1.0692676621563604,0.01,0.01,0.0,0.0,0.0
2025-05-15 02:00:00+00:00,3212.0,3831.296386342357,8.38888888888889,0.0693888666488704,8.488888888888889,0.1347150628109128,99.35555555555555,0.6866450913546875,0.0077777777777777,0.0083887049280785,8.566666666666666,0.0577350269189618,8.666666666666666,0.1527525231651949,99.43333333333334,0.6658328118479349,0.01,0.01,8.1,0.0999999999999992,8.200000000000001,0.173205080756888,99.26666666666668,0.7023769168568519,0.0033333333333333,0.0057735026918962,0.0,0.0,0.0
2025-05-15 03:00:00+00:00,3213.0,3831.296386342357,8.172222222222222,0.1931704294523748,8.222222222222221,0.107151675122144,99.63888888888889,0.5968280352862898,0.0033333333333333,0.0057735026918962,8.333333333333334,0.2081665999466138,8.366666666666667,0.152752523165195,99.7,0.5196152422706655,0.0033333333333333,0.0057735026918962,8.0,0.1999999999999996,8.066666666666666,0.1154700538379247,99.56666666666666,0.6658328118479429,0.0033333333333333,0.0057735026918962,0.0,0.0,1.2333333333333334
2025-05-15 04:00:00+00:00,3214.0,3831.296386342357,8.877777777777778,0.2457038265277339,8.922222222222222,0.1710533813148965,99.64444444444445,0.5047918529600282,0.0033333333333333,0.0057735026918962,9.6,0.4582575694955845,9.666666666666666,0.3511884584284242,99.73333333333332,0.4618802153516969,0.0033333333333333,0.0057735026918962,8.366666666666667,0.1154700538379247,8.4,0.0999999999999992,99.53333333333336,0.5686240703077304,0.0033333333333333,0.0057735026918962,0.0,0.0,37.833333333333336
2025-05-15 05:00:00+00:00,3215.0,3831.296386342357,11.81111111111111,0.7396195218063386,12.677777777777775,0.5419443732558751,94.57777777777778,1.2084578479907029,0.0833333333333333,0.0145296631451356,12.433333333333332,1.0408329997330663,14.166666666666666,0.8144527815247075,99.13333333333333,0.7767453465154026,0.18,0.0173205080756887,11.033333333333331,0.6110100926607783,11.166666666666666,0.5033222956847166,88.73333333333333,1.703917055884276,0.01,0.01,0.0,0.0,160.83333333333334
2025-05-15 06:00:00+00:00,3216.0,3831.296386342357,14.844444444444443,1.7053293371510827,20.36666666666667,1.846016732800052,71.06666666666666,0.4932882862316281,0.7222222222222222,0.0870078753353417,15.933333333333332,1.965536398374076,22.866666666666664,1.415391583037476,79.23333333333333,1.4294521094927657,1.0366666666666666,0.115470053837925,13.866666666666667,1.4153915830374766,17.533333333333335,1.7214335111567125,62.96666666666667,0.873689494805412,0.42,0.0721110255092797,0.0,0.0,300.3
2025-05-15 07:00:00+00:00,3217.0,3831.296386342357,16.044444444444444,1.9079754637757709,24.55555555555556,0.962250448649378,59.34444444444444,3.7821706485581537,1.257777777777778,0.0533680442601013,16.733333333333334,1.7039170558842742,26.0,0.4358898943540664,61.66666666666666,3.3381631675718486,1.4466666666666663,0.1270170592217175,15.333333333333334,2.157158624981792,23.46666666666667,1.0969655114602863,56.93333333333334,4.821134029803914,1.1033333333333333,0.0416333199893226,0.0,0.0,579.5333333333333
2025-05-15 08:00:00+00:00,3218.0,3831.296386342357,16.48888888888889,1.641250652308691,28.222222222222214,0.6743995957997115,49.12222222222223,3.2762331577138584,1.95,0.072188026092359,17.433333333333334,1.7502380790433418,29.166666666666668,0.7371114795831992,51.43333333333334,2.4583192089989763,2.106666666666667,0.2230097157823697,15.8,1.8330302779823373,27.433333333333334,0.404145188432736,46.36666666666667,5.193585787616618,1.8,0.0721110255092798,3.222222222222221,0.6743995957997124,807.8000000000001
2025-05-15 09:00:00+00:00,3219.0,3831.296386342357,17.155555555555555,1.6721022474495753,30.166666666666668,0.6691619966628289,45.844444444444434,5.107982134021372,2.325555555555556,0.2694507444853396,18.466666666666665,2.335237318418266,30.866666666666664,0.503322295684716,50.333333333333336,6.361079572944619,2.553333333333333,0.2874601421646717,16.333333333333332,1.4047538337136984,29.8,0.7810249675906666,42.3,4.6508063816933936,2.103333333333333,0.2836077102854105,5.166666666666667,0.6691619966628286,962.5
2025-05-15 10:00:00+00:00,3220.0,3831.296386342357,16.11111111111111,0.9714441330841954,29.566666666666663,1.139200499375674,44.37777777777777,4.554647605997067,2.3222222222222224,0.3066727052545565,17.966666666666665,1.7785762095938815,31.766666666666666,0.152752523165195,46.56666666666666,4.895235779136007,2.6366666666666667,0.2150193789716018,14.9,1.5716233645501718,27.866666666666664,1.861003313627716,42.53333333333333,4.387862045841154,2.046666666666667,0.3784617990409774,4.566666666666666,1.1392004993756737,1040.9666666666667
2025-05-15 11:00:00+00:00,3221.0,3831.296386342357,14.422222222222222,1.3183884663285514,28.766666666666666,0.6557438524301997,41.78888888888889,2.682108070847206,2.335555555555555,0.1313322052969042,15.366666666666667,1.2013880860626744,30.933333333333334,0.8326663997864535,46.96666666666667,1.0598742063723134,2.733333333333333,0.2112660250332111,13.633333333333333,1.530795000427339,25.83333333333333,1.274100990241092,38.3,2.787471972953271,1.7666666666666666,0.1001665280087781,3.766666666666664,0.6557438524301986,692.7666666666668
2025-05-15 12:00:00+00:00,3222.0,3831.296386342357,13.888888888888893,0.8675209464863629,31.133333333333336,0.9134793070696464,35.18888888888889,3.749716038631509,2.9544444444444444,0.3250014244983027,15.7,1.6522711641858294,32.76666666666667,0.7023769168568449,37.6,4.794788837894736,3.3266666666666667,0.3666515148384541,12.2,0.1,29.366666666666664,1.7785762095938784,32.266666666666666,3.674688195389285,2.68,0.4186884283091663,6.133333333333334,0.9134793070696452,942.3666666666668
2025-05-15 13:00:00+00:00,3223.0,3831.296386342357,13.933333333333332,1.7342946052438075,30.444444444444443,0.7698003589194983,36.76666666666667,4.547648965246895,2.7844444444444445,0.2831829666356942,15.3,1.708800749063508,33.0,1.7435595774162689,39.16666666666666,3.200520790954704,3.323333333333333,0.6033517492585344,11.666666666666666,1.4047538337136989,27.899999999999995,0.8660254037844386,34.333333333333336,6.161439225808636,2.3833333333333333,0.304357246231026,5.444444444444444,0.7698003589195003,702.1999999999999
2025-05-15 14:00:00+00:00,3224.0,3831.296386342357,17.877777777777776,1.9003898235576504,31.322222222222223,0.8335555259338238,44.888888888888886,5.483747029311384,2.5288888888888885,0.2985210458490567,18.466666666666665,1.8175074506954112,32.03333333333333,1.0016652800877803,47.4,5.339475629684995,2.7533333333333334,0.2987194893764605,17.333333333333332,1.985782801147531,30.633333333333336,0.8504900548115374,41.96666666666667,4.671545069175008,2.34,0.3306055050963309,6.322222222222222,0.8335555259338234,667.4
2025-05-15 15:00:00+00:00,3225.0,3831.296386342357,16.9,1.804931516090783,28.23333333333333,0.9938701010583736,50.67777777777778,3.767895571408134,1.9433333333333331,0.1049338415913144,17.933333333333334,2.40069434400411,30.4,2.0223748416156706,58.5,7.660287200882228,2.296666666666667,0.2200757445365876,15.833333333333334,1.1846237095944567,24.73333333333333,1.234233905438243,46.3,1.8248287590894643,1.3066666666666666,0.3302019584032374,3.233333333333333,0.9938701010583724,358.56666666666666
2025-05-15 16:00:00+00:00,3226.0,3831.296386342357,14.12222222222222,0.997960883965862,20.933333333333334,0.5174724898753359,65.42222222222222,6.258889973765615,0.8666666666666667,0.1809542606418662,14.533333333333331,0.7505553499465139,22.133333333333336,0.7094598884597579,68.8,5.546169849544818,1.0433333333333332,0.1950213663508009,13.666666666666666,1.2423096769056146,19.633333333333333,0.1154700538379252,61.0,6.0630025564896455,0.7166666666666667,0.1184623709594458,0.0,0.0,129.70000000000002
2025-05-15 17:00:00+00:00,3227.0,3831.296386342357,13.844444444444443,0.8578612509758935,18.266666666666666,0.2603416558635558,75.7,5.548973879115954,0.5144444444444445,0.1282503339104742,14.2,0.9539392014169462,19.1,0.346410161513776,79.06666666666666,4.158525379666844,0.6266666666666666,0.1619670748434179,13.533333333333331,0.5859465277082306,17.433333333333334,0.3785938897200173,71.76666666666667,6.619919435562143,0.4166666666666667,0.0929157324317756,0.0,0.0,48.23333333333333
2025-05-15 18:00:00+00:00,3228.0,3831.296386342357,12.755555555555556,0.5295001136641708,15.822222222222225,0.0838870492807853,82.18888888888888,3.329553412385208,0.3211111111111111,0.06158402871356,13.166666666666666,0.5033222956847166,16.433333333333334,0.2886751345948131,84.3,2.1517434791349963,0.38,0.1039230484541326,12.266666666666666,0.5686240703077328,15.233333333333334,0.1154700538379257,79.8,5.109794516416487,0.2766666666666666,0.0351188458428424,0.0,0.0,11.0
2025-05-15 19:00:00+00:00,3229.0,3831.296386342357,11.87777777777778,0.5102650001424475,14.1,0.0999999999999996,86.5111111111111,2.974210134796452,0.2177777777777777,0.0485722066542097,12.3,0.3605551275463985,14.466666666666669,0.0577350269189628,88.06666666666666,3.234707611722165,0.24,0.0458257569495584,11.6,0.5291502622129184,13.866666666666667,0.152752523165195,85.23333333333333,2.8148416178061204,0.1933333333333333,0.055075705472861,0.0,0.0,0.0
2025-05-15 20:00:00+00:00,3230.0,3831.296386342357,11.6,0.4484541349024567,13.677777777777775,0.1071516751221437,87.4111111111111,2.9454924759581296,0.1966666666666666,0.0463081466314993,11.8,0.5291502622129184,14.1,0.0999999999999996,88.46666666666665,2.730079363925768,0.2233333333333333,0.04618802153517,11.4,0.4582575694955836,13.3,0.1000000000000003,86.13333333333333,3.0038863715748825,0.1766666666666666,0.0404145188432738,0.0,0.0,0.0
2025-05-15 21:00:00+00:00,3231.0,3831.296386342357,10.78888888888889,0.4622809791714391,12.811111111111112,0.1575271875417513,87.67777777777776,3.3217019287864438,0.1822222222222221,0.0485722066542097,11.066666666666668,0.5686240703077319,13.133333333333336,0.2886751345948127,88.89999999999999,3.386738844375217,0.1999999999999999,0.0529150262212918,10.466666666666669,0.378593889720019,12.5,0.1732050807568876,86.66666666666667,3.382799629498228,0.1633333333333333,0.04618802153517,0.0,0.0,0.0
2025-05-15 22:00:00+00:00,3232.0,3831.296386342357,10.133333333333333,0.4163331998932255,11.744444444444444,0.1347150628109121,90.05555555555556,3.2278877395689203,0.1355555555555555,0.0455013227320961,10.2,0.4358898943540675,11.8,0.1000000000000003,90.53333333333336,2.9160475533388204,0.1466666666666666,0.0513160143944688,10.033333333333331,0.4509249752822901,11.666666666666666,0.152752523165195,89.43333333333334,3.635014901390824,0.1266666666666666,0.0404145188432738,0.0,0.0,0.0
2025-05-15 23:00:00+00:00,3233.0,3831.296386342357,9.466666666666669,0.3282952600598702,10.666666666666666,0.0577350269189636,92.34444444444443,2.1646999621023397,0.0988888888888888,0.0279549902786869,9.8,0.3000000000000002,11.1,0.0999999999999992,93.3,1.8193405398660345,0.11,0.0264575131106459,9.233333333333333,0.3214550253664324,10.3,0.1000000000000009,91.5,2.3643180835073805,0.0866666666666666,0.023094010767585,0.0,0.0,0.0
2025-05-16 00:00:00+00:00,3234.0,3831.296386342357,9.266666666666666,0.2403700850309317,10.022222222222224,0.107151675122144,95.16666666666669,2.10502045384626,0.061111111111111,0.0245703826527733,9.466666666666669,0.30550504633039,10.333333333333334,0.0577350269189623,95.6,2.066397831977184,0.07,0.0264575131106459,9.166666666666666,0.208166599946613,9.833333333333334,0.1154700538379251,94.6,2.0880613017821057,0.0533333333333333,0.0208166599946613,0.0,0.0,0.0
2025-05-16 01:00:00+00:00,3235.0,3831.296386342357,8.422222222222222,0.2219442706159798,9.033333333333331,0.1201850425154653,96.05555555555556,2.0191674118400997,0.0466666666666666,0.0233333333333333,8.799999999999999,0.1000000000000009,9.466666666666669,0.2309401076758513,96.33333333333331,1.8929694486000903,0.05,0.0264575131106459,8.1,0.3605551275463992,8.700000000000001,0.1000000000000007,95.73333333333332,2.173323108360412,0.0433333333333333,0.0208166599946613,0.0,0.0,0.0
2025-05-16 02:00:00+00:00,3236.0,3831.296386342357,7.633333333333333,0.1527525231651949,8.222222222222221,0.164429428743875,96.1111111111111,2.047310792596353,0.0433333333333333,0.0208166599946613,7.933333333333334,0.3214550253664319,8.5,0.0,96.33333333333331,2.0033305601755576,0.0433333333333333,0.0208166599946613,7.333333333333333,0.1527525231651943,7.933333333333333,0.2081665999466127,95.9,2.0223748416156737,0.0433333333333333,0.0208166599946613,0.0,0.0,0.0
2025-05-16 03:00:00+00:00,3237.0,3831.296386342357,6.977777777777778,0.1170628194761418,7.5,0.1763834207376389,96.53333333333332,1.7741977842895087,0.0366666666666666,0.020275875100994,7.166666666666667,0.1527525231651947,7.733333333333333,0.2081665999466131,96.96666666666664,1.7672954855748824,0.0433333333333333,0.0208166599946613,6.666666666666667,0.1154700538379249,7.1000000000000005,0.1732050807568873,96.13333333333333,1.7387735140993237,0.03,0.0173205080756887,0.0,0.0,1.5333333333333332
2025-05-16 04:00:00+00:00,3238.0,3831.296386342357,7.166666666666667,0.5131601439446883,7.711111111111111,0.2341256389522828,96.42222222222222,1.8590120833189605,0.0388888888888888,0.0192450089729875,7.833333333333333,0.6806859285554042,8.666666666666666,0.3511884584284242,97.36666666666667,1.625833119767636,0.06,0.0264575131106459,6.6000000000000005,0.3605551275463993,7.0,0.0999999999999996,94.7,2.2715633383201106,0.0266666666666666,0.0152752523165194,0.0,0.0,36.333333333333336
2025-05-16 05:00:00+00:00,3239.0,3831.296386342357,9.411111111111111,1.0297428661420132,11.633333333333333,0.624499799839841,86.41111111111111,2.691825760692155,0.1899999999999999,0.0317979733805649,10.166666666666666,1.5011106998930277,13.333333333333334,0.929157324317758,90.86666666666667,2.1221058723195965,0.2866666666666667,0.0351188458428424,8.6,0.6082762530298222,10.033333333333331,0.4509249752822901,81.23333333333333,3.3261589458913905,0.11,0.0264575131106459,0.0,0.0,180.66666666666663
2025-05-16 06:00:00+00:00,3240.0,3831.296386342357,11.577777777777778,2.000092590449345,19.177777777777777,2.156471741148113,61.97777777777778,0.8474362206963735,0.8766666666666666,0.1222020185321557,12.233333333333334,2.484619353811229,21.666666666666668,1.9399312702601943,71.2,1.2489995996796734,1.1733333333333331,0.0709459888459759,11.166666666666666,1.7214335111567132,16.433333333333334,2.0526405757787534,54.53333333333333,2.5540817005987324,0.5433333333333333,0.0907377172587746,0.0,0.0,332.96666666666664
