receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,temperature_daytime_mean_mean,temperature_daytime_mean_std,temperature_nighttime_mean_mean,temperature_nighttime_mean_std,humidity_daytime_mean_mean,humidity_daytime_mean_std,humidity_nighttime_mean_mean,humidity_nighttime_mean_std,vaporPressureDeficit_daytime_mean_mean,vaporPressureDeficit_daytime_mean_std,vaporPressureDeficit_nighttime_mean_mean,vaporPressureDeficit_nighttime_mean_std
2025-05-03 08:00:00+00:00,718.0,,18.8,,23.03333333333333,,77.43333333333334,,0.6566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 09:00:00+00:00,719.0,,16.533333333333335,,25.83333333333333,,56.63333333333333,,1.4433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 10:00:00+00:00,720.0,,16.466666666666665,,26.266666666666666,,55.16666666666666,,1.5466666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 11:00:00+00:00,721.0,,18.03333333333333,,27.4,,56.7,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 12:00:00+00:00,722.0,,17.866666666666667,,29.933333333333334,,48.4,,2.1966666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 13:00:00+00:00,723.0,,19.53333333333333,,31.1,,50.16666666666666,,2.2533333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 14:00:00+00:00,724.0,,18.666666666666668,,28.53333333333333,,55.333333333333336,,1.7566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 15:00:00+00:00,725.0,,17.099999999999998,,25.0,,61.633333333333326,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 16:00:00+00:00,726.0,,17.46666666666667,,23.23333333333333,,70.33333333333333,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 17:00:00+00:00,727.0,,15.2,,20.5,,71.73333333333333,,0.6833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 18:00:00+00:00,728.0,,13.2,,18.3,,72.39999999999999,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 19:00:00+00:00,729.0,,12.733333333333334,,16.666666666666668,,77.89999999999999,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 20:00:00+00:00,730.0,,11.966666666666669,,15.966666666666669,,77.33333333333333,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 21:00:00+00:00,731.0,,11.1,,13.9,,83.39999999999999,,0.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 22:00:00+00:00,732.0,,10.466666666666669,,12.0,,90.56666666666666,,0.1333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 23:00:00+00:00,733.0,,10.133333333333333,,11.133333333333333,,93.83333333333331,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 00:00:00+00:00,382.5,497.0960671741429,11.549305555555556,2.6153129976385783,14.498611111111114,5.796311420226396,85.38888888888889,14.440691820231933,0.4134027777777778,0.5092150917294791,19.1,,32.300000000000004,,98.26666666666668,,2.64,,8.533333333333333,,8.766666666666667,,44.73333333333333,,0.02,,23.335714285714285,,11.963333333333336,,61.41190476190476,,94.45,,1.2633333333333334,,0.0876666666666666,
2025-05-04 01:00:00+00:00,735.0,,9.5,,10.033333333333331,,96.43333333333332,,0.0466666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 02:00:00+00:00,736.0,,8.966666666666667,,9.333333333333334,,97.5,,0.0266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 03:00:00+00:00,737.0,,8.533333333333333,,8.766666666666667,,98.23333333333332,,0.0233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 04:00:00+00:00,738.0,,8.6,,8.866666666666667,,98.26666666666668,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 05:00:00+00:00,739.0,,10.533333333333331,,11.766666666666666,,92.53333333333336,,0.1099999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 06:00:00+00:00,740.0,,13.4,,18.366666666666667,,73.26666666666667,,0.5966666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 07:00:00+00:00,741.0,,14.9,,24.9,,53.93333333333334,,1.4533333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 08:00:00+00:00,742.0,,15.233333333333334,,27.166666666666668,,48.13333333333333,,1.8666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 09:00:00+00:00,743.0,,15.566666666666668,,26.6,,50.96666666666667,,1.7266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 10:00:00+00:00,744.0,,16.8,,30.133333333333336,,44.73333333333333,,2.3633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 11:00:00+00:00,745.0,,19.1,,32.300000000000004,,45.63333333333333,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 12:00:00+00:00,746.0,,16.733333333333334,,27.9,,51.03333333333333,,1.913333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 13:00:00+00:00,747.0,,15.9,,24.83333333333333,,57.7,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 14:00:00+00:00,748.0,,13.866666666666667,,21.5,,61.96666666666667,,0.9766666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 15:00:00+00:00,749.0,,13.633333333333333,,20.7,,64.06666666666666,,0.8766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 16:00:00+00:00,750.0,,14.666666666666666,,20.166666666666668,,70.93333333333332,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 17:00:00+00:00,751.0,,14.166666666666666,,18.53333333333333,,75.86666666666666,,0.5166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 18:00:00+00:00,752.0,,13.566666666666668,,17.099999999999998,,79.86666666666667,,0.3899999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 19:00:00+00:00,753.0,,13.333333333333334,,16.5,,81.66666666666667,,0.3466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 20:00:00+00:00,754.0,,13.633333333333333,,15.966666666666669,,86.03333333333335,,0.2566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 21:00:00+00:00,755.0,,13.833333333333334,,15.2,,91.73333333333332,,0.1433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 22:00:00+00:00,756.0,,13.633333333333333,,14.833333333333334,,92.66666666666669,,0.1233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 23:00:00+00:00,757.0,,13.766666666666666,,14.466666666666669,,95.5,,0.0733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 00:00:00+00:00,395.0,513.3595231414336,13.388541666666665,0.39332814703501795,14.817708333333332,0.9207119546699836,92.09270833333333,6.798537073283167,0.1772569444444444,0.1752544515315825,16.8,,24.1,,98.83333333333331,,1.13,,10.733333333333334,,10.966666666666669,,63.66666666666666,,0.0133333333333333,,17.360714285714288,,12.82,,79.7702380952381,,97.80666666666666,,0.4925,,0.0333333333333333,
2025-05-05 01:00:00+00:00,759.0,,13.6,,14.066666666666668,,97.0,,0.0499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 02:00:00+00:00,760.0,,13.566666666666668,,14.0,,97.13333333333333,,0.0433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 03:00:00+00:00,761.0,,13.566666666666668,,13.9,,97.8,,0.0333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 04:00:00+00:00,762.0,,13.566666666666668,,13.833333333333334,,98.36666666666667,,0.0266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 05:00:00+00:00,763.0,,13.699999999999998,,14.0,,98.0,,0.0333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 06:00:00+00:00,764.0,,13.933333333333332,,14.5,,96.46666666666664,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 07:00:00+00:00,765.0,,15.566666666666668,,19.866666666666667,,77.23333333333333,,0.5866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 08:00:00+00:00,766.0,,16.066666666666666,,23.2,,64.96666666666665,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 09:00:00+00:00,767.0,,16.666666666666668,,24.1,,63.66666666666666,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 10:00:00+00:00,768.0,,16.8,,24.066666666666663,,64.23333333333333,,1.1266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 11:00:00+00:00,769.0,,15.333333333333334,,19.8,,75.7,,0.5733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 12:00:00+00:00,770.0,,14.633333333333333,,17.8,,81.93333333333334,,0.3699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 13:00:00+00:00,771.0,,10.833333333333334,,13.866666666666667,,81.96666666666667,,0.2866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 14:00:00+00:00,772.0,,13.166666666666666,,19.666666666666668,,66.36666666666667,,0.7799999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 15:00:00+00:00,773.0,,12.0,,15.4,,80.46666666666667,,0.3466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 16:00:00+00:00,774.0,,11.966666666666669,,15.233333333333334,,81.0,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 17:00:00+00:00,775.0,,10.95,,12.55,,90.05000000000001,,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 18:00:00+00:00,776.0,,11.0,,11.633333333333333,,95.73333333333332,,0.0566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 19:00:00+00:00,777.0,,10.933333333333332,,11.366666666666667,,97.0,,0.0433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 20:00:00+00:00,778.0,,10.833333333333334,,11.199999999999998,,97.6,,0.0333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 21:00:00+00:00,779.0,,10.800000000000002,,11.066666666666668,,98.1,,0.0266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:00:00+00:00,780.0,,10.733333333333334,,11.0,,98.33333333333331,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 23:00:00+00:00,781.0,,10.766666666666666,,10.966666666666669,,98.83333333333331,,0.0133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 00:00:00+00:00,407.5,529.622979108724,11.381944444444445,1.0586959862765262,12.452777777777776,2.384521201001301,93.90694444444443,7.391230048902716,0.11756944444444445,0.15212616723027253,14.333333333333334,,20.53333333333333,,99.66666666666669,,0.7966666666666667,,10.4,,10.533333333333331,,67.83333333333333,,0.0033333333333333,,16.257142857142856,,11.173333333333334,,81.72380952380954,,98.42,,0.37,,0.0223333333333333,
2025-05-06 01:00:00+00:00,783.0,,10.566666666666666,,10.666666666666666,,99.46666666666664,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 02:00:00+00:00,784.0,,10.533333333333331,,10.566666666666666,,99.66666666666669,,0.0033333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 03:00:00+00:00,785.0,,10.4,,10.533333333333331,,99.23333333333332,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 04:00:00+00:00,786.0,,10.766666666666666,,10.866666666666667,,99.4,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 05:00:00+00:00,787.0,,11.2,,12.233333333333334,,93.46666666666664,,0.0933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 06:00:00+00:00,788.0,,12.166666666666666,,14.1,,88.36666666666667,,0.1866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 07:00:00+00:00,789.0,,13.233333333333334,,16.400000000000002,,81.66666666666667,,0.3433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 08:00:00+00:00,790.0,,13.066666666666668,,16.866666666666664,,78.43333333333334,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 09:00:00+00:00,791.0,,12.833333333333334,,16.866666666666664,,77.26666666666667,,0.4366666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 10:00:00+00:00,792.0,,14.033333333333331,,18.866666666666667,,73.76666666666667,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 11:00:00+00:00,793.0,,14.133333333333333,,18.633333333333333,,75.2,,0.5366666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 12:00:00+00:00,794.0,,14.0,,18.866666666666664,,73.60000000000001,,0.5766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 13:00:00+00:00,795.0,,14.333333333333334,,20.53333333333333,,67.83333333333333,,0.7966666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 14:00:00+00:00,796.0,,13.266666666666666,,18.0,,74.03333333333335,,0.5433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 15:00:00+00:00,797.0,,13.133333333333333,,16.233333333333334,,82.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 16:00:00+00:00,798.0,,12.7,,14.9,,86.66666666666667,,0.2233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 17:00:00+00:00,799.0,,12.066666666666668,,13.433333333333332,,91.66666666666669,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 18:00:00+00:00,800.0,,11.5,,12.1,,96.16666666666669,,0.0533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 19:00:00+00:00,801.0,,11.4,,11.800000000000002,,97.46666666666664,,0.0333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 20:00:00+00:00,802.0,,11.4,,11.7,,97.86666666666667,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 21:00:00+00:00,803.0,,11.333333333333334,,11.566666666666668,,98.6,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 22:00:00+00:00,804.0,,11.300000000000002,,11.5,,98.53333333333336,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 23:00:00+00:00,805.0,,11.133333333333333,,11.333333333333334,,98.83333333333331,,0.0166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 00:00:00+00:00,420.0,545.8864350760147,11.313541666666666,0.5848362336063725,12.190277777777778,1.5890260721664344,94.84618055555558,5.9215282460615235,0.08621527777777775,0.10778467949336605,13.8,,17.099999999999998,,99.2,,0.4033333333333333,,9.333333333333334,,9.766666666666667,,79.33333333333333,,0.01,,14.938095238095238,,11.04,,85.49404761904762,,97.89,,0.2589285714285714,,0.0273333333333333,
2025-05-07 01:00:00+00:00,807.0,,11.0,,11.166666666666666,,99.03333333333336,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 02:00:00+00:00,808.0,,11.0,,11.1,,99.2,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 03:00:00+00:00,809.0,,10.933333333333332,,11.133333333333333,,98.53333333333336,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 04:00:00+00:00,810.0,,10.966666666666669,,11.233333333333334,,98.46666666666664,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 05:00:00+00:00,811.0,,11.5,,12.433333333333332,,94.36666666666667,,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 06:00:00+00:00,812.0,,12.6,,14.6,,87.93333333333334,,0.1999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 07:00:00+00:00,813.0,,13.266666666666666,,16.900000000000002,,79.46666666666665,,0.3933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 08:00:00+00:00,814.0,,12.466666666666669,,15.7,,81.3,,0.3366666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 09:00:00+00:00,815.0,,13.8,,17.099999999999998,,81.10000000000001,,0.3666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 10:00:00+00:00,816.0,,13.133333333333333,,15.9,,83.89999999999999,,0.2933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 11:00:00+00:00,817.0,,12.75,,15.0,,86.45,,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 12:00:00+00:00,818.0,,13.0,,16.133333333333333,,81.89999999999999,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 13:00:00+00:00,819.0,,12.4,,14.833333333333334,,85.3,,0.2466666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 14:00:00+00:00,820.0,,13.333333333333334,,17.0,,79.33333333333333,,0.4033333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 15:00:00+00:00,821.0,,12.866666666666667,,16.099999999999998,,81.23333333333333,,0.3433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 16:00:00+00:00,822.0,,11.766666666666666,,14.0,,86.66666666666667,,0.2166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 17:00:00+00:00,823.0,,11.266666666666666,,13.066666666666668,,89.03333333333335,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 18:00:00+00:00,824.0,,10.866666666666667,,11.533333333333331,,95.63333333333333,,0.0633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 19:00:00+00:00,825.0,,10.9,,11.266666666666666,,97.66666666666669,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 20:00:00+00:00,826.0,,10.7,,11.133333333333333,,97.4,,0.0333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 21:00:00+00:00,827.0,,10.633333333333333,,11.0,,97.5,,0.0333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 22:00:00+00:00,828.0,,10.066666666666666,,10.366666666666667,,97.96666666666664,,0.0233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07 23:00:00+00:00,829.0,,9.333333333333334,,9.766666666666667,,97.4,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 00:00:00+00:00,432.5,562.1498910433053,10.289756944444445,1.3525872422071834,12.271874999999998,3.87288276612382,90.21684027777778,12.044139983022935,0.26368055555555553,0.34933039176118746,16.366666666666667,,30.366666666666664,,100.0,,2.48,,8.6,,8.6,,42.833333333333336,,0.0,,18.704761904761902,,9.838333333333331,,70.42619047619048,,97.48416666666668,,0.8526190476190475,,0.032,
2025-05-08 01:00:00+00:00,831.0,,8.866666666666667,,9.1,,98.33333333333331,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 02:00:00+00:00,832.0,,8.666666666666666,,8.799999999999999,,99.23333333333332,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 03:00:00+00:00,833.0,,8.6,,8.6,,99.86666666666667,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 04:00:00+00:00,834.0,,8.933333333333334,,8.933333333333334,,100.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 05:00:00+00:00,835.0,,9.866666666666667,,10.5,,95.93333333333332,,0.0533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 06:00:00+00:00,836.0,,10.8,,13.4,,84.56666666666666,,0.2433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 07:00:00+00:00,837.0,,11.566666666666668,,17.133333333333333,,70.0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 08:00:00+00:00,838.0,,14.633333333333333,,26.23333333333333,,49.06666666666666,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 09:00:00+00:00,839.0,,14.6,,26.933333333333334,,46.9,,1.8866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 10:00:00+00:00,840.0,,16.366666666666667,,30.366666666666664,,42.833333333333336,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 11:00:00+00:00,841.0,,14.9,,26.9,,48.0,,1.8733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 12:00:00+00:00,842.0,,13.433333333333332,,21.433333333333334,,60.46666666666667,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 13:00:00+00:00,843.0,,12.366666666666664,,18.96666666666667,,65.93333333333334,,0.7633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 14:00:00+00:00,844.0,,11.9,,15.533333333333331,,79.06666666666666,,0.3699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 15:00:00+00:00,845.0,,11.533333333333331,,15.033333333333331,,79.93333333333334,,0.3466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 16:00:00+00:00,846.0,,11.533333333333331,,13.766666666666666,,86.53333333333335,,0.2133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 17:00:00+00:00,847.0,,10.9,,13.0,,87.13333333333333,,0.1933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 18:00:00+00:00,848.0,,10.633333333333333,,12.033333333333331,,91.2,,0.1233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 19:00:00+00:00,849.0,,10.233333333333333,,11.133333333333333,,94.33333333333331,,0.0733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 20:00:00+00:00,850.0,,10.233333333333334,,11.0,,94.96666666666664,,0.0633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 21:00:00+00:00,851.0,,10.0,,10.833333333333334,,94.83333333333331,,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 22:00:00+00:00,852.0,,10.033333333333331,,10.633333333333333,,96.16666666666669,,0.0499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08 23:00:00+00:00,853.0,,9.975,,10.45,,96.775,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 00:00:00+00:00,445.0,578.4133470105959,10.608680555555555,0.8608042968194567,12.836458333333333,3.4456724191569466,88.09583333333333,12.828095522025974,0.2596180555555555,0.31530087791658484,15.75,,27.15,,98.76666666666668,,1.925,,9.466666666666669,,9.9,,51.3,,0.0166666666666666,,18.32261904761905,,11.003333333333334,,68.99047619047619,,93.07333333333334,,0.7591666666666667,,0.0953333333333333,
2025-05-09 01:00:00+00:00,855.0,,9.666666666666666,,9.9,,98.66666666666669,,0.0166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 02:00:00+00:00,856.0,,9.8,,10.0,,98.76666666666668,,0.0166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 03:00:00+00:00,857.0,,9.7,,9.933333333333334,,98.46666666666664,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 04:00:00+00:00,858.0,,10.266666666666667,,11.3,,93.43333333333334,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 05:00:00+00:00,859.0,,10.566666666666666,,12.4,,88.83333333333333,,0.1633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 06:00:00+00:00,860.0,,10.7,,12.3,,89.89999999999999,,0.1466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 07:00:00+00:00,861.0,,11.6,,14.566666666666668,,82.63333333333333,,0.2933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 08:00:00+00:00,862.0,,12.9,,18.96666666666667,,68.3,,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 09:00:00+00:00,863.0,,12.6,,19.633333333333336,,64.0,,0.8266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 10:00:00+00:00,864.0,,13.633333333333333,,21.866666666666664,,59.7,,1.086666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 11:00:00+00:00,865.0,,12.233333333333334,,20.6,,59.0,,0.9966666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 12:00:00+00:00,866.0,,12.866666666666667,,19.5,,65.63333333333333,,0.7799999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 13:00:00+00:00,867.0,,15.75,,27.15,,51.3,,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 14:00:00+00:00,868.0,,13.133333333333333,,22.83333333333333,,55.3,,1.3033333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 15:00:00+00:00,869.0,,12.333333333333334,,20.466666666666665,,59.9,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 16:00:00+00:00,870.0,,11.066666666666668,,17.866666666666667,,64.73333333333333,,0.7200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 17:00:00+00:00,871.0,,10.9,,15.133333333333333,,76.13333333333334,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 18:00:00+00:00,872.0,,10.366666666666667,,12.966666666666669,,84.26666666666667,,0.2366666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09 19:00:00+00:00,873.0,,10.233333333333333,,12.666666666666666,,85.06666666666666,,0.2166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
