temperature;wetness;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
18.3;5.8;100;3361;2024-08-07T21:49:58.155846873Z;1028;santorsola-wetsd-3
18.2;5.4;100;3361;2024-08-07T22:09:58.157439990Z;1028;santorsola-wetsd-3
18.2;5.9;100;3359;2024-08-07T22:29:57.652203584Z;1028;santorsola-wetsd-3
18.1;6;100;3361;2024-08-07T22:49:58.069430885Z;1028;santorsola-wetsd-3
18;6.4;100;3357;2024-08-07T23:09:58.045373526Z;1028;santorsola-wetsd-3
17.7;6.3;100;3364;2024-08-07T23:29:58.077586237Z;1028;santorsola-wetsd-3
17.6;6.7;100;3361;2024-08-07T23:49:57.995651422Z;1028;santorsola-wetsd-3
17.4;6.9;100;3359;2024-08-08T00:09:57.970342293Z;1028;santorsola-wetsd-3
17.2;6.9;100;3359;2024-08-08T00:29:57.955420203Z;1028;santorsola-wetsd-3
17.2;6.9;100;3357;2024-08-08T00:49:57.933153267Z;1028;santorsola-wetsd-3
17;7.1;100;3361;2024-08-08T01:09:57.916888533Z;1028;santorsola-wetsd-3
16.9;7.2;100;3361;2024-08-08T01:29:57.890608310Z;1028;santorsola-wetsd-3
16.8;7.3;100;3359;2024-08-08T01:49:57.870296280Z;1028;santorsola-wetsd-3
16.8;7.4;100;3359;2024-08-08T02:09:57.837008628Z;1028;santorsola-wetsd-3
16.7;7.6;100;3364;2024-08-08T02:29:57.837995400Z;1028;santorsola-wetsd-3
16.7;7.4;100;3359;2024-08-08T02:49:57.817796818Z;1028;santorsola-wetsd-3
16.6;7.6;100;3361;2024-08-08T03:09:57.354541006Z;1028;santorsola-wetsd-3
16.5;7.3;100;3359;2024-08-08T03:29:57.774314530Z;1028;santorsola-wetsd-3
16.7;7.6;100;3361;2024-08-08T03:49:57.750482236Z;1028;santorsola-wetsd-3
16.5;7.6;100;3359;2024-08-08T04:09:57.735817718Z;1028;santorsola-wetsd-3
16.4;7.7;100;3359;2024-08-08T04:29:57.745750728Z;1028;santorsola-wetsd-3
16.4;7.7;100;3359;2024-08-08T04:49:57.702349361Z;1028;santorsola-wetsd-3
16.8;7.8;100;3361;2024-08-08T05:09:57.677493040Z;1028;santorsola-wetsd-3
17.3;7.6;100;3364;2024-08-08T05:29:57.677146706Z;1028;santorsola-wetsd-3
18.1;6.9;100;3373;2024-08-08T05:49:57.719941287Z;1028;santorsola-wetsd-3
18.8;6.2;100;3384;2024-08-08T06:09:57.600851811Z;1028;santorsola-wetsd-3
19.5;5.3;100;3386;2024-08-08T06:29:57.598009134Z;1028;santorsola-wetsd-3
21.8;4;100;3386;2024-08-08T06:49:57.601656192Z;1028;santorsola-wetsd-3
24.2;3;100;3389;2024-08-08T07:09:57.595996057Z;1028;santorsola-wetsd-3
25.9;2.3;100;3391;2024-08-08T07:29:57.111444239Z;1028;santorsola-wetsd-3
27;1.9;100;3389;2024-08-08T07:49:57.595947682Z;1028;santorsola-wetsd-3
28.1;1.9;100;3398;2024-08-08T08:09:57.359951369Z;1028;santorsola-wetsd-3
28.8;1.8;100;3398;2024-08-08T08:29:57.517566337Z;1028;santorsola-wetsd-3
30.6;1.8;100;3398;2024-08-08T08:49:57.514407146Z;1028;santorsola-wetsd-3
32;1.8;100;3405;2024-08-08T09:09:57.040204881Z;1028;santorsola-wetsd-3
36.3;1.7;100;3398;2024-08-08T09:29:57.513819022Z;1028;santorsola-wetsd-3
37.7;1.7;100;3403;2024-08-08T09:49:57.276360139Z;1028;santorsola-wetsd-3
38.2;5.8;100;3400;2024-08-08T10:09:57.440498435Z;1028;santorsola-wetsd-3
38;5.8;100;3400;2024-08-08T10:29:57.438611753Z;1028;santorsola-wetsd-3
39.6;5.5;100;3403;2024-08-08T10:49:57.034928047Z;1028;santorsola-wetsd-3
36.8;4.6;100;3403;2024-08-08T11:09:57.281105740Z;1028;santorsola-wetsd-3
37.9;4.5;100;3400;2024-08-08T11:29:57.439139350Z;1028;santorsola-wetsd-3
38.4;5.7;100;3400;2024-08-08T11:49:57.444020999Z;1028;santorsola-wetsd-3
39;5.1;100;3403;2024-08-08T12:29:56.969687780Z;1028;santorsola-wetsd-3
38.6;4.7;100;3405;2024-08-08T12:49:57.433628152Z;1028;santorsola-wetsd-3
36.7;4.1;100;3405;2024-08-08T13:09:57.438222031Z;1028;santorsola-wetsd-3
34.8;3.8;100;3403;2024-08-08T13:29:57.197632566Z;1028;santorsola-wetsd-3
36.7;2.5;100;3400;2024-08-08T13:49:57.361456155Z;1028;santorsola-wetsd-3
36.3;1.5;100;3405;2024-08-08T14:09:57.437459574Z;1028;santorsola-wetsd-3
35.9;1.5;100;3407;2024-08-08T14:29:57.200638202Z;1028;santorsola-wetsd-3
35.6;1.4;100;3405;2024-08-08T14:49:57.434554986Z;1028;santorsola-wetsd-3
34.7;1.4;100;3405;2024-08-08T15:09:57.360103808Z;1028;santorsola-wetsd-3
34.9;1.4;100;3403;2024-08-08T15:29:57.353050981Z;1028;santorsola-wetsd-3
33.5;1.5;100;3400;2024-08-08T15:49:57.207520603Z;1028;santorsola-wetsd-3
31.3;1.6;100;3400;2024-08-08T16:09:57.195309594Z;1028;santorsola-wetsd-3
30.7;1.5;100;3403;2024-08-08T16:29:57.120555526Z;1028;santorsola-wetsd-3
30;2.1;100;3398;2024-08-08T16:49:57.359080758Z;1028;santorsola-wetsd-3
29.2;1.5;100;3393;2024-08-08T17:09:57.278211938Z;1028;santorsola-wetsd-3
28.1;1.6;100;3386;2024-08-08T17:29:57.277834815Z;1028;santorsola-wetsd-3
26.6;1.6;100;3380;2024-08-08T17:49:57.113024889Z;1028;santorsola-wetsd-3
25.7;2.4;100;3375;2024-08-08T18:09:57.354056926Z;1028;santorsola-wetsd-3
25;2.9;100;3370;2024-08-08T18:29:56.772334158Z;1028;santorsola-wetsd-3
23.9;4.3;100;3366;2024-08-08T18:49:57.198123853Z;1028;santorsola-wetsd-3
22.6;8.9;100;3366;2024-08-08T19:09:57.193540433Z;1028;santorsola-wetsd-3
21.9;10.2;100;3364;2024-08-08T19:29:56.960255611Z;1028;santorsola-wetsd-3
21.8;10.7;100;3364;2024-08-08T19:49:57.119871855Z;1028;santorsola-wetsd-3
21.6;10.7;100;3361;2024-08-08T20:09:57.195483495Z;1028;santorsola-wetsd-3
21.4;10.2;100;3361;2024-08-08T20:29:57.113516415Z;1028;santorsola-wetsd-3
21.3;9.3;100;3359;2024-08-08T20:49:57.115132650Z;1028;santorsola-wetsd-3
21.3;9.3;100;3359;2024-08-08T21:09:56.851188003Z;1028;santorsola-wetsd-3
21.5;9.8;100;3364;2024-08-08T21:29:57.042787838Z;1028;santorsola-wetsd-3
21.3;9.5;100;3364;2024-08-08T21:49:57.039950974Z;1028;santorsola-wetsd-3
21.2;9.6;100;3366;2024-08-08T22:09:56.785599590Z;1028;santorsola-wetsd-3
20.8;9.3;100;3364;2024-08-08T22:29:56.556427744Z;1028;santorsola-wetsd-3
20.6;9.5;100;3364;2024-08-08T22:49:56.969797862Z;1028;santorsola-wetsd-3
20.1;9.3;100;3361;2024-08-08T23:29:56.440420906Z;1028;santorsola-wetsd-3
19.9;9;100;3359;2024-08-08T23:49:56.409878685Z;1028;santorsola-wetsd-3
19.5;8.4;100;3361;2024-08-09T00:09:56.403184045Z;1028;santorsola-wetsd-3
19.4;8.6;100;3361;2024-08-09T00:29:56.872717624Z;1028;santorsola-wetsd-3
19.2;8.6;100;3359;2024-08-09T00:49:56.786436773Z;1028;santorsola-wetsd-3
19.1;8.8;100;3361;2024-08-09T01:09:56.770296468Z;1028;santorsola-wetsd-3
18.9;9;100;3357;2024-08-09T01:29:56.793017380Z;1028;santorsola-wetsd-3
18.6;8.3;100;3359;2024-08-09T01:49:56.748067465Z;1028;santorsola-wetsd-3
18.5;8.6;100;3359;2024-08-09T02:09:56.718337345Z;1028;santorsola-wetsd-3
18.4;9;100;3361;2024-08-09T02:29:56.679873881Z;1028;santorsola-wetsd-3
18.2;8.6;100;3352;2024-08-09T02:49:56.227502353Z;1028;santorsola-wetsd-3
17.9;8.5;100;3352;2024-08-09T03:09:56.644782185Z;1028;santorsola-wetsd-3
17.9;8.8;100;3357;2024-08-09T03:29:56.629692344Z;1028;santorsola-wetsd-3
17.8;8.8;100;3357;2024-08-09T03:49:56.419236083Z;1028;santorsola-wetsd-3
17.7;8.8;100;3359;2024-08-09T04:09:56.579555004Z;1028;santorsola-wetsd-3
17.5;8.6;100;3359;2024-08-09T04:29:56.560821189Z;1028;santorsola-wetsd-3
17.7;9;100;3364;2024-08-09T04:49:56.152868419Z;1028;santorsola-wetsd-3
18.2;8.8;100;3361;2024-08-09T05:09:56.550894117Z;1028;santorsola-wetsd-3
19;8.8;100;3361;2024-08-09T05:29:56.071054317Z;1028;santorsola-wetsd-3
19.9;8.1;100;3375;2024-08-09T05:49:56.469393520Z;1028;santorsola-wetsd-3
20.8;7.2;100;3380;2024-08-09T06:09:56.451033608Z;1028;santorsola-wetsd-3
21.5;5.9;100;3384;2024-08-09T06:29:56.436861808Z;1028;santorsola-wetsd-3
23.6;4;100;3393;2024-08-09T06:49:56.420030533Z;1028;santorsola-wetsd-3
25.8;2.7;100;3393;2024-08-09T07:09:56.408740718Z;1028;santorsola-wetsd-3
27.1;2.2;100;3393;2024-08-09T07:29:56.392597728Z;1028;santorsola-wetsd-3
28.1;2;100;3400;2024-08-09T07:49:56.414966488Z;1028;santorsola-wetsd-3
29.6;1.9;100;3400;2024-08-09T08:09:56.375754789Z;1028;santorsola-wetsd-3
29.8;1.9;100;3400;2024-08-09T08:29:56.368401952Z;1028;santorsola-wetsd-3
30.5;1.8;100;3400;2024-08-09T08:49:55.916774588Z;1028;santorsola-wetsd-3
32.8;1.8;100;3405;2024-08-09T09:09:56.356754709Z;1028;santorsola-wetsd-3
34.9;1.7;100;3405;2024-08-09T09:29:56.331356472Z;1028;santorsola-wetsd-3
38.6;1.6;100;3400;2024-08-09T09:49:56.337443456Z;1028;santorsola-wetsd-3
40;1.5;100;3403;2024-08-09T10:09:56.327914230Z;1028;santorsola-wetsd-3
39.1;1.3;100;3405;2024-08-09T10:29:56.328195818Z;1028;santorsola-wetsd-3
37.6;1.4;100;3405;2024-08-09T10:49:56.153258197Z;1028;santorsola-wetsd-3
36;1.4;100;3405;2024-08-09T11:09:55.889620611Z;1028;santorsola-wetsd-3
38.2;1.3;100;3405;2024-08-09T11:29:56.308617266Z;1028;santorsola-wetsd-3
40.6;1.4;100;3407;2024-08-09T11:49:56.305301985Z;1028;santorsola-wetsd-3
40.2;1.4;100;3405;2024-08-09T12:09:55.856490479Z;1028;santorsola-wetsd-3
39.3;1.3;100;3407;2024-08-09T12:29:56.309026402Z;1028;santorsola-wetsd-3
38.6;1.7;100;3407;2024-08-09T12:49:56.307937589Z;1028;santorsola-wetsd-3
37.9;1.7;100;3410;2024-08-09T13:09:56.311403798Z;1028;santorsola-wetsd-3
37.7;1.7;100;3407;2024-08-09T13:29:56.282136486Z;1028;santorsola-wetsd-3
37.8;1.7;100;3410;2024-08-09T13:49:56.332755465Z;1028;santorsola-wetsd-3
36.9;1.7;100;3410;2024-08-09T14:09:55.831764450Z;1028;santorsola-wetsd-3
36.9;1.4;100;3410;2024-08-09T14:29:56.154888174Z;1028;santorsola-wetsd-3
36.5;1.7;100;3407;2024-08-09T14:49:56.284902017Z;1028;santorsola-wetsd-3
35.4;1.5;100;3405;2024-08-09T15:09:56.314196846Z;1028;santorsola-wetsd-3
34.5;1.7;100;3403;2024-08-09T15:29:55.836633537Z;1028;santorsola-wetsd-3
33.9;1.5;100;3403;2024-08-09T15:49:56.270917515Z;1028;santorsola-wetsd-3
32.7;1.5;100;3400;2024-08-09T16:09:56.257092877Z;1028;santorsola-wetsd-3
32.2;1.5;100;3400;2024-08-09T16:29:56.257165578Z;1028;santorsola-wetsd-3
31;2;100;3396;2024-08-09T16:49:56.246513358Z;1028;santorsola-wetsd-3
30.5;2.3;100;3391;2024-08-09T17:09:56.069751287Z;1028;santorsola-wetsd-3
29.3;2;100;3382;2024-08-09T17:29:56.230649332Z;1028;santorsola-wetsd-3
28.1;2.1;100;3382;2024-08-09T17:49:56.191870814Z;1028;santorsola-wetsd-3
27.2;2;100;3375;2024-08-09T18:09:56.171301030Z;1028;santorsola-wetsd-3
26.5;1.9;100;3370;2024-08-09T18:29:55.713078821Z;1028;santorsola-wetsd-3
25.1;4.1;100;3370;2024-08-09T18:49:56.151416233Z;1028;santorsola-wetsd-3
24.8;5;100;3364;2024-08-09T19:09:56.207974466Z;1028;santorsola-wetsd-3
23.8;9.2;100;3368;2024-08-09T19:29:56.151908513Z;1028;santorsola-wetsd-3
23.5;11.4;100;3368;2024-08-09T19:49:56.087193898Z;1028;santorsola-wetsd-3
23;11.8;100;3364;2024-08-09T20:09:56.071014796Z;1028;santorsola-wetsd-3
23;12.2;100;3359;2024-08-09T20:29:55.843708922Z;1028;santorsola-wetsd-3
22.6;11.3;100;3366;2024-08-09T20:49:55.553858716Z;1028;santorsola-wetsd-3
22.5;11.8;100;3368;2024-08-09T21:09:55.994815748Z;1028;santorsola-wetsd-3
22.3;11.9;100;3366;2024-08-09T21:29:56.011774971Z;1028;santorsola-wetsd-3
22.2;11.4;100;3361;2024-08-09T21:49:55.925028185Z;1028;santorsola-wetsd-3
21.8;11.1;100;3359;2024-08-09T22:09:55.905115456Z;1028;santorsola-wetsd-3
21.6;10.2;100;3366;2024-08-09T22:29:55.894357075Z;1028;santorsola-wetsd-3
21.7;10.9;100;3364;2024-08-09T22:49:55.862450680Z;1028;santorsola-wetsd-3
21.4;11.1;100;3366;2024-08-09T23:09:55.836396863Z;1028;santorsola-wetsd-3
21;10.9;100;3366;2024-08-09T23:29:55.807165825Z;1028;santorsola-wetsd-3
20.8;11;100;3366;2024-08-09T23:49:55.785468724Z;1028;santorsola-wetsd-3
20.7;10.7;100;3364;2024-08-10T00:09:55.355617351Z;1028;santorsola-wetsd-3
20.6;10.4;100;3364;2024-08-10T00:29:55.750049261Z;1028;santorsola-wetsd-3
20.5;10.7;100;3364;2024-08-10T00:49:55.728897344Z;1028;santorsola-wetsd-3
20.3;10.7;100;3364;2024-08-10T01:09:55.703484068Z;1028;santorsola-wetsd-3
20.2;10.9;100;3355;2024-08-10T01:29:55.687900836Z;1028;santorsola-wetsd-3
20.1;11.1;100;3364;2024-08-10T01:49:55.273849088Z;1028;santorsola-wetsd-3
20;11.1;100;3361;2024-08-10T02:09:55.273557303Z;1028;santorsola-wetsd-3
19.8;11;100;3364;2024-08-10T02:29:55.437262262Z;1028;santorsola-wetsd-3
19.6;11;100;3364;2024-08-10T02:49:55.599861389Z;1028;santorsola-wetsd-3
19.3;11.1;100;3364;2024-08-10T03:09:55.194203090Z;1028;santorsola-wetsd-3
19.2;11.3;100;3361;2024-08-10T03:29:55.561983091Z;1028;santorsola-wetsd-3
18.9;11.1;100;3364;2024-08-10T03:49:55.593203332Z;1028;santorsola-wetsd-3
18.8;10.9;100;3364;2024-08-10T04:09:55.594634996Z;1028;santorsola-wetsd-3
19;11.1;100;3366;2024-08-10T04:29:55.508491553Z;1028;santorsola-wetsd-3
19;11.4;100;3364;2024-08-10T04:49:55.512151165Z;1028;santorsola-wetsd-3
19.3;11.3;100;3366;2024-08-10T05:09:55.457519559Z;1028;santorsola-wetsd-3
20.1;11.1;100;3368;2024-08-10T05:29:54.980752679Z;1028;santorsola-wetsd-3
20.9;10.7;100;3370;2024-08-10T05:49:55.433807368Z;1028;santorsola-wetsd-3
21.9;10;100;3384;2024-08-10T06:09:54.950778884Z;1028;santorsola-wetsd-3
22.7;9.1;100;3389;2024-08-10T06:29:54.947563195Z;1028;santorsola-wetsd-3
24.8;7;100;3391;2024-08-10T06:49:55.357398665Z;1028;santorsola-wetsd-3
27.6;5.2;100;3393;2024-08-10T07:09:54.904050358Z;1028;santorsola-wetsd-3
27.7;4.3;100;3393;2024-08-10T07:29:55.351806591Z;1028;santorsola-wetsd-3
27.9;3.9;100;3396;2024-08-10T07:49:55.433332094Z;1028;santorsola-wetsd-3
28.6;2.7;100;3400;2024-08-10T08:09:55.358481054Z;1028;santorsola-wetsd-3
30.1;2.8;100;3400;2024-08-10T08:29:55.115479659Z;1028;santorsola-wetsd-3
32;2.8;100;3405;2024-08-10T08:49:55.352634973Z;1028;santorsola-wetsd-3
33.9;2.4;100;3403;2024-08-10T09:09:55.319776651Z;1028;santorsola-wetsd-3
36.5;2.2;100;3403;2024-08-10T09:29:55.291220481Z;1028;santorsola-wetsd-3
37.3;1.8;100;3405;2024-08-10T09:49:55.280678105Z;1028;santorsola-wetsd-3
39.9;2;100;3407;2024-08-10T10:09:54.838926227Z;1028;santorsola-wetsd-3
39.6;1.9;100;3407;2024-08-10T10:29:55.278988338Z;1028;santorsola-wetsd-3
38.9;1.8;100;3407;2024-08-10T10:49:55.275382456Z;1028;santorsola-wetsd-3
36.8;1.9;100;3405;2024-08-10T11:09:55.117058782Z;1028;santorsola-wetsd-3
38.5;1.8;100;3403;2024-08-10T11:29:55.276954870Z;1028;santorsola-wetsd-3
36.4;1.9;100;3400;2024-08-10T11:49:54.804816401Z;1028;santorsola-wetsd-3
37.4;1.7;100;3403;2024-08-10T12:09:54.813091643Z;1028;santorsola-wetsd-3
36.9;1.9;100;3410;2024-08-10T12:29:55.276874598Z;1028;santorsola-wetsd-3
37.5;1.8;100;3410;2024-08-10T12:49:55.112802006Z;1028;santorsola-wetsd-3
37.6;1.7;100;3410;2024-08-10T13:09:55.274713949Z;1028;santorsola-wetsd-3
38.1;1.8;100;3412;2024-08-10T13:29:55.273005980Z;1028;santorsola-wetsd-3
37.6;1.7;100;3414;2024-08-10T13:49:55.275293702Z;1028;santorsola-wetsd-3
37;1.8;100;3410;2024-08-10T14:09:54.834210309Z;1028;santorsola-wetsd-3
36.5;1.9;100;3407;2024-08-10T14:29:55.273315383Z;1028;santorsola-wetsd-3
35.2;1.7;100;3407;2024-08-10T14:49:55.274598182Z;1028;santorsola-wetsd-3
34.6;1.7;100;3405;2024-08-10T15:09:55.275514841Z;1028;santorsola-wetsd-3
33.9;1.8;100;3403;2024-08-10T15:29:55.273000783Z;1028;santorsola-wetsd-3
33.3;1.9;100;3403;2024-08-10T15:49:55.271914846Z;1028;santorsola-wetsd-3
32.7;1.8;100;3405;2024-08-10T16:09:55.274693515Z;1028;santorsola-wetsd-3
31.4;1.8;100;3396;2024-08-10T16:49:54.761970331Z;1028;santorsola-wetsd-3
31;2.4;100;3400;2024-08-10T17:09:54.763718465Z;1028;santorsola-wetsd-3
30;2.2;100;3389;2024-08-10T17:29:55.192847134Z;1028;santorsola-wetsd-3
28.8;2.3;100;3384;2024-08-10T17:49:54.739668642Z;1028;santorsola-wetsd-3
28;2.9;100;3377;2024-08-10T18:09:55.193835138Z;1028;santorsola-wetsd-3
27.4;2.7;100;3375;2024-08-10T18:29:54.948720805Z;1028;santorsola-wetsd-3
26.8;2.9;100;3373;2024-08-10T18:49:54.655375221Z;1028;santorsola-wetsd-3
26.2;4.1;100;3368;2024-08-10T19:09:54.645845872Z;1028;santorsola-wetsd-3
25.7;4;100;3370;2024-08-10T19:29:55.135677458Z;1028;santorsola-wetsd-3
25.1;3.3;100;3373;2024-08-10T19:49:54.606162269Z;1028;santorsola-wetsd-3
24.9;5.2;100;3364;2024-08-10T20:09:55.029435659Z;1028;santorsola-wetsd-3
24.5;4.7;100;3366;2024-08-10T20:29:54.996292260Z;1028;santorsola-wetsd-3
24.3;5.6;100;3368;2024-08-10T20:49:54.548446788Z;1028;santorsola-wetsd-3
23.9;5.5;100;3368;2024-08-10T21:09:54.957595313Z;1028;santorsola-wetsd-3
23.7;5.9;100;3366;2024-08-10T21:29:54.951211466Z;1028;santorsola-wetsd-3
23.5;6.6;100;3361;2024-08-10T21:49:54.724520134Z;1028;santorsola-wetsd-3
23.2;6.8;100;3366;2024-08-10T22:09:54.878926847Z;1028;santorsola-wetsd-3
23;7;100;3366;2024-08-10T22:29:54.869567833Z;1028;santorsola-wetsd-3
22.7;7;100;3366;2024-08-10T22:49:54.848610906Z;1028;santorsola-wetsd-3
22.2;6;100;3364;2024-08-10T23:09:54.825257038Z;1028;santorsola-wetsd-3
22.1;7.1;100;3364;2024-08-10T23:29:54.804072881Z;1028;santorsola-wetsd-3
21.9;7.2;100;3366;2024-08-10T23:49:54.791588472Z;1028;santorsola-wetsd-3
21.7;7.3;100;3366;2024-08-11T00:09:54.745027525Z;1028;santorsola-wetsd-3
21.4;7.9;100;3366;2024-08-11T00:49:54.705587652Z;1028;santorsola-wetsd-3
21.1;7.9;100;3366;2024-08-11T01:09:54.507050569Z;1028;santorsola-wetsd-3
21;8.1;100;3361;2024-08-11T01:29:54.474341635Z;1028;santorsola-wetsd-3
20.8;8.4;100;3364;2024-08-11T01:49:54.629625677Z;1028;santorsola-wetsd-3
20.6;8.3;100;3361;2024-08-11T02:09:54.619339562Z;1028;santorsola-wetsd-3
20.5;8.6;100;3361;2024-08-11T02:29:54.587169415Z;1028;santorsola-wetsd-3
20.2;8.8;100;3364;2024-08-11T02:49:54.574038364Z;1028;santorsola-wetsd-3
20.1;8.4;100;3361;2024-08-11T03:09:54.547161992Z;1028;santorsola-wetsd-3
20;8.9;100;3364;2024-08-11T03:29:54.525909131Z;1028;santorsola-wetsd-3
19.9;9;100;3364;2024-08-11T03:49:54.522659696Z;1028;santorsola-wetsd-3
19.8;9;100;3364;2024-08-11T04:09:54.069452599Z;1028;santorsola-wetsd-3
19.8;9.3;100;3364;2024-08-11T04:29:54.309141989Z;1028;santorsola-wetsd-3
19.9;9.3;100;3364;2024-08-11T04:49:54.479054601Z;1028;santorsola-wetsd-3
20.1;9.3;100;3364;2024-08-11T05:09:54.426051056Z;1028;santorsola-wetsd-3
20.6;9;100;3366;2024-08-11T05:29:53.960144269Z;1028;santorsola-wetsd-3
21.4;8.5;100;3377;2024-08-11T05:49:54.197444172Z;1028;santorsola-wetsd-3
22.2;8;100;3384;2024-08-11T06:09:53.910582770Z;1028;santorsola-wetsd-3
23.2;7.2;100;3386;2024-08-11T06:29:53.893429144Z;1028;santorsola-wetsd-3
24.9;5.5;100;3389;2024-08-11T06:49:54.485275980Z;1028;santorsola-wetsd-3
27;4.4;100;3393;2024-08-11T07:09:54.315654574Z;1028;santorsola-wetsd-3
28.2;4.1;100;3396;2024-08-11T07:29:54.309659095Z;1028;santorsola-wetsd-3
28.9;4.1;100;3398;2024-08-11T07:49:54.309519632Z;1028;santorsola-wetsd-3
29.4;3.6;100;3403;2024-08-11T08:09:53.836164754Z;1028;santorsola-wetsd-3
30;2.6;100;3403;2024-08-11T08:29:54.255549078Z;1028;santorsola-wetsd-3
31.4;2.3;100;3403;2024-08-11T08:49:54.157512302Z;1028;santorsola-wetsd-3
33.1;2.3;100;3405;2024-08-11T09:09:53.805331386Z;1028;santorsola-wetsd-3
34.8;2.2;100;3407;2024-08-11T09:29:54.244973469Z;1028;santorsola-wetsd-3
36;2;100;3407;2024-08-11T09:49:53.811929524Z;1028;santorsola-wetsd-3
35.9;1.7;100;3405;2024-08-11T10:09:54.075670654Z;1028;santorsola-wetsd-3
35.3;2;100;3407;2024-08-11T10:29:53.791771941Z;1028;santorsola-wetsd-3
34.4;2.1;100;3405;2024-08-11T10:49:54.234086756Z;1028;santorsola-wetsd-3
34.3;2;100;3407;2024-08-11T11:09:54.070882804Z;1028;santorsola-wetsd-3
34.8;1.9;100;3405;2024-08-11T11:29:54.227276514Z;1028;santorsola-wetsd-3
35.3;2.1;100;3405;2024-08-11T11:49:54.228536950Z;1028;santorsola-wetsd-3
36.3;1.9;100;3410;2024-08-11T12:09:53.785125066Z;1028;santorsola-wetsd-3
36.8;1.9;100;3410;2024-08-11T12:29:54.229750482Z;1028;santorsola-wetsd-3
37;1.9;100;3410;2024-08-11T12:49:54.233795069Z;1028;santorsola-wetsd-3
37.3;1.8;100;3410;2024-08-11T13:09:54.260319114Z;1028;santorsola-wetsd-3
37.7;1.8;100;3414;2024-08-11T13:29:54.237145507Z;1028;santorsola-wetsd-3
37.9;1.7;100;3414;2024-08-11T13:49:54.230774513Z;1028;santorsola-wetsd-3
37.6;1.8;100;3412;2024-08-11T14:09:53.781785638Z;1028;santorsola-wetsd-3
36.7;1.7;100;3412;2024-08-11T14:29:54.231590497Z;1028;santorsola-wetsd-3
36.4;1.9;100;3410;2024-08-11T14:49:54.229019207Z;1028;santorsola-wetsd-3
33.8;2.1;100;3405;2024-08-11T15:09:54.233488621Z;1028;santorsola-wetsd-3
32.4;2.5;100;3400;2024-08-11T15:29:54.236915666Z;1028;santorsola-wetsd-3
32.2;1.8;100;3396;2024-08-11T15:49:54.227031777Z;1028;santorsola-wetsd-3
32.1;3.8;100;3400;2024-08-11T16:09:54.178291194Z;1028;santorsola-wetsd-3
31.9;4;100;3398;2024-08-11T16:29:53.738848952Z;1028;santorsola-wetsd-3
31.8;4;100;3396;2024-08-11T16:49:53.989821014Z;1028;santorsola-wetsd-3
31;3.9;100;3405;2024-08-11T17:09:53.719103665Z;1028;santorsola-wetsd-3
29.8;3.2;100;3389;2024-08-11T17:29:54.153996889Z;1028;santorsola-wetsd-3
28.7;3;100;3382;2024-08-11T17:49:54.153435730Z;1028;santorsola-wetsd-3
28;3.1;100;3380;2024-08-11T18:09:54.161561593Z;1028;santorsola-wetsd-3
27.3;3.6;100;3370;2024-08-11T18:29:54.086023054Z;1028;santorsola-wetsd-3
26.7;3.9;100;3373;2024-08-11T18:49:54.073934914Z;1028;santorsola-wetsd-3
26.3;4.3;100;3368;2024-08-11T19:09:54.082558857Z;1028;santorsola-wetsd-3
25.9;5.3;100;3373;2024-08-11T19:29:54.024612616Z;1028;santorsola-wetsd-3
25.4;4.2;100;3368;2024-08-11T19:49:53.995525970Z;1028;santorsola-wetsd-3
25.3;5.8;100;3373;2024-08-11T20:09:53.537927011Z;1028;santorsola-wetsd-3
25.1;5.9;100;3368;2024-08-11T20:29:53.513406359Z;1028;santorsola-wetsd-3
24.8;7;100;3368;2024-08-11T20:49:53.506045551Z;1028;santorsola-wetsd-3
24.2;5.7;100;3368;2024-08-11T21:09:53.910219840Z;1028;santorsola-wetsd-3
24.2;6.6;100;3368;2024-08-11T21:29:53.463303976Z;1028;santorsola-wetsd-3
24;7;100;3366;2024-08-11T21:49:53.427431757Z;1028;santorsola-wetsd-3
23.4;6.1;100;3364;2024-08-11T22:09:53.832698949Z;1028;santorsola-wetsd-3
23.4;6.7;100;3368;2024-08-11T22:29:53.379038143Z;1028;santorsola-wetsd-3
23;6.3;100;3366;2024-08-11T22:49:53.777098277Z;1028;santorsola-wetsd-3
22.9;7.2;100;3366;2024-08-11T23:09:53.766658282Z;1028;santorsola-wetsd-3
22.8;8.1;100;3368;2024-08-11T23:29:53.558216436Z;1028;santorsola-wetsd-3
22.3;7;100;3366;2024-08-11T23:49:53.717918536Z;1028;santorsola-wetsd-3
22.3;7.5;100;3366;2024-08-12T00:09:53.695822190Z;1028;santorsola-wetsd-3
21.9;7.5;100;3366;2024-08-12T00:29:53.690430078Z;1028;santorsola-wetsd-3
21.8;7.6;100;3366;2024-08-12T00:49:53.655325138Z;1028;santorsola-wetsd-3
21.6;7.7;100;3366;2024-08-12T01:09:53.637113708Z;1028;santorsola-wetsd-3
21.4;7.7;100;3364;2024-08-12T01:29:53.612560727Z;1028;santorsola-wetsd-3
21.3;8.1;100;3364;2024-08-12T01:49:53.623720935Z;1028;santorsola-wetsd-3
21.1;8.1;100;3366;2024-08-12T02:09:53.117912066Z;1028;santorsola-wetsd-3
20.9;8.4;100;3364;2024-08-12T02:29:53.548078931Z;1028;santorsola-wetsd-3
20.7;8.4;100;3366;2024-08-12T02:49:53.520876025Z;1028;santorsola-wetsd-3
