,receivedAt,ecp_mean,temperature_mean,waterContent_mean,ecp_max,temperature_max,waterContent_max,ecp_min,temperature_min,waterContent_min,t_above_threshold
135,2024-11-12 00:00:00+00:00,883.6111111111112,47.31666666666666,26.512500000000003,945.6666666666666,53.43333333333334,28.245833333333334,820.9166666666666,41.25,24.8,22.316666666666663
136,2024-11-13 00:00:00+00:00,748.5138888888888,54.526388888888896,24.62708333333333,770.4166666666666,58.36666666666667,25.229166666666668,709.5833333333334,52.45416666666667,23.474999999999998,29.526388888888896
137,2024-11-14 00:00:00+00:00,672.9305555555555,3.3000000000000003,23.13611111111111,691.25,3.7375000000000003,23.724999999999998,639.0833333333334,2.870833333333333,22.0,0.0
138,2024-11-15 00:00:00+00:00,0.0,2.415277777777778,0.0,0.0,2.8541666666666665,0.0,0.0,2.0625,0.0,0.0
139,2024-11-16 00:00:00+00:00,0.0,0.8583333333333332,0.0,0.0,1.105,0.0,0.0,0.65,0.0,0.0
140,2024-11-17 00:00:00+00:00,0.0,2.147222222222222,0.0,0.0,2.525,0.0,0.0,1.8791666666666667,0.0,0.0
141,2024-11-18 00:00:00+00:00,0.0,1.8777777777777775,0.0,0.0,2.129166666666667,0.0,0.0,1.6541666666666668,0.0,0.0
142,2024-11-19 00:00:00+00:00,0.0,2.5208333333333335,0.0,0.0,2.891666666666667,0.0,0.0,2.1416666666666666,0.0,0.0
143,2024-11-20 00:00:00+00:00,0.0,3.355882352941176,0.0,0.0,3.6999999999999997,0.0,0.0,3.011764705882353,0.0,0.0
144,2024-11-21 00:00:00+00:00,0.0,1.2034722222222223,0.0,0.0,1.4666666666666668,0.0,0.0,1.0250000000000001,0.0,0.0
145,2024-11-22 00:00:00+00:00,0.0,2.4694444444444446,0.0,0.0,2.8083333333333336,0.0,0.0,2.1625,0.0,0.0
146,2024-11-23 00:00:00+00:00,0.0,1.5055555555555555,0.0,0.0,1.7291666666666667,0.0,0.0,1.3125,0.0,0.0
147,2024-11-24 00:00:00+00:00,0.0,1.5291666666666666,0.0,0.0,1.8833333333333335,0.0,0.0,1.2541666666666667,0.0,0.0
148,2024-11-25 00:00:00+00:00,0.0,1.3055555555555556,0.0,0.0,1.6500000000000001,0.0,0.0,0.9416666666666668,0.0,0.0
149,2024-11-26 00:00:00+00:00,0.0,3.847222222222222,0.0,0.0,4.083333333333333,0.0,0.0,3.6,0.0,0.0
150,2024-11-27 00:00:00+00:00,0.0,5.9624999999999995,0.0,0.0,6.441666666666666,0.0,0.0,5.508333333333333,0.0,0.0
151,2024-11-28 00:00:00+00:00,0.0,5.643055555555556,0.0,0.0,6.054166666666667,0.0,0.0,5.1875,0.0,0.0
152,2024-11-29 00:00:00+00:00,0.0,1.5013888888888889,0.0,0.0,1.7708333333333333,0.0,0.0,1.1874999999999998,0.0,0.0
153,2024-11-30 00:00:00+00:00,0.0,1.2805555555555557,0.0,0.0,1.5875000000000001,0.0,0.0,0.9874999999999999,0.0,0.0
154,2024-12-01 00:00:00+00:00,0.0,1.4097222222222223,0.0,0.0,1.6958333333333335,0.0,0.0,1.075,0.0,0.0
155,2024-12-02 00:00:00+00:00,0.0,1.3333333333333333,0.0,0.0,1.6041666666666667,0.0,0.0,1.0374999999999999,0.0,0.0
156,2024-12-03 00:00:00+00:00,0.0,1.7958333333333334,0.0,0.0,2.0124999999999997,0.0,0.0,1.6083333333333334,0.0,0.0
157,2024-12-04 00:00:00+00:00,0.0,2.2444444444444445,0.0,0.0,2.5083333333333333,0.0,0.0,1.9833333333333334,0.0,0.0
158,2024-12-05 00:00:00+00:00,0.0,0.9083333333333332,0.0,0.0,1.1416666666666668,0.0,0.0,0.6791666666666667,0.0,0.0
159,2024-12-06 00:00:00+00:00,0.0,2.265277777777778,0.0,0.0,2.6958333333333333,0.0,0.0,1.8333333333333333,0.0,0.0
160,2024-12-07 00:00:00+00:00,0.0,1.1041666666666667,0.0,0.0,1.3333333333333333,0.0,0.0,0.8999999999999999,0.0,0.0
161,2024-12-08 00:00:00+00:00,0.0,0.018518518518518517,0.0,0.0,0.022222222222222223,0.0,0.0,0.011111111111111112,0.0,0.0
162,2024-12-09 00:00:00+00:00,0.0,1.2272727272727273,0.0,0.0,1.3818181818181818,0.0,0.0,1.0727272727272728,0.0,0.0
163,2024-12-10 00:00:00+00:00,0.0,1.6041666666666667,0.0,0.0,1.8,0.0,0.0,1.4291666666666665,0.0,0.0
164,2024-12-11 00:00:00+00:00,0.0,0.8888888888888888,0.0,0.0,1.1125,0.0,0.0,0.7041666666666666,0.0,0.0
165,2024-12-12 00:00:00+00:00,0.0,0.45,0.0,0.0,0.5833333333333334,0.0,0.0,0.325,0.0,0.0
166,2024-12-13 00:00:00+00:00,0.0,0.40277777777777785,0.0,0.0,0.5375,0.0,0.0,0.2916666666666667,0.0,0.0
167,2024-12-14 00:00:00+00:00,0.0,0.7430555555555555,0.0,0.0,0.8875000000000001,0.0,0.0,0.6208333333333333,0.0,0.0
168,2024-12-15 00:00:00+00:00,0.0,1.0611111111111111,0.0,0.0,1.3333333333333333,0.0,0.0,0.8458333333333333,0.0,0.0
169,2024-12-16 00:00:00+00:00,0.0,2.175,0.0,0.0,2.5791666666666666,0.0,0.0,1.8291666666666666,0.0,0.0
170,2024-12-17 00:00:00+00:00,0.0,1.1520833333333333,0.0,0.0,1.4375,0.0,0.0,0.9375,0.0,0.0
171,2024-12-18 00:00:00+00:00,0.0,0.998611111111111,0.0,0.0,1.2833333333333334,0.0,0.0,0.6833333333333332,0.0,0.0
172,2024-12-19 00:00:00+00:00,0.0,1.2972222222222223,0.0,0.0,1.3916666666666666,0.0,0.0,1.1875,0.0,0.0
173,2024-12-20 00:00:00+00:00,0.0,4.001388888888889,0.0,0.0,4.354166666666667,0.0,0.0,3.6458333333333335,0.0,0.0
174,2024-12-21 00:00:00+00:00,0.0,0.7875,0.0,0.0,0.9916666666666667,0.0,0.0,0.6208333333333333,0.0,0.0
175,2024-12-22 00:00:00+00:00,0.0,0.2111111111111111,0.0,0.0,0.2625,0.0,0.0,0.15416666666666667,0.0,0.0
176,2024-12-23 00:00:00+00:00,0.0,3.3499999999999996,0.0,0.0,4.029166666666667,0.0,0.0,2.716666666666667,0.0,0.0
177,2024-12-24 00:00:00+00:00,0.0,4.7236111111111105,0.0,0.0,5.245833333333334,0.0,0.0,4.179166666666666,0.0,0.0
178,2024-12-25 00:00:00+00:00,0.0,0.8541666666666666,0.0,0.0,1.075,0.0,0.0,0.6749999999999999,0.0,0.0
179,2024-12-26 00:00:00+00:00,0.0,0.6138888888888888,0.0,0.0,0.7875,0.0,0.0,0.4458333333333333,0.0,0.0
180,2024-12-27 00:00:00+00:00,0.0,0.7527777777777778,0.0,0.0,0.9583333333333334,0.0,0.0,0.5666666666666668,0.0,0.0
181,2024-12-28 00:00:00+00:00,0.0,1.2,0.0,0.0,1.4833333333333334,0.0,0.0,0.9583333333333334,0.0,0.0
182,2024-12-29 00:00:00+00:00,0.0,1.1222222222222222,0.0,0.0,1.3708333333333333,0.0,0.0,0.9166666666666666,0.0,0.0
183,2024-12-30 00:00:00+00:00,0.0,1.0291666666666666,0.0,0.0,1.2666666666666666,0.0,0.0,0.8208333333333333,0.0,0.0
184,2024-12-31 00:00:00+00:00,0.0,0.861111111111111,0.0,0.0,1.1083333333333334,0.0,0.0,0.65,0.0,0.0
185,2025-01-01 00:00:00+00:00,0.0,0.6291666666666667,0.0,0.0,0.7958333333333334,0.0,0.0,0.48333333333333334,0.0,0.0
186,2025-01-02 00:00:00+00:00,0.0,0.2611111111111111,0.0,0.0,0.325,0.0,0.0,0.1875,0.0,0.0
187,2025-01-03 00:00:00+00:00,0.0,1.4583333333333333,0.0,0.0,1.7666666666666666,0.0,0.0,1.1916666666666667,0.0,0.0
188,2025-01-04 00:00:00+00:00,0.0,0.25,0.0,0.0,0.35833333333333334,0.0,0.0,0.15,0.0,0.0
189,2025-01-05 00:00:00+00:00,0.0,0.41111111111111115,0.0,0.0,0.4708333333333334,0.0,0.0,0.35000000000000003,0.0,0.0
190,2025-01-06 00:00:00+00:00,0.0,1.5041666666666667,0.0,0.0,1.6458333333333333,0.0,0.0,1.3625,0.0,0.0
191,2025-01-07 00:00:00+00:00,0.0,3.451388888888889,0.0,0.0,3.6333333333333333,0.0,0.0,3.2708333333333335,0.0,0.0
192,2025-01-08 00:00:00+00:00,0.0,3.526388888888889,0.0,0.0,3.8625000000000003,0.0,0.0,3.216666666666667,0.0,0.0
