,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean
756,2025-05-04 22:00:00+00:00,13.733333333333334,14.766666666666666,93.66666666666667,0.10666666666666667
757,2025-05-04 23:00:00+00:00,13.866666666666667,14.4,96.66666666666667,0.05666666666666667
758,2025-05-05 00:00:00+00:00,13.833333333333334,14.199999999999998,97.8,0.03666666666666667
759,2025-05-05 01:00:00+00:00,13.733333333333334,14.1,97.63333333333333,0.03666666666666667
760,2025-05-05 02:00:00+00:00,13.700000000000001,14.033333333333333,97.8,0.03666666666666667
761,2025-05-05 03:00:00+00:00,13.566666666666668,13.866666666666667,98.26666666666667,0.03
762,2025-05-05 04:00:00+00:00,13.633333333333333,13.833333333333334,98.93333333333334,0.02
763,2025-05-05 05:00:00+00:00,13.766666666666666,13.966666666666667,98.89999999999999,0.02
764,2025-05-05 06:00:00+00:00,14.233333333333334,14.799999999999999,96.36666666666667,0.06333333333333334
765,2025-05-05 07:00:00+00:00,16.366666666666667,21.2,75.0,0.69
766,2025-05-05 08:00:00+00:00,15.866666666666667,22.366666666666664,67.33333333333333,0.9366666666666665
767,2025-05-05 09:00:00+00:00,16.933333333333334,24.866666666666664,61.96666666666667,1.2733333333333334
768,2025-05-05 10:00:00+00:00,16.8,22.566666666666666,70.10000000000001,0.8233333333333334
769,2025-05-05 11:00:00+00:00,15.166666666666666,18.3,82.13333333333333,0.37666666666666665
770,2025-05-05 12:00:00+00:00,13.200000000000001,16.733333333333334,80.13333333333334,0.36999999999999994
771,2025-05-05 13:00:00+00:00,11.333333333333334,13.799999999999999,85.10000000000001,0.2333333333333333
772,2025-05-05 14:00:00+00:00,12.466666666666667,17.433333333333334,72.96666666666667,0.5533333333333333
773,2025-05-05 15:00:00+00:00,12.766666666666666,15.266666666666666,85.16666666666667,0.26333333333333336
774,2025-05-05 16:00:00+00:00,11.966666666666667,14.433333333333332,85.23333333333333,0.24666666666666667
775,2025-05-05 17:00:00+00:00,11.299999999999999,12.466666666666667,92.46666666666665,0.11
776,2025-05-05 18:00:00+00:00,11.1,11.566666666666668,96.96666666666665,0.04
777,2025-05-05 19:00:00+00:00,11.033333333333333,11.333333333333334,97.96666666666665,0.03
778,2025-05-05 20:00:00+00:00,11.0,11.233333333333334,98.39999999999999,0.02
779,2025-05-05 21:00:00+00:00,10.933333333333332,11.133333333333333,98.8,0.016666666666666666
780,2025-05-05 22:00:00+00:00,10.866666666666667,11.0,99.06666666666666,0.01
781,2025-05-05 23:00:00+00:00,10.866666666666667,10.966666666666667,99.43333333333334,0.01
782,2025-05-06 00:00:00+00:00,10.766666666666666,10.800000000000002,99.7,0.0033333333333333335
783,2025-05-06 01:00:00+00:00,10.699999999999998,10.699999999999998,99.96666666666665,0.0
784,2025-05-06 02:00:00+00:00,10.633333333333333,10.633333333333333,100.0,0.0
785,2025-05-06 03:00:00+00:00,10.633333333333333,10.633333333333333,100.0,0.0
786,2025-05-06 04:00:00+00:00,11.133333333333333,11.133333333333333,99.89999999999999,0.0
787,2025-05-06 05:00:00+00:00,11.633333333333333,12.366666666666667,95.5,0.06666666666666667
788,2025-05-06 06:00:00+00:00,12.366666666666667,13.9,90.43333333333334,0.15333333333333332
789,2025-05-06 07:00:00+00:00,12.666666666666666,15.200000000000001,85.0,0.25666666666666665
790,2025-05-06 08:00:00+00:00,12.833333333333334,15.533333333333333,84.0,0.28
791,2025-05-06 09:00:00+00:00,13.466666666666667,16.566666666666666,82.13333333333334,0.33666666666666667
792,2025-05-06 10:00:00+00:00,13.7,17.1,80.45,0.38
793,2025-05-06 11:00:00+00:00,14.433333333333332,17.900000000000002,80.26666666666667,0.4066666666666667
794,2025-05-06 12:00:00+00:00,14.033333333333333,18.03333333333333,77.73333333333333,0.45999999999999996
795,2025-05-06 13:00:00+00:00,14.4,19.733333333333334,71.60000000000001,0.66
796,2025-05-06 14:00:00+00:00,13.6,17.0,80.56666666666666,0.38000000000000006
797,2025-05-06 15:00:00+00:00,13.200000000000001,15.433333333333332,86.46666666666665,0.24
798,2025-05-06 16:00:00+00:00,12.733333333333334,14.200000000000001,90.89999999999999,0.14666666666666667
799,2025-05-06 17:00:00+00:00,12.1,12.933333333333332,94.89999999999999,0.07666666666666667
800,2025-05-06 18:00:00+00:00,11.633333333333333,12.033333333333333,97.53333333333335,0.03333333333333333
801,2025-05-06 19:00:00+00:00,11.533333333333333,11.766666666666666,98.46666666666665,0.02
802,2025-05-06 20:00:00+00:00,11.5,11.700000000000001,98.89999999999999,0.016666666666666666
803,2025-05-06 21:00:00+00:00,11.433333333333332,11.533333333333333,99.36666666666667,0.01
804,2025-05-06 22:00:00+00:00,11.4,11.5,99.36666666666667,0.01
805,2025-05-06 23:00:00+00:00,11.200000000000001,11.299999999999999,99.5,0.01
806,2025-05-07 00:00:00+00:00,11.1,11.133333333333333,99.66666666666667,0.0033333333333333335
807,2025-05-07 01:00:00+00:00,11.133333333333333,11.199999999999998,99.63333333333333,0.006666666666666667
808,2025-05-07 02:00:00+00:00,11.1,11.133333333333333,99.73333333333333,0.0033333333333333335
809,2025-05-07 03:00:00+00:00,11.066666666666668,11.166666666666666,99.2,0.01
810,2025-05-07 04:00:00+00:00,11.233333333333334,11.366666666666667,98.96666666666665,0.013333333333333334
811,2025-05-07 05:00:00+00:00,11.766666666666666,12.6,94.83333333333333,0.07666666666666667
812,2025-05-07 06:00:00+00:00,12.533333333333333,14.366666666666667,88.86666666666667,0.18333333333333335
813,2025-05-07 07:00:00+00:00,12.833333333333334,15.9,82.0,0.3233333333333333
814,2025-05-07 08:00:00+00:00,12.633333333333333,15.1,85.2,0.25333333333333335
815,2025-05-07 09:00:00+00:00,13.766666666666666,16.133333333333333,86.06666666666666,0.25666666666666665
816,2025-05-07 10:00:00+00:00,12.666666666666666,14.466666666666667,89.03333333333335,0.17666666666666667
817,2025-05-07 11:00:00+00:00,12.466666666666667,14.133333333333333,89.73333333333333,0.16666666666666666
818,2025-05-07 12:00:00+00:00,12.166666666666666,14.299999999999999,87.10000000000001,0.21
819,2025-05-07 13:00:00+00:00,12.133333333333335,13.9,89.13333333333333,0.17333333333333334
820,2025-05-07 14:00:00+00:00,12.933333333333332,15.633333333333335,84.10000000000001,0.2833333333333334
821,2025-05-07 15:00:00+00:00,12.700000000000001,15.066666666666668,85.76666666666667,0.24666666666666667
822,2025-05-07 16:00:00+00:00,12.0,13.533333333333333,90.46666666666665,0.15000000000000002
823,2025-05-07 17:00:00+00:00,11.366666666666665,12.4,93.46666666666665,0.09333333333333334
824,2025-05-07 18:00:00+00:00,11.1,11.5,97.43333333333334,0.03333333333333333
825,2025-05-07 19:00:00+00:00,11.1,11.299999999999999,98.66666666666667,0.02
826,2025-05-07 20:00:00+00:00,10.933333333333332,11.166666666666666,98.66666666666667,0.016666666666666666
827,2025-05-07 21:00:00+00:00,10.833333333333334,11.0,98.93333333333334,0.013333333333333334
828,2025-05-07 22:00:00+00:00,10.133333333333335,10.299999999999999,98.86666666666667,0.013333333333333334
829,2025-05-07 23:00:00+00:00,9.466666666666667,9.700000000000001,98.63333333333333,0.016666666666666666
830,2025-05-08 00:00:00+00:00,9.4,9.5,99.3,0.01
831,2025-05-08 01:00:00+00:00,8.95,9.1,99.0,0.015
832,2025-05-08 02:00:00+00:00,8.799999999999999,8.833333333333334,99.76666666666667,0.0
833,2025-05-08 03:00:00+00:00,8.6,8.6,100.0,0.0
834,2025-05-08 04:00:00+00:00,9.200000000000001,9.200000000000001,100.0,0.0
835,2025-05-08 05:00:00+00:00,10.133333333333333,10.566666666666668,97.36666666666667,0.03333333333333333
836,2025-05-08 06:00:00+00:00,10.533333333333333,12.666666666666666,87.03333333333335,0.19333333333333336
837,2025-05-08 07:00:00+00:00,11.866666666666667,16.900000000000002,72.66666666666667,0.54
838,2025-05-08 08:00:00+00:00,13.466666666666667,24.7,49.833333333333336,1.5666666666666667
839,2025-05-08 09:00:00+00:00,14.966666666666667,27.433333333333334,46.800000000000004,1.9566666666666668
840,2025-05-08 10:00:00+00:00,14.133333333333333,26.73333333333333,46.333333333333336,1.8966666666666665
841,2025-05-08 11:00:00+00:00,12.700000000000001,23.0,52.86666666666667,1.3666666666666665
842,2025-05-08 12:00:00+00:00,14.266666666666666,20.3,68.36666666666667,0.7566666666666667
843,2025-05-08 13:00:00+00:00,12.166666666666666,16.433333333333334,76.03333333333333,0.45333333333333337
844,2025-05-08 14:00:00+00:00,11.733333333333334,14.766666666666666,82.26666666666667,0.2966666666666667
845,2025-05-08 15:00:00+00:00,12.0,13.5,90.96666666666665,0.14333333333333334
846,2025-05-08 16:00:00+00:00,12.433333333333332,12.666666666666666,98.46666666666665,0.023333333333333334
847,2025-05-08 17:00:00+00:00,11.866666666666667,12.033333333333333,98.86666666666667,0.016666666666666666
848,2025-05-08 18:00:00+00:00,11.366666666666667,11.433333333333332,99.63333333333333,0.006666666666666667
849,2025-05-08 19:00:00+00:00,10.966666666666667,10.966666666666667,100.0,0.0
850,2025-05-08 20:00:00+00:00,10.866666666666667,10.866666666666667,100.0,0.0
851,2025-05-08 21:00:00+00:00,10.6,10.6,100.0,0.0
852,2025-05-08 22:00:00+00:00,10.466666666666667,10.466666666666667,100.0,0.0
853,2025-05-08 23:00:00+00:00,10.3,10.3,100.0,0.0
854,2025-05-09 00:00:00+00:00,10.299999999999999,10.299999999999999,100.0,0.0
855,2025-05-09 01:00:00+00:00,9.866666666666667,9.866666666666667,100.0,0.0
856,2025-05-09 02:00:00+00:00,9.933333333333334,9.933333333333334,100.0,0.0
857,2025-05-09 03:00:00+00:00,9.966666666666667,9.966666666666667,100.0,0.0
858,2025-05-09 04:00:00+00:00,10.633333333333333,10.633333333333333,100.0,0.0
859,2025-05-09 05:00:00+00:00,11.366666666666667,11.566666666666668,98.73333333333333,0.02
860,2025-05-09 06:00:00+00:00,11.4,11.6,98.66666666666667,0.02
861,2025-05-09 07:00:00+00:00,12.6,13.233333333333334,96.06666666666666,0.06333333333333334
862,2025-05-09 08:00:00+00:00,14.0,16.366666666666664,86.13333333333333,0.26
863,2025-05-09 09:00:00+00:00,13.866666666666667,17.1,81.46666666666667,0.36000000000000004
864,2025-05-09 10:00:00+00:00,13.333333333333334,20.1,65.23333333333333,0.8266666666666668
865,2025-05-09 11:00:00+00:00,11.966666666666667,18.966666666666665,64.03333333333333,0.7933333333333333
866,2025-05-09 12:00:00+00:00,12.200000000000001,17.566666666666666,71.13333333333334,0.58
867,2025-05-09 13:00:00+00:00,13.966666666666667,23.333333333333332,56.76666666666667,1.3466666666666667
868,2025-05-09 14:00:00+00:00,12.933333333333332,22.333333333333332,55.56666666666666,1.24
869,2025-05-09 15:00:00+00:00,11.166666666666666,18.599999999999998,62.199999999999996,0.81
870,2025-05-09 16:00:00+00:00,12.233333333333334,17.333333333333332,72.33333333333333,0.5466666666666667
871,2025-05-09 17:00:00+00:00,11.200000000000001,15.266666666666666,77.0,0.39999999999999997
872,2025-05-09 18:00:00+00:00,10.733333333333334,13.033333333333333,86.06666666666666,0.21
873,2025-05-09 19:00:00+00:00,10.533333333333333,12.633333333333333,87.23333333333333,0.18333333333333335
874,2025-05-09 20:00:00+00:00,10.666666666666666,12.333333333333334,89.8,0.15
875,2025-05-09 21:00:00+00:00,10.033333333333333,11.933333333333332,88.16666666666667,0.16333333333333333
876,2025-05-09 22:00:00+00:00,9.866666666666667,11.366666666666667,90.63333333333333,0.12666666666666668
877,2025-05-09 23:00:00+00:00,9.833333333333334,11.033333333333333,92.39999999999999,0.09999999999999999
878,2025-05-10 00:00:00+00:00,9.766666666666667,10.799999999999999,93.33333333333333,0.08666666666666667
879,2025-05-10 01:00:00+00:00,9.633333333333333,10.666666666666666,93.46666666666665,0.08666666666666667
880,2025-05-10 02:00:00+00:00,9.666666666666666,10.466666666666667,94.90000000000002,0.06333333333333334
881,2025-05-10 03:00:00+00:00,9.6,10.333333333333334,95.23333333333333,0.06
882,2025-05-10 04:00:00+00:00,9.866666666666667,10.766666666666666,94.36666666666667,0.07333333333333335
883,2025-05-10 05:00:00+00:00,10.533333333333333,12.0,90.96666666666665,0.12666666666666668
884,2025-05-10 06:00:00+00:00,11.233333333333334,13.166666666666666,88.26666666666667,0.17666666666666667
885,2025-05-10 07:00:00+00:00,12.1,16.599999999999998,74.86666666666666,0.47333333333333333
886,2025-05-10 08:00:00+00:00,11.366666666666667,16.933333333333334,70.10000000000001,0.5766666666666667
887,2025-05-10 09:00:00+00:00,12.1,19.633333333333333,62.06666666666666,0.8733333333333334
888,2025-05-10 10:00:00+00:00,12.799999999999999,22.96666666666667,53.0,1.3233333333333333
889,2025-05-10 11:00:00+00:00,12.066666666666668,21.566666666666666,55.03333333333333,1.1566666666666667
890,2025-05-10 12:00:00+00:00,12.799999999999999,23.933333333333334,50.333333333333336,1.4966666666666668
891,2025-05-10 13:00:00+00:00,13.766666666666666,24.0,53.166666666666664,1.42
892,2025-05-10 14:00:00+00:00,15.200000000000001,27.866666666666664,46.06666666666666,2.0233333333333334
893,2025-05-10 15:00:00+00:00,12.866666666666667,22.433333333333334,55.13333333333333,1.2533333333333332
894,2025-05-10 16:00:00+00:00,11.866666666666667,19.03333333333333,63.6,0.8133333333333334
895,2025-05-10 17:00:00+00:00,13.866666666666667,16.333333333333332,86.46666666666665,0.2833333333333333
896,2025-05-10 18:00:00+00:00,12.766666666666666,13.133333333333333,97.73333333333333,0.03333333333333333
897,2025-05-10 19:00:00+00:00,11.9,12.1,98.66666666666667,0.02
898,2025-05-10 20:00:00+00:00,10.933333333333332,11.0,99.43333333333334,0.006666666666666667
899,2025-05-10 21:00:00+00:00,9.966666666666667,9.966666666666667,100.0,0.0
900,2025-05-10 22:00:00+00:00,9.733333333333333,9.733333333333333,100.0,0.0
901,2025-05-10 23:00:00+00:00,9.233333333333333,9.233333333333333,100.0,0.0
902,2025-05-11 00:00:00+00:00,8.366666666666667,8.366666666666667,100.0,0.0
903,2025-05-11 01:00:00+00:00,7.5,7.5,100.0,0.0
904,2025-05-11 02:00:00+00:00,6.866666666666667,6.866666666666667,100.0,0.0
905,2025-05-11 03:00:00+00:00,6.333333333333333,6.333333333333333,100.0,0.0
906,2025-05-11 04:00:00+00:00,6.966666666666666,6.966666666666666,100.0,0.0
907,2025-05-11 05:00:00+00:00,10.266666666666666,10.366666666666667,99.3,0.01
908,2025-05-11 06:00:00+00:00,14.799999999999999,16.400000000000002,90.36666666666667,0.18666666666666668
909,2025-05-11 07:00:00+00:00,15.733333333333334,22.233333333333334,67.86666666666666,0.89
910,2025-05-11 08:00:00+00:00,14.333333333333334,25.3,50.666666666666664,1.5933333333333335
911,2025-05-11 09:00:00+00:00,14.1,28.366666666666664,41.6,2.2600000000000002
912,2025-05-11 10:00:00+00:00,14.066666666666668,28.433333333333334,41.5,2.29
913,2025-05-11 11:00:00+00:00,16.0,30.233333333333334,42.73333333333333,2.5366666666666666
914,2025-05-11 12:00:00+00:00,13.333333333333334,29.3,37.833333333333336,2.5966666666666667
915,2025-05-11 13:00:00+00:00,13.966666666666667,29.266666666666666,39.300000000000004,2.4833333333333334
916,2025-05-11 14:00:00+00:00,12.933333333333332,28.833333333333332,37.5,2.4766666666666666
917,2025-05-11 15:00:00+00:00,12.933333333333332,28.266666666666666,38.833333333333336,2.3466666666666667
918,2025-05-11 16:00:00+00:00,11.766666666666666,23.7,47.6,1.5866666666666667
919,2025-05-11 17:00:00+00:00,11.700000000000001,18.3,65.83333333333333,0.7266666666666666
920,2025-05-11 18:00:00+00:00,11.266666666666666,14.9,79.16666666666667,0.35333333333333333
921,2025-05-11 19:00:00+00:00,10.799999999999999,12.966666666666667,86.76666666666667,0.19999999999999998
922,2025-05-11 20:00:00+00:00,10.766666666666666,12.266666666666666,90.53333333333335,0.1366666666666667
923,2025-05-11 21:00:00+00:00,10.233333333333333,11.333333333333334,93.10000000000001,0.09000000000000001
924,2025-05-11 22:00:00+00:00,9.633333333333333,10.233333333333333,96.0,0.049999999999999996
925,2025-05-11 23:00:00+00:00,9.200000000000001,9.566666666666668,97.63333333333333,0.03
926,2025-05-12 00:00:00+00:00,8.433333333333334,8.666666666666666,98.46666666666665,0.016666666666666666
927,2025-05-12 01:00:00+00:00,7.766666666666667,7.8999999999999995,99.03333333333335,0.01
928,2025-05-12 02:00:00+00:00,7.366666666666667,7.433333333333334,99.60000000000001,0.0033333333333333335
929,2025-05-12 03:00:00+00:00,6.8,6.8,99.89999999999999,0.0
930,2025-05-12 04:00:00+00:00,7.7,7.7,99.93333333333334,0.0
931,2025-05-12 05:00:00+00:00,10.4,11.9,90.66666666666667,0.1366666666666667
932,2025-05-12 06:00:00+00:00,12.0,17.133333333333333,72.23333333333333,0.5499999999999999
933,2025-05-12 07:00:00+00:00,12.799999999999999,18.599999999999998,69.2,0.6633333333333333
934,2025-05-12 08:00:00+00:00,14.433333333333332,26.633333333333336,47.300000000000004,1.8499999999999999
935,2025-05-12 09:00:00+00:00,15.866666666666667,29.666666666666668,43.23333333333333,2.37
936,2025-05-12 10:00:00+00:00,15.299999999999999,29.8,42.23333333333333,2.493333333333333
937,2025-05-12 11:00:00+00:00,16.5,29.599999999999998,45.46666666666667,2.2933333333333334
938,2025-05-12 12:00:00+00:00,15.966666666666667,30.46666666666667,41.833333333333336,2.59
939,2025-05-12 13:00:00+00:00,11.166666666666666,19.833333333333332,57.56666666666666,0.98
940,2025-05-12 14:00:00+00:00,12.299999999999999,18.5,67.43333333333334,0.6933333333333334
941,2025-05-12 15:00:00+00:00,13.566666666666668,17.866666666666667,76.0,0.49
942,2025-05-12 16:00:00+00:00,13.333333333333334,16.900000000000002,79.60000000000001,0.38999999999999996
943,2025-05-12 17:00:00+00:00,12.5,15.066666666666668,84.8,0.26
944,2025-05-12 18:00:00+00:00,12.266666666666666,13.6,91.76666666666667,0.12666666666666668
945,2025-05-12 19:00:00+00:00,11.966666666666667,13.299999999999999,91.89999999999999,0.12333333333333334
946,2025-05-12 20:00:00+00:00,12.0,13.233333333333334,92.16666666666667,0.12333333333333334
947,2025-05-12 21:00:00+00:00,12.200000000000001,13.066666666666668,94.43333333333334,0.08333333333333333
948,2025-05-12 22:00:00+00:00,12.033333333333333,12.9,94.56666666666666,0.08
949,2025-05-12 23:00:00+00:00,11.933333333333332,12.700000000000001,95.10000000000001,0.07333333333333333
950,2025-05-13 00:00:00+00:00,11.9,12.433333333333332,96.39999999999999,0.05333333333333334
951,2025-05-13 01:00:00+00:00,11.866666666666667,12.300000000000002,97.39999999999999,0.03666666666666667
952,2025-05-13 02:00:00+00:00,11.800000000000002,12.199999999999998,97.5,0.03666666666666667
953,2025-05-13 03:00:00+00:00,11.766666666666666,12.166666666666666,97.60000000000001,0.03333333333333333
954,2025-05-13 04:00:00+00:00,11.833333333333334,12.200000000000001,97.5,0.03666666666666667
955,2025-05-13 05:00:00+00:00,12.233333333333334,12.933333333333332,95.60000000000001,0.06333333333333334
956,2025-05-13 06:00:00+00:00,12.9,14.1,92.60000000000001,0.12
957,2025-05-13 07:00:00+00:00,13.5,15.833333333333334,86.13333333333333,0.25
958,2025-05-13 08:00:00+00:00,14.200000000000001,17.666666666666668,80.26666666666667,0.39666666666666667
959,2025-05-13 09:00:00+00:00,14.633333333333333,21.033333333333335,66.96666666666665,0.8266666666666667
960,2025-05-13 10:00:00+00:00,15.566666666666668,24.2,58.666666666666664,1.2433333333333334
961,2025-05-13 11:00:00+00:00,14.966666666666667,23.599999999999998,58.699999999999996,1.23
962,2025-05-13 12:00:00+00:00,13.799999999999999,17.53333333333333,78.96666666666665,0.42
963,2025-05-13 13:00:00+00:00,17.233333333333334,23.5,68.86666666666667,1.0033333333333332
964,2025-05-13 14:00:00+00:00,17.5,27.400000000000002,54.800000000000004,1.6600000000000001
965,2025-05-13 15:00:00+00:00,14.933333333333332,22.400000000000002,62.9,1.0166666666666666
966,2025-05-13 16:00:00+00:00,14.200000000000001,22.233333333333334,60.800000000000004,1.0933333333333335
967,2025-05-13 17:00:00+00:00,13.799999999999999,14.233333333333334,97.13333333333333,0.049999999999999996
968,2025-05-13 18:00:00+00:00,12.966666666666667,13.066666666666668,99.23333333333333,0.01
969,2025-05-13 19:00:00+00:00,12.799999999999999,12.799999999999999,99.76666666666667,0.0
970,2025-05-13 20:00:00+00:00,12.733333333333334,12.733333333333334,99.93333333333334,0.0
971,2025-05-13 21:00:00+00:00,12.633333333333333,12.633333333333333,100.0,0.0
972,2025-05-13 22:00:00+00:00,12.4,12.4,100.0,0.0
973,2025-05-13 23:00:00+00:00,11.700000000000001,11.700000000000001,100.0,0.0
974,2025-05-14 00:00:00+00:00,10.200000000000001,10.200000000000001,100.0,0.0
975,2025-05-14 01:00:00+00:00,9.033333333333333,9.033333333333333,100.0,0.0
976,2025-05-14 02:00:00+00:00,8.233333333333333,8.233333333333333,100.0,0.0
977,2025-05-14 03:00:00+00:00,8.533333333333333,8.533333333333333,100.0,0.0
978,2025-05-14 04:00:00+00:00,9.966666666666667,9.966666666666667,100.0,0.0
979,2025-05-14 05:00:00+00:00,12.266666666666666,12.466666666666667,98.60000000000001,0.02
980,2025-05-14 06:00:00+00:00,14.799999999999999,16.0,93.03333333333335,0.14333333333333334
981,2025-05-14 07:00:00+00:00,16.333333333333332,22.96666666666667,67.53333333333333,0.9499999999999998
982,2025-05-14 08:00:00+00:00,14.333333333333334,27.0,45.9,1.9366666666666665
983,2025-05-14 09:00:00+00:00,12.266666666666666,22.633333333333336,52.20000000000001,1.3266666666666667
984,2025-05-14 10:00:00+00:00,12.9,25.400000000000002,46.23333333333333,1.7766666666666666
985,2025-05-14 11:00:00+00:00,15.433333333333332,25.46666666666667,54.1,1.5099999999999998
986,2025-05-14 12:00:00+00:00,15.166666666666666,27.233333333333334,47.800000000000004,1.8933333333333333
987,2025-05-14 13:00:00+00:00,16.433333333333334,31.0,41.5,2.6366666666666667
988,2025-05-14 14:00:00+00:00,14.666666666666666,29.633333333333336,40.199999999999996,2.486666666666667
989,2025-05-14 15:00:00+00:00,14.133333333333333,27.3,44.6,2.0233333333333334
990,2025-05-14 16:00:00+00:00,12.766666666666666,25.900000000000002,44.333333333333336,1.8766666666666667
991,2025-05-14 17:00:00+00:00,13.233333333333334,21.0,61.46666666666667,0.9666666666666667
992,2025-05-14 18:00:00+00:00,12.066666666666668,17.099999999999998,72.53333333333333,0.5433333333333333
993,2025-05-14 19:00:00+00:00,11.466666666666667,14.666666666666666,81.39999999999999,0.31
994,2025-05-14 20:00:00+00:00,10.866666666666667,12.700000000000001,88.76666666666667,0.16666666666666666
995,2025-05-14 21:00:00+00:00,10.6,11.799999999999999,92.33333333333333,0.10666666666666667
996,2025-05-14 22:00:00+00:00,10.333333333333334,11.166666666666666,94.76666666666667,0.07
997,2025-05-14 23:00:00+00:00,10.200000000000001,10.666666666666666,96.96666666666665,0.03666666666666667
998,2025-05-15 00:00:00+00:00,9.666666666666666,9.966666666666667,98.06666666666666,0.023333333333333334
999,2025-05-15 01:00:00+00:00,8.966666666666667,9.133333333333333,98.89999999999999,0.013333333333333334
1000,2025-05-15 02:00:00+00:00,8.466666666666667,8.566666666666666,99.43333333333334,0.006666666666666667
1001,2025-05-15 03:00:00+00:00,8.299999999999999,8.299999999999999,99.96666666666665,0.0
1002,2025-05-15 04:00:00+00:00,8.966666666666667,8.966666666666667,99.86666666666667,0.0
1003,2025-05-15 05:00:00+00:00,11.6,12.566666666666668,94.0,0.09000000000000001
1004,2025-05-15 06:00:00+00:00,14.066666666666668,19.633333333333336,70.73333333333333,0.6933333333333334
1005,2025-05-15 07:00:00+00:00,14.733333333333334,24.0,56.36666666666667,1.3099999999999998
1006,2025-05-15 08:00:00+00:00,15.1,27.866666666666664,46.0,2.033333333333333
1007,2025-05-15 09:00:00+00:00,15.566666666666668,30.633333333333336,40.166666666666664,2.6366666666666667
1008,2025-05-15 10:00:00+00:00,15.0,29.7,40.9,2.466666666666667
1009,2025-05-15 11:00:00+00:00,13.366666666666665,28.866666666666664,38.9,2.48
1010,2025-05-15 12:00:00+00:00,13.0,32.166666666666664,31.099999999999998,3.313333333333334
1011,2025-05-15 13:00:00+00:00,12.233333333333334,30.0,33.53333333333333,2.8333333333333335
1012,2025-05-15 14:00:00+00:00,16.333333333333332,30.5,42.46666666666667,2.5166666666666666
1013,2025-05-15 15:00:00+00:00,16.099999999999998,27.333333333333332,50.56666666666666,1.8266666666666669
1014,2025-05-15 16:00:00+00:00,13.433333333333332,20.966666666666665,62.23333333333333,0.9433333333333334
1015,2025-05-15 17:00:00+00:00,13.4,18.400000000000002,72.76666666666667,0.58
1016,2025-05-15 18:00:00+00:00,12.466666666666667,15.9,80.23333333333333,0.3566666666666667
1017,2025-05-15 19:00:00+00:00,11.566666666666668,14.200000000000001,84.2,0.25666666666666665
1018,2025-05-15 20:00:00+00:00,11.466666666666667,13.799999999999999,85.96666666666665,0.22
1019,2025-05-15 21:00:00+00:00,10.666666666666666,12.933333333333332,86.3,0.20333333333333334
1020,2025-05-15 22:00:00+00:00,10.0,11.866666666666667,88.5,0.15666666666666665
1021,2025-05-15 23:00:00+00:00,9.366666666666667,10.733333333333334,91.3,0.11333333333333333
1022,2025-05-16 00:00:00+00:00,9.200000000000001,10.1,94.3,0.07
1023,2025-05-16 01:00:00+00:00,8.366666666666667,9.133333333333333,95.16666666666667,0.056666666666666664
1024,2025-05-16 02:00:00+00:00,7.6000000000000005,8.299999999999999,95.33333333333333,0.05000000000000001
1025,2025-05-16 03:00:00+00:00,6.966666666666666,7.633333333333333,95.73333333333333,0.04666666666666667
1026,2025-05-16 04:00:00+00:00,7.033333333333334,7.733333333333333,95.43333333333334,0.049999999999999996
1027,2025-05-16 05:00:00+00:00,8.833333333333334,11.433333333333332,84.10000000000001,0.22
1028,2025-05-16 06:00:00+00:00,10.700000000000001,18.466666666666665,61.23333333333333,0.85
1029,2025-05-16 07:00:00+00:00,9.799999999999999,23.7,41.5,1.72
1030,2025-05-16 08:00:00+00:00,8.1,25.366666666666664,33.46666666666666,2.1533333333333338
1031,2025-05-16 09:00:00+00:00,5.266666666666667,26.066666666666663,26.366666666666664,2.49
1032,2025-05-16 10:00:00+00:00,9.166666666666666,27.53333333333333,31.7,2.516666666666667
1033,2025-05-16 11:00:00+00:00,4.866666666666666,22.766666666666666,31.566666666666666,1.9400000000000002
1034,2025-05-16 12:00:00+00:00,6.266666666666667,21.066666666666666,38.46666666666667,1.5333333333333332
1035,2025-05-16 13:00:00+00:00,12.700000000000001,25.166666666666668,46.333333333333336,1.7733333333333334
1036,2025-05-16 14:00:00+00:00,10.733333333333334,21.400000000000002,50.93333333333334,1.2566666666666666
1037,2025-05-16 15:00:00+00:00,9.333333333333334,19.666666666666668,51.63333333333333,1.11
1038,2025-05-16 16:00:00+00:00,9.133333333333333,18.099999999999998,56.1,0.9166666666666666
1039,2025-05-16 17:00:00+00:00,9.166666666666666,15.233333333333334,67.3,0.57
1040,2025-05-16 18:00:00+00:00,8.5,13.299999999999999,72.93333333333334,0.41333333333333333
1041,2025-05-16 19:00:00+00:00,8.566666666666666,11.0,85.06666666666666,0.19666666666666666
1042,2025-05-16 20:00:00+00:00,8.200000000000001,10.266666666666667,87.13333333333333,0.16
1043,2025-05-16 21:00:00+00:00,8.533333333333333,9.766666666666667,92.2,0.09333333333333334
1044,2025-05-16 22:00:00+00:00,7.666666666666667,8.866666666666667,92.39999999999999,0.09000000000000001
1045,2025-05-16 23:00:00+00:00,6.8,7.8,93.36666666666667,0.07
1046,2025-05-17 00:00:00+00:00,5.866666666666667,6.6000000000000005,95.0,0.04666666666666667
1047,2025-05-17 01:00:00+00:00,4.833333333333333,5.266666666666667,97.0,0.03
