,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_std,temperature_std,humidity_std,vaporPressureDeficit_std
7738,2025-05-19 08:00:00+00:00,16.933333333333334,28.5,49.63333333333333,1.9633333333333336,0.4041451884327384,0.754983443527076,2.267891825756541,0.159478316185409
7739,2025-05-19 09:00:00+00:00,17.733333333333334,29.46666666666667,49.300000000000004,2.0866666666666664,1.0016652800877808,0.1527525231651954,2.6514147167125706,0.09018499505645791
7740,2025-05-19 10:00:00+00:00,17.099999999999998,29.099999999999998,48.300000000000004,2.0833333333333335,0.9539392014169461,0.40000000000000124,2.0223748416156675,0.05131601439446913
7741,2025-05-19 11:00:00+00:00,16.133333333333333,29.066666666666666,45.53333333333333,2.186666666666667,0.2516611478423571,0.3055050463303883,1.0016652800877814,0.07234178138070231
7742,2025-05-19 12:00:00+00:00,17.333333333333332,31.266666666666666,43.333333333333336,2.5833333333333335,1.301281419729543,0.3785938897200176,2.829016319029166,0.1021436896402973
7743,2025-05-19 13:00:00+00:00,18.933333333333334,31.7,46.63333333333333,2.4966666666666666,1.1547005383792517,0.7211102550927978,2.402776172125347,0.13650396819628852
7744,2025-05-19 14:00:00+00:00,19.5,33.03333333333333,44.9,2.78,1.0583005244258366,0.40414518843273967,1.9974984355438201,0.04582575694955813
7745,2025-05-19 15:00:00+00:00,18.5,26.866666666666664,61.166666666666664,1.45,0.3605551275463991,3.448671241700683,12.49813319393474,0.7686351540230254
7746,2025-05-19 16:00:00+00:00,17.333333333333332,21.599999999999998,76.86666666666666,0.6,1.4742229591663976,1.5099668870541487,1.3650396819628845,0.06082762530298217
7747,2025-05-19 17:00:00+00:00,17.8,20.133333333333336,86.46666666666665,0.31666666666666665,0.4582575694955844,0.3511884584284238,1.703917055884276,0.03785938897200181
7748,2025-05-19 18:00:00+00:00,15.266666666666666,16.900000000000002,90.10000000000001,0.19333333333333336,0.4725815626252603,1.1532562594670812,4.014971979976948,0.0901849950564579
7749,2025-05-19 19:00:00+00:00,14.266666666666666,15.799999999999999,90.63333333333333,0.17,0.2516611478423586,0.4582575694955845,2.107921567168319,0.04358898943540673
7750,2025-05-19 20:00:00+00:00,13.633333333333333,14.9,92.13333333333333,0.1366666666666667,0.15275252316519441,0.26457513110645897,0.5507570547286107,0.011547005383792521
7751,2025-05-19 21:00:00+00:00,13.6,14.799999999999999,92.60000000000001,0.12666666666666668,0.09999999999999964,0.173205080756888,0.5567764362830009,0.011547005383792528
7752,2025-05-19 22:00:00+00:00,13.300000000000002,14.0,95.56666666666666,0.07333333333333333,0.0,0.17320508075688762,0.8504900548115449,0.015275252316519465
7753,2025-05-19 23:00:00+00:00,12.966666666666667,13.466666666666667,97.0,0.04666666666666667,0.321455025366431,0.4041451884327379,0.7549834435270706,0.015275252316519468
7754,2025-05-20 00:00:00+00:00,12.633333333333333,12.766666666666666,99.23333333333333,0.013333333333333334,0.05773502691896186,0.05773502691896365,0.30550504633038517,0.005773502691896258
7755,2025-05-20 01:00:00+00:00,12.866666666666667,13.033333333333333,98.93333333333334,0.016666666666666666,0.05773502691896263,0.05773502691896237,0.32145502536643106,0.005773502691896258
