ph;temperature;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
2.92;-4.3;88;3264;2025-02-07T01:18:15.541918813Z;980;santorsola-phd-4
2.92;-4.2;87;3262;2025-02-07T01:38:15.755102641Z;980;santorsola-phd-4
2.93;-4.3;86;3258;2025-02-07T01:58:15.777307235Z;980;santorsola-phd-4
2.93;-4.4;84;3253;2025-02-07T02:18:15.800992857Z;980;santorsola-phd-4
2.94;-4.1;86;3258;2025-02-07T02:38:15.824743187Z;980;santorsola-phd-4
2.94;-4.5;86;3258;2025-02-07T02:58:15.852250675Z;980;santorsola-phd-4
2.94;-5;85;3256;2025-02-07T03:18:15.872280564Z;980;santorsola-phd-4
2.95;-4.3;85;3256;2025-02-07T03:38:15.902926237Z;980;santorsola-phd-4
2.94;-5;87;3262;2025-02-07T03:58:15.938397154Z;980;santorsola-phd-4
2.95;-4.7;85;3256;2025-02-07T04:18:15.963525681Z;980;santorsola-phd-4
2.98;-4.3;86;3258;2025-02-07T04:38:15.651296939Z;980;santorsola-phd-4
2.97;-4.7;84;3253;2025-02-07T04:58:16.002596141Z;980;santorsola-phd-4
2.99;-4.5;85;3256;2025-02-07T05:18:16.018116588Z;980;santorsola-phd-4
3;-4;85;3256;2025-02-07T05:38:16.055003496Z;980;santorsola-phd-4
3;-4.4;86;3258;2025-02-07T05:58:16.066130289Z;980;santorsola-phd-4
3;-3.8;88;3266;2025-02-07T06:18:16.087056873Z;980;santorsola-phd-4
3.02;-3.8;87;3262;2025-02-07T06:38:16.113976937Z;980;santorsola-phd-4
3.03;-3.6;87;3262;2025-02-07T06:58:16.133620348Z;980;santorsola-phd-4
3.06;-2.8;89;3268;2025-02-07T07:18:16.155507271Z;980;santorsola-phd-4
3.08;-2.1;89;3268;2025-02-07T07:38:16.173136039Z;980;santorsola-phd-4
3.1;-1.3;87;3262;2025-02-07T07:58:16.182706282Z;980;santorsola-phd-4
3.12;-0.4;91;3273;2025-02-07T08:18:16.205537865Z;980;santorsola-phd-4
3.12;-0.4;91;3273;2025-02-07T08:38:16.151630326Z;980;santorsola-phd-4
3.24;6.1;92;3277;2025-02-07T08:58:15.904575706Z;980;santorsola-phd-4
3.32;9.2;98;3294;2025-02-07T09:18:16.243600973Z;980;santorsola-phd-4
3.35;9.6;100;3301;2025-02-07T09:38:16.241379980Z;980;santorsola-phd-4
3.36;7.9;99;3299;2025-02-07T09:58:16.158236434Z;980;santorsola-phd-4
3.24;4.9;98;3294;2025-02-07T10:18:16.215902247Z;980;santorsola-phd-4
3.19;7.2;98;3294;2025-02-07T10:38:16.249241247Z;980;santorsola-phd-4
3.37;9.8;100;3303;2025-02-07T10:58:16.241750645Z;980;santorsola-phd-4
3.24;5.7;99;3299;2025-02-07T11:18:16.230687078Z;980;santorsola-phd-4
3.18;5.6;97;3292;2025-02-07T11:38:15.923273024Z;980;santorsola-phd-4
3.17;7;100;3301;2025-02-07T11:58:16.239739569Z;980;santorsola-phd-4
3.19;7.2;98;3294;2025-02-07T12:18:16.234029858Z;980;santorsola-phd-4
3.18;7.6;99;3299;2025-02-07T12:38:16.232125515Z;980;santorsola-phd-4
3.17;7.8;99;3299;2025-02-07T12:58:16.243761388Z;980;santorsola-phd-4
3.18;8.2;99;3299;2025-02-07T13:18:16.233014893Z;980;santorsola-phd-4
3.25;9.4;100;3303;2025-02-07T13:38:16.235863675Z;980;santorsola-phd-4
3.17;8.8;100;3309;2025-02-07T13:58:16.237149490Z;980;santorsola-phd-4
3.16;9.7;100;3303;2025-02-07T14:18:16.234825217Z;980;santorsola-phd-4
3.14;8.8;100;3307;2025-02-07T14:38:16.234204152Z;980;santorsola-phd-4
3.17;11.3;100;3312;2025-02-07T14:58:15.905499690Z;980;santorsola-phd-4
3.15;9.2;100;3309;2025-02-07T15:18:16.227711329Z;980;santorsola-phd-4
3.08;6.7;100;3305;2025-02-07T15:38:16.216905441Z;980;santorsola-phd-4
3.05;4.9;99;3299;2025-02-07T15:58:16.223150488Z;980;santorsola-phd-4
3.01;4.1;98;3294;2025-02-07T16:18:16.222345348Z;980;santorsola-phd-4
2.95;2.2;96;3290;2025-02-07T16:38:16.229101309Z;980;santorsola-phd-4
2.95;2.1;93;3281;2025-02-07T16:58:16.237731224Z;980;santorsola-phd-4
2.91;0.2;93;3281;2025-02-07T17:18:16.247536183Z;980;santorsola-phd-4
2.9;0.4;95;3285;2025-02-07T17:38:16.260428049Z;980;santorsola-phd-4
2.88;-0.9;92;3277;2025-02-07T17:58:16.278318657Z;980;santorsola-phd-4
2.87;-0.7;93;3279;2025-02-07T18:18:16.298828514Z;980;santorsola-phd-4
2.87;-1.4;91;3273;2025-02-07T18:38:16.305424885Z;980;santorsola-phd-4
2.87;-1.6;91;3273;2025-02-07T18:58:15.983978674Z;980;santorsola-phd-4
2.86;-1.8;89;3268;2025-02-07T19:18:16.345379663Z;980;santorsola-phd-4
2.86;-1.8;89;3268;2025-02-07T19:38:16.022292792Z;980;santorsola-phd-4
2.85;-2.1;91;3273;2025-02-07T19:58:16.358661050Z;980;santorsola-phd-4
2.86;-2.5;88;3266;2025-02-07T20:18:16.384622895Z;980;santorsola-phd-4
2.86;-2.2;88;3266;2025-02-07T20:38:16.413688066Z;980;santorsola-phd-4
2.85;-2.6;88;3266;2025-02-07T20:58:16.431979223Z;980;santorsola-phd-4
2.86;-2.2;88;3266;2025-02-07T21:18:16.449490917Z;980;santorsola-phd-4
2.87;-2.4;88;3266;2025-02-07T21:38:16.469462486Z;980;santorsola-phd-4
2.88;-2.1;88;3266;2025-02-07T21:58:16.484707153Z;980;santorsola-phd-4
2.89;-1.8;88;3266;2025-02-07T22:18:16.501184455Z;980;santorsola-phd-4
2.92;-1;89;3268;2025-02-07T22:38:16.196154423Z;980;santorsola-phd-4
2.92;-1.1;90;3270;2025-02-07T22:58:16.201459081Z;980;santorsola-phd-4
2.92;-0.9;90;3270;2025-02-07T23:18:16.220172752Z;980;santorsola-phd-4
2.93;-0.6;91;3273;2025-02-07T23:38:16.570085053Z;980;santorsola-phd-4
2.94;0.1;91;3275;2025-02-07T23:58:16.576703362Z;980;santorsola-phd-4
2.94;-0.5;91;3273;2025-02-08T00:18:16.620535332Z;980;santorsola-phd-4
2.94;-0.1;91;3275;2025-02-08T00:38:16.606833076Z;980;santorsola-phd-4
2.95;0;93;3279;2025-02-08T00:58:16.621157434Z;980;santorsola-phd-4
2.94;-0.1;91;3275;2025-02-08T01:18:16.641925556Z;980;santorsola-phd-4
2.94;-0.1;91;3275;2025-02-08T01:38:16.359519641Z;980;santorsola-phd-4
2.94;0.1;90;3270;2025-02-08T01:58:16.602258514Z;980;santorsola-phd-4
2.93;-0.4;91;3273;2025-02-08T02:18:16.672509203Z;980;santorsola-phd-4
2.93;-0.3;91;3273;2025-02-08T02:38:16.692436610Z;980;santorsola-phd-4
2.93;-0.1;91;3273;2025-02-08T02:58:16.711420659Z;980;santorsola-phd-4
2.94;0.1;90;3270;2025-02-08T03:18:16.404138339Z;980;santorsola-phd-4
2.92;-0.4;91;3273;2025-02-08T03:38:16.739565401Z;980;santorsola-phd-4
2.92;-0.5;91;3273;2025-02-08T03:58:16.751978092Z;980;santorsola-phd-4
2.92;-0.4;91;3273;2025-02-08T04:18:16.770474856Z;980;santorsola-phd-4
2.92;-0.8;91;3273;2025-02-08T04:38:16.792871402Z;980;santorsola-phd-4
2.91;-0.8;90;3270;2025-02-08T04:58:16.803327129Z;980;santorsola-phd-4
2.92;-0.6;89;3268;2025-02-08T05:18:16.753299085Z;980;santorsola-phd-4
2.92;-0.6;90;3270;2025-02-08T05:38:16.830468948Z;980;santorsola-phd-4
2.93;-0.3;91;3273;2025-02-08T05:58:16.832843638Z;980;santorsola-phd-4
2.93;-0.3;91;3273;2025-02-08T06:18:16.851344237Z;980;santorsola-phd-4
2.93;-0.1;91;3273;2025-02-08T06:38:16.864688155Z;980;santorsola-phd-4
2.94;0;92;3277;2025-02-08T06:58:16.887291264Z;980;santorsola-phd-4
2.95;0.6;91;3273;2025-02-08T07:18:16.898308263Z;980;santorsola-phd-4
2.98;1.1;91;3275;2025-02-08T07:38:16.907901080Z;980;santorsola-phd-4
3;1.8;93;3279;2025-02-08T07:58:16.596923918Z;980;santorsola-phd-4
3.04;3;91;3273;2025-02-08T08:18:16.926961306Z;980;santorsola-phd-4
3.04;3.2;93;3281;2025-02-08T08:38:16.926910370Z;980;santorsola-phd-4
3.03;2.4;94;3283;2025-02-08T08:58:16.927418687Z;980;santorsola-phd-4
3.05;3.4;96;3290;2025-02-08T09:18:16.951152743Z;980;santorsola-phd-4
3.06;3.7;94;3283;2025-02-08T09:38:16.960393643Z;980;santorsola-phd-4
3.06;4.2;95;3285;2025-02-08T09:58:16.978025988Z;980;santorsola-phd-4
3.09;4.9;96;3290;2025-02-08T10:18:16.972688942Z;980;santorsola-phd-4
3.09;4.7;96;3288;2025-02-08T10:38:16.967328156Z;980;santorsola-phd-4
3.07;4.7;96;3290;2025-02-08T10:58:16.639670732Z;980;santorsola-phd-4
3.06;5.4;96;3290;2025-02-08T11:18:16.975233388Z;980;santorsola-phd-4
3.07;5.5;97;3292;2025-02-08T11:38:16.978812361Z;980;santorsola-phd-4
3.07;5.1;96;3288;2025-02-08T11:58:16.921303324Z;980;santorsola-phd-4
3.06;5.6;96;3290;2025-02-08T12:18:16.984957789Z;980;santorsola-phd-4
3.05;5.4;98;3294;2025-02-08T12:38:16.992338063Z;980;santorsola-phd-4
3.05;5.5;96;3290;2025-02-08T12:58:16.908928600Z;980;santorsola-phd-4
3.04;5.7;97;3292;2025-02-08T13:18:16.992419652Z;980;santorsola-phd-4
3.04;5.5;98;3294;2025-02-08T13:38:16.671705150Z;980;santorsola-phd-4
3.03;5.8;98;3294;2025-02-08T13:58:16.939962289Z;980;santorsola-phd-4
3.03;5.9;99;3299;2025-02-08T14:18:17.002006346Z;980;santorsola-phd-4
3.02;5.8;98;3294;2025-02-08T14:38:17.010762013Z;980;santorsola-phd-4
3.02;5.8;97;3292;2025-02-08T14:58:17.013041212Z;980;santorsola-phd-4
3.01;5.6;96;3290;2025-02-08T15:18:17.027397966Z;980;santorsola-phd-4
3.01;5.3;97;3292;2025-02-08T15:38:17.012024328Z;980;santorsola-phd-4
2.99;4.8;96;3288;2025-02-08T15:58:16.695698215Z;980;santorsola-phd-4
2.96;4.2;96;3288;2025-02-08T16:18:17.020248155Z;980;santorsola-phd-4
2.94;3.5;96;3290;2025-02-08T16:38:16.992689234Z;980;santorsola-phd-4
2.92;3;95;3285;2025-02-08T16:58:17.034827662Z;980;santorsola-phd-4
2.91;3;95;3285;2025-02-08T17:18:17.041507264Z;980;santorsola-phd-4
2.92;3.3;96;3288;2025-02-08T17:38:17.050277524Z;980;santorsola-phd-4
2.91;3;94;3283;2025-02-08T17:58:17.058956711Z;980;santorsola-phd-4
2.91;2.8;95;3285;2025-02-08T18:18:17.065632266Z;980;santorsola-phd-4
2.89;2.2;95;3285;2025-02-08T18:38:17.071725312Z;980;santorsola-phd-4
2.88;2.2;94;3283;2025-02-08T18:58:16.746092950Z;980;santorsola-phd-4
2.9;2.6;95;3285;2025-02-08T19:18:17.094300949Z;980;santorsola-phd-4
2.88;1.9;93;3279;2025-02-08T19:38:17.133623499Z;980;santorsola-phd-4
2.89;2.1;93;3281;2025-02-08T19:58:17.103435931Z;980;santorsola-phd-4
2.89;2.1;93;3281;2025-02-08T20:18:17.117275443Z;980;santorsola-phd-4
2.88;2;93;3281;2025-02-08T20:38:17.134380432Z;980;santorsola-phd-4
2.89;2.2;94;3283;2025-02-08T20:58:17.138486365Z;980;santorsola-phd-4
2.88;2.1;92;3277;2025-02-08T21:18:17.147195893Z;980;santorsola-phd-4
2.88;2;93;3281;2025-02-08T21:38:17.145263604Z;980;santorsola-phd-4
2.88;2.1;93;3279;2025-02-08T21:58:17.154759191Z;980;santorsola-phd-4
2.87;1.9;93;3281;2025-02-08T22:18:17.318650488Z;980;santorsola-phd-4
2.87;2;95;3285;2025-02-08T22:38:17.181327941Z;980;santorsola-phd-4
2.87;1.6;94;3283;2025-02-08T22:58:16.863835410Z;980;santorsola-phd-4
2.88;1.8;91;3275;2025-02-08T23:18:17.191525798Z;980;santorsola-phd-4
2.88;1.7;93;3281;2025-02-08T23:38:17.206488879Z;980;santorsola-phd-4
2.89;1.8;93;3281;2025-02-08T23:58:17.214285276Z;980;santorsola-phd-4
3.07;1.5;93;3281;2025-02-09T00:18:17.233804777Z;980;santorsola-phd-4
3.08;1.5;95;3285;2025-02-09T00:38:17.255658729Z;980;santorsola-phd-4
6.2;2;93;3281;2025-02-09T00:58:17.253181350Z;980;santorsola-phd-4
6.37;1.9;91;3275;2025-02-09T01:18:17.261673473Z;980;santorsola-phd-4
6.3;1.7;93;3281;2025-02-09T01:38:17.281816297Z;980;santorsola-phd-4
6.36;2;93;3281;2025-02-09T01:58:17.273595537Z;980;santorsola-phd-4
6.32;2.1;93;3281;2025-02-09T02:18:17.302203562Z;980;santorsola-phd-4
6.26;1.8;93;3279;2025-02-09T02:38:17.304372223Z;980;santorsola-phd-4
6.4;1.9;93;3279;2025-02-09T02:58:17.303981400Z;980;santorsola-phd-4
6.15;1.9;94;3283;2025-02-09T03:18:17.316466563Z;980;santorsola-phd-4
6.13;1.8;93;3281;2025-02-09T03:38:17.004889537Z;980;santorsola-phd-4
6.15;1.7;93;3279;2025-02-09T03:58:17.335320395Z;980;santorsola-phd-4
6.09;1.7;92;3277;2025-02-09T04:18:17.299515103Z;980;santorsola-phd-4
6.07;1.5;93;3279;2025-02-09T04:38:17.354530786Z;980;santorsola-phd-4
6.08;1.5;91;3275;2025-02-09T04:58:17.043774109Z;980;santorsola-phd-4
6.12;1.5;93;3279;2025-02-09T05:18:17.053753913Z;980;santorsola-phd-4
6.15;1.5;93;3281;2025-02-09T05:38:17.395246125Z;980;santorsola-phd-4
6.17;1.6;93;3281;2025-02-09T05:58:17.335737482Z;980;santorsola-phd-4
6.21;1.6;91;3275;2025-02-09T06:18:17.413973482Z;980;santorsola-phd-4
6.23;1.5;92;3277;2025-02-09T06:38:17.417904774Z;980;santorsola-phd-4
6.2;1.7;95;3285;2025-02-09T06:58:17.105689603Z;980;santorsola-phd-4
6.23;2;93;3281;2025-02-09T07:18:17.368336045Z;980;santorsola-phd-4
6.19;1.9;93;3281;2025-02-09T07:38:17.456192218Z;980;santorsola-phd-4
6.14;2;92;3277;2025-02-09T07:58:17.450784916Z;980;santorsola-phd-4
6.11;2.2;93;3279;2025-02-09T08:18:17.473056806Z;980;santorsola-phd-4
6.09;2.8;93;3281;2025-02-09T08:38:17.477592653Z;980;santorsola-phd-4
6.09;2.5;93;3281;2025-02-09T08:58:17.494896291Z;980;santorsola-phd-4
6.12;2.9;94;3283;2025-02-09T09:18:17.503275085Z;980;santorsola-phd-4
6.13;3.5;95;3285;2025-02-09T09:38:17.512472771Z;980;santorsola-phd-4
6.18;3.6;95;3285;2025-02-09T09:58:17.506636833Z;980;santorsola-phd-4
6.2;3.7;95;3285;2025-02-09T10:18:17.516125120Z;980;santorsola-phd-4
6.25;3.9;95;3285;2025-02-09T10:38:17.524224737Z;980;santorsola-phd-4
6.29;4.6;95;3285;2025-02-09T10:58:17.537789493Z;980;santorsola-phd-4
6.32;4.2;98;3294;2025-02-09T11:18:17.530224672Z;980;santorsola-phd-4
6.3;4.6;95;3285;2025-02-09T11:38:17.198690552Z;980;santorsola-phd-4
6.29;4.6;96;3288;2025-02-09T11:58:17.547671709Z;980;santorsola-phd-4
6.27;4.6;96;3290;2025-02-09T12:18:17.536104069Z;980;santorsola-phd-4
6.25;4.6;96;3288;2025-02-09T12:38:17.543181198Z;980;santorsola-phd-4
6.23;4.6;96;3290;2025-02-09T12:58:17.551622816Z;980;santorsola-phd-4
6.24;5.1;96;3290;2025-02-09T13:18:17.236129164Z;980;santorsola-phd-4
6.22;5.7;96;3288;2025-02-09T13:38:17.566725031Z;980;santorsola-phd-4
6.2;6.1;96;3290;2025-02-09T13:58:17.506778130Z;980;santorsola-phd-4
6.17;5.7;97;3292;2025-02-09T14:18:17.573263784Z;980;santorsola-phd-4
6.15;5.7;97;3292;2025-02-09T14:38:17.578930948Z;980;santorsola-phd-4
6.13;5.7;97;3292;2025-02-09T14:58:17.577401179Z;980;santorsola-phd-4
6.1;5.2;96;3288;2025-02-09T15:18:17.256007819Z;980;santorsola-phd-4
6.08;5;96;3288;2025-02-09T15:38:17.250854112Z;980;santorsola-phd-4
6.07;4.9;93;3281;2025-02-09T15:58:17.267134348Z;980;santorsola-phd-4
6.04;4.6;96;3288;2025-02-09T16:18:17.582388332Z;980;santorsola-phd-4
6.02;4.4;96;3288;2025-02-09T16:38:17.264155925Z;980;santorsola-phd-4
6.01;4.2;96;3288;2025-02-09T16:58:17.276171732Z;980;santorsola-phd-4
5.99;4.1;95;3285;2025-02-09T17:18:17.608616829Z;980;santorsola-phd-4
5.98;4;96;3288;2025-02-09T17:38:17.613757967Z;980;santorsola-phd-4
5.97;4;95;3285;2025-02-09T17:58:17.623300663Z;980;santorsola-phd-4
5.96;3.9;95;3285;2025-02-09T18:18:17.631655698Z;980;santorsola-phd-4
5.94;3.8;93;3281;2025-02-09T18:38:17.644527086Z;980;santorsola-phd-4
5.93;3.7;94;3283;2025-02-09T18:58:17.311586923Z;980;santorsola-phd-4
5.92;3.7;93;3281;2025-02-09T19:18:17.630564317Z;980;santorsola-phd-4
5.91;3.8;94;3283;2025-02-09T19:38:17.647225756Z;980;santorsola-phd-4
5.91;3.9;94;3283;2025-02-09T19:58:17.339026258Z;980;santorsola-phd-4
5.9;3.8;94;3283;2025-02-09T20:18:17.664202476Z;980;santorsola-phd-4
5.89;3.9;97;3292;2025-02-09T20:38:17.682439465Z;980;santorsola-phd-4
5.88;3.9;95;3285;2025-02-09T20:58:17.364846226Z;980;santorsola-phd-4
5.87;3.9;96;3290;2025-02-09T21:18:17.690313537Z;980;santorsola-phd-4
5.85;3.6;94;3283;2025-02-09T21:38:17.686746420Z;980;santorsola-phd-4
5.85;3.8;95;3285;2025-02-09T21:58:17.704399863Z;980;santorsola-phd-4
5.84;3.9;95;3285;2025-02-09T22:18:17.703264581Z;980;santorsola-phd-4
5.83;3.9;93;3279;2025-02-09T22:38:17.373288345Z;980;santorsola-phd-4
5.82;3.8;95;3285;2025-02-09T22:58:17.397650419Z;980;santorsola-phd-4
5.81;3.9;94;3283;2025-02-09T23:18:17.405523185Z;980;santorsola-phd-4
5.81;3.8;94;3283;2025-02-09T23:38:17.753082905Z;980;santorsola-phd-4
5.79;3.6;96;3290;2025-02-09T23:58:17.731505208Z;980;santorsola-phd-4
5.79;3.8;95;3285;2025-02-10T00:18:17.758226002Z;980;santorsola-phd-4
5.78;3.8;94;3283;2025-02-10T00:38:17.790878895Z;980;santorsola-phd-4
5.77;3.8;95;3285;2025-02-10T00:58:17.778963112Z;980;santorsola-phd-4
5.76;3.7;94;3283;2025-02-10T01:18:17.770677406Z;980;santorsola-phd-4
5.75;3.8;93;3281;2025-02-10T01:38:17.783945478Z;980;santorsola-phd-4
5.75;3.8;95;3285;2025-02-10T01:58:17.775656434Z;980;santorsola-phd-4
5.74;3.9;93;3281;2025-02-10T02:18:17.779511651Z;980;santorsola-phd-4
5.73;3.7;95;3285;2025-02-10T02:38:17.793000998Z;980;santorsola-phd-4
5.72;3.7;93;3281;2025-02-10T02:58:17.798694098Z;980;santorsola-phd-4
5.71;3.6;94;3283;2025-02-10T03:18:17.811717936Z;980;santorsola-phd-4
5.7;3.6;94;3283;2025-02-10T03:38:17.816902950Z;980;santorsola-phd-4
5.69;3.5;94;3283;2025-02-10T03:58:17.816628624Z;980;santorsola-phd-4
5.95;3.6;94;3283;2025-02-10T04:18:17.830900176Z;980;santorsola-phd-4
6.12;3.6;96;3288;2025-02-10T04:38:17.829150128Z;980;santorsola-phd-4
6.16;3.5;93;3281;2025-02-10T04:58:17.828410993Z;980;santorsola-phd-4
6.21;3.5;94;3283;2025-02-10T05:18:17.851489248Z;980;santorsola-phd-4
6.26;3.6;95;3285;2025-02-10T05:38:17.852042644Z;980;santorsola-phd-4
6.27;3.7;93;3281;2025-02-10T05:58:17.868744959Z;980;santorsola-phd-4
6.34;3.6;97;3292;2025-02-10T06:18:17.864693308Z;980;santorsola-phd-4
6.34;3.8;95;3285;2025-02-10T06:38:17.875653029Z;980;santorsola-phd-4
6.37;3.9;94;3283;2025-02-10T06:58:17.877854585Z;980;santorsola-phd-4
6.52;4;97;3292;2025-02-10T07:18:17.880561389Z;980;santorsola-phd-4
6.6;4.3;94;3283;2025-02-10T07:38:17.902256156Z;980;santorsola-phd-4
6.63;4.8;96;3288;2025-02-10T07:58:17.893256145Z;980;santorsola-phd-4
6.63;5.3;96;3288;2025-02-10T08:18:17.833424758Z;980;santorsola-phd-4
6.61;5.9;96;3290;2025-02-10T08:38:17.898628734Z;980;santorsola-phd-4
6.58;6.8;97;3292;2025-02-10T08:58:17.908047205Z;980;santorsola-phd-4
6.55;7.4;100;3301;2025-02-10T09:18:17.897772391Z;980;santorsola-phd-4
6.52;7.8;98;3296;2025-02-10T09:38:17.902294978Z;980;santorsola-phd-4
6.49;8.5;99;3299;2025-02-10T09:58:17.902932411Z;980;santorsola-phd-4
6.46;9.3;100;3303;2025-02-10T10:18:17.600194755Z;980;santorsola-phd-4
6.44;10.3;100;3301;2025-02-10T10:38:17.908113923Z;980;santorsola-phd-4
6.44;12.8;100;3303;2025-02-10T10:58:17.900883901Z;980;santorsola-phd-4
6.36;12.2;100;3305;2025-02-10T11:18:17.580361958Z;980;santorsola-phd-4
6.33;14.1;100;3309;2025-02-10T11:38:17.882869027Z;980;santorsola-phd-4
6.29;14.1;100;3309;2025-02-10T11:58:17.888281157Z;980;santorsola-phd-4
6.09;10.2;100;3303;2025-02-10T12:18:17.549921294Z;980;santorsola-phd-4
6.08;11.1;100;3303;2025-02-10T12:38:17.875488156Z;980;santorsola-phd-4
6.03;10.4;100;3303;2025-02-10T12:58:17.553030358Z;980;santorsola-phd-4
5.99;10;98;3296;2025-02-10T13:18:17.874609529Z;980;santorsola-phd-4
5.97;10.4;100;3301;2025-02-10T13:38:17.553988972Z;980;santorsola-phd-4
6.03;12.3;100;3305;2025-02-10T13:58:17.873395474Z;980;santorsola-phd-4
5.96;10.7;100;3305;2025-02-10T14:18:17.859826299Z;980;santorsola-phd-4
5.87;10.2;99;3299;2025-02-10T14:38:17.860734051Z;980;santorsola-phd-4
5.83;9.6;99;3299;2025-02-10T14:58:17.849879346Z;980;santorsola-phd-4
5.79;8.8;99;3299;2025-02-10T15:18:17.987503084Z;980;santorsola-phd-4
5.78;8.6;98;3294;2025-02-10T15:38:17.842438224Z;980;santorsola-phd-4
5.75;8.2;98;3294;2025-02-10T15:58:17.848059166Z;980;santorsola-phd-4
5.73;7.5;98;3294;2025-02-10T16:18:17.837949261Z;980;santorsola-phd-4
5.71;7.1;97;3292;2025-02-10T16:38:17.847440947Z;980;santorsola-phd-4
5.7;6.9;96;3290;2025-02-10T16:58:17.842060880Z;980;santorsola-phd-4
5.7;6.8;97;3292;2025-02-10T17:18:17.843350235Z;980;santorsola-phd-4
5.68;6.8;96;3288;2025-02-10T17:38:17.857031721Z;980;santorsola-phd-4
5.68;6.7;96;3288;2025-02-10T17:58:17.564429467Z;980;santorsola-phd-4
5.66;6.6;96;3290;2025-02-10T18:18:17.540952491Z;980;santorsola-phd-4
5.65;6.7;96;3288;2025-02-10T18:38:17.873575770Z;980;santorsola-phd-4
5.65;6.5;96;3288;2025-02-10T18:58:17.872916403Z;980;santorsola-phd-4
5.63;6.3;96;3288;2025-02-10T19:18:17.881411711Z;980;santorsola-phd-4
5.62;6.2;94;3283;2025-02-10T19:38:17.868345707Z;980;santorsola-phd-4
5.61;6.3;96;3288;2025-02-10T19:58:17.809509976Z;980;santorsola-phd-4
5.6;6.1;95;3285;2025-02-10T20:18:17.875393021Z;980;santorsola-phd-4
5.59;6.1;94;3283;2025-02-10T20:38:17.877485972Z;980;santorsola-phd-4
5.58;6.2;94;3283;2025-02-10T20:58:17.882448497Z;980;santorsola-phd-4
5.57;6.2;95;3285;2025-02-10T21:18:17.567476512Z;980;santorsola-phd-4
5.56;6.2;93;3281;2025-02-10T21:38:17.890114066Z;980;santorsola-phd-4
5.56;6.4;94;3283;2025-02-10T21:58:17.891830831Z;980;santorsola-phd-4
5.55;5.9;95;3285;2025-02-10T22:18:17.558126572Z;980;santorsola-phd-4
5.53;6;95;3285;2025-02-10T22:38:17.901226592Z;980;santorsola-phd-4
5.52;6;94;3283;2025-02-10T22:58:17.897822811Z;980;santorsola-phd-4
5.52;6;93;3281;2025-02-10T23:18:17.912952680Z;980;santorsola-phd-4
5.51;5.6;95;3285;2025-02-10T23:38:17.853131440Z;980;santorsola-phd-4
5.5;5.7;94;3283;2025-02-10T23:58:17.911930331Z;980;santorsola-phd-4
5.49;5.8;93;3279;2025-02-11T00:18:17.597668283Z;980;santorsola-phd-4
5.48;5.7;94;3283;2025-02-11T00:38:17.965869716Z;980;santorsola-phd-4
5.47;5.6;93;3281;2025-02-11T00:58:17.868378283Z;980;santorsola-phd-4
5.47;5.3;93;3281;2025-02-11T01:18:17.942213849Z;980;santorsola-phd-4
5.46;5.3;93;3281;2025-02-11T01:38:17.599123155Z;980;santorsola-phd-4
5.45;5.6;93;3279;2025-02-11T01:58:17.947392049Z;980;santorsola-phd-4
5.45;5.4;96;3288;2025-02-11T02:18:17.950146483Z;980;santorsola-phd-4
5.43;5.4;93;3279;2025-02-11T02:38:17.892929100Z;980;santorsola-phd-4
5.43;5.2;92;3277;2025-02-11T02:58:17.960439627Z;980;santorsola-phd-4
5.42;5.2;92;3277;2025-02-11T03:18:17.964025270Z;980;santorsola-phd-4
5.41;5.3;91;3275;2025-02-11T03:38:17.963392027Z;980;santorsola-phd-4
5.41;5.3;92;3277;2025-02-11T03:58:17.961943803Z;980;santorsola-phd-4
5.4;5.3;93;3279;2025-02-11T04:18:17.915066680Z;980;santorsola-phd-4
5.39;5.2;93;3281;2025-02-11T04:38:17.987266678Z;980;santorsola-phd-4
5.38;5.1;93;3279;2025-02-11T04:58:17.985562541Z;980;santorsola-phd-4
5.37;5.3;93;3279;2025-02-11T05:18:17.665129635Z;980;santorsola-phd-4
5.37;5.3;92;3277;2025-02-11T05:38:17.687172503Z;980;santorsola-phd-4
5.36;5.2;92;3277;2025-02-11T05:58:18.010920924Z;980;santorsola-phd-4
5.36;5.2;91;3275;2025-02-11T06:18:17.939314017Z;980;santorsola-phd-4
5.35;5.4;92;3277;2025-02-11T06:38:18.007949141Z;980;santorsola-phd-4
5.34;5.8;92;3277;2025-02-11T06:58:18.017529357Z;980;santorsola-phd-4
5.34;5.6;93;3279;2025-02-11T07:18:18.021531461Z;980;santorsola-phd-4
5.33;5.9;92;3277;2025-02-11T07:38:18.019740963Z;980;santorsola-phd-4
5.33;6.6;93;3279;2025-02-11T07:58:18.025956838Z;980;santorsola-phd-4
5.34;7.3;93;3279;2025-02-11T08:18:17.697763929Z;980;santorsola-phd-4
5.38;8.8;95;3285;2025-02-11T08:38:18.029926206Z;980;santorsola-phd-4
5.38;9.5;94;3283;2025-02-11T08:58:18.035236024Z;980;santorsola-phd-4
5.37;9.6;96;3290;2025-02-11T09:18:18.029823743Z;980;santorsola-phd-4
5.34;9.6;96;3288;2025-02-11T09:38:18.027253120Z;980;santorsola-phd-4
5.33;10;96;3288;2025-02-11T09:58:18.012453337Z;980;santorsola-phd-4
5.34;11;97;3292;2025-02-11T10:18:18.024742986Z;980;santorsola-phd-4
5.32;11.2;96;3290;2025-02-11T10:38:18.013518182Z;980;santorsola-phd-4
