temperature;humidity;pressure;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
10;100;970.55;100;4111;2024-09-20T01:35:47.054719305Z;977;santorsola-thp-1
11;100;970.62;100;4132;2024-09-20T01:55:46.827848035Z;977;santorsola-thp-1
11;100;970.41;100;4117;2024-09-20T02:15:46.605950394Z;977;santorsola-thp-1
11;100;970.34;100;4123;2024-09-20T02:35:46.386211516Z;977;santorsola-thp-1
11;100;970.54;100;4108;2024-09-20T02:55:46.159906741Z;977;santorsola-thp-1
11;100;970.57;100;4138;2024-09-20T03:15:45.947390506Z;977;santorsola-thp-1
11;100;970.59;100;4111;2024-09-20T03:35:45.715859545Z;977;santorsola-thp-1
11;100;970.56;100;4123;2024-09-20T03:55:45.493733548Z;977;santorsola-thp-1
11;100;970.5;100;4111;2024-09-20T04:15:45.315318003Z;977;santorsola-thp-1
11;100;970.59;100;4126;2024-09-20T04:35:45.057635927Z;977;santorsola-thp-1
11;100;970.68;100;4132;2024-09-20T04:55:44.838945056Z;977;santorsola-thp-1
11;100;970.81;100;4129;2024-09-20T05:15:44.619759613Z;977;santorsola-thp-1
11;100;970.74;100;4108;2024-09-20T05:35:44.406514781Z;977;santorsola-thp-1
11;100;970.86;100;4132;2024-09-20T05:55:44.181908242Z;977;santorsola-thp-1
12;100;971.04;100;4114;2024-09-20T06:15:43.961267415Z;977;santorsola-thp-1
13;100;971.07;100;4105;2024-09-20T06:35:43.744867991Z;977;santorsola-thp-1
13;98;971.09;100;4111;2024-09-20T06:55:43.516830422Z;977;santorsola-thp-1
13;97;971.21;100;4129;2024-09-20T07:15:43.301621662Z;977;santorsola-thp-1
14;96;971.36;100;4129;2024-09-20T07:35:43.074117960Z;977;santorsola-thp-1
15;91;971.36;100;4117;2024-09-20T07:55:42.854913778Z;977;santorsola-thp-1
15;90;971.41;100;4105;2024-09-20T08:15:42.627035170Z;977;santorsola-thp-1
15;88;971.47;100;4126;2024-09-20T08:35:42.408256221Z;977;santorsola-thp-1
15;89;971.52;100;4114;2024-09-20T08:55:42.185864823Z;977;santorsola-thp-1
15;94;971.54;100;4123;2024-09-20T09:15:41.960751024Z;977;santorsola-thp-1
15;89;971.57;100;4120;2024-09-20T09:35:41.734665195Z;977;santorsola-thp-1
16;77;971.56;100;4102;2024-09-20T09:55:41.510448684Z;977;santorsola-thp-1
17;76;971.62;100;4105;2024-09-20T10:15:41.287757376Z;977;santorsola-thp-1
17;75;971.64;100;4126;2024-09-20T10:35:41.057251850Z;977;santorsola-thp-1
16;83;971.7;100;4120;2024-09-20T10:55:40.840704442Z;977;santorsola-thp-1
16;84;971.67;100;4126;2024-09-20T11:15:40.627738783Z;977;santorsola-thp-1
16;83;971.59;100;4126;2024-09-20T11:35:40.406564157Z;977;santorsola-thp-1
17;83;971.6;100;4126;2024-09-20T11:55:40.174286257Z;977;santorsola-thp-1
18;77;971.3;100;4123;2024-09-20T12:15:39.954630355Z;977;santorsola-thp-1
19;71;971.25;100;4120;2024-09-20T12:35:39.731032954Z;977;santorsola-thp-1
20;66;971.01;100;4117;2024-09-20T12:55:39.504205581Z;977;santorsola-thp-1
24;60;970.81;100;4117;2024-09-20T13:15:39.289949050Z;977;santorsola-thp-1
26;48;970.54;100;4117;2024-09-20T13:35:39.073616657Z;977;santorsola-thp-1
26;48;970.42;100;4120;2024-09-20T13:55:38.843418642Z;977;santorsola-thp-1
23;56;970.53;100;4117;2024-09-20T14:15:38.638773239Z;977;santorsola-thp-1
22;64;970.64;100;4117;2024-09-20T14:35:38.407433533Z;977;santorsola-thp-1
20;65;970.56;100;4117;2024-09-20T14:55:38.188480969Z;977;santorsola-thp-1
19;68;970.62;100;4100;2024-09-20T15:15:38.011118170Z;977;santorsola-thp-1
19;76;970.78;100;4100;2024-09-20T15:35:37.736600378Z;977;santorsola-thp-1
18;71;970.85;100;4117;2024-09-20T15:55:37.517543476Z;977;santorsola-thp-1
17;78;971.04;100;4123;2024-09-20T16:15:37.302960Z;977;santorsola-thp-1
17;81;971.18;100;4120;2024-09-20T16:35:37.067702916Z;977;santorsola-thp-1
16;83;971.33;100;4126;2024-09-20T16:55:36.847689551Z;977;santorsola-thp-1
15;88;971.35;100;4129;2024-09-20T17:15:36.630365161Z;977;santorsola-thp-1
14;92;971.64;100;4132;2024-09-20T17:35:36.414069380Z;977;santorsola-thp-1
13;95;971.84;100;4129;2024-09-20T17:55:36.177286733Z;977;santorsola-thp-1
12;98;972.1;100;4129;2024-09-20T18:15:35.965517493Z;977;santorsola-thp-1
12;100;972.26;100;4117;2024-09-20T18:35:35.730865565Z;977;santorsola-thp-1
11;100;972.52;100;4126;2024-09-20T19:15:35.297543721Z;977;santorsola-thp-1
10;100;972.54;100;4108;2024-09-20T19:35:35.080466232Z;977;santorsola-thp-1
10;100;972.69;100;4129;2024-09-20T19:55:34.864055948Z;977;santorsola-thp-1
10;100;972.89;100;4138;2024-09-20T20:15:34.629179943Z;977;santorsola-thp-1
10;100;972.97;100;4132;2024-09-20T20:35:34.414818885Z;977;santorsola-thp-1
10;100;973.17;100;4123;2024-09-20T20:55:34.206420716Z;977;santorsola-thp-1
10;100;973.2;100;4135;2024-09-20T21:15:33.986783427Z;977;santorsola-thp-1
10;100;973.28;100;4114;2024-09-20T21:35:33.768288516Z;977;santorsola-thp-1
10;100;973.26;100;4108;2024-09-20T21:55:33.539168920Z;977;santorsola-thp-1
10;100;973.24;100;4129;2024-09-20T22:15:33.328691448Z;977;santorsola-thp-1
11;100;973.16;100;4129;2024-09-20T22:55:32.886348410Z;977;santorsola-thp-1
11;100;973.14;100;4129;2024-09-20T23:15:32.658026044Z;977;santorsola-thp-1
11;100;973.29;100;4126;2024-09-20T23:35:32.437982911Z;977;santorsola-thp-1
11;100;973.19;100;4108;2024-09-20T23:55:32.333817737Z;977;santorsola-thp-1
11;100;973.22;100;4108;2024-09-21T00:15:32.000401713Z;977;santorsola-thp-1
11;100;973.26;100;4126;2024-09-21T00:35:31.774077113Z;977;santorsola-thp-1
11;100;973.25;100;4135;2024-09-21T00:55:31.559332419Z;977;santorsola-thp-1
10;100;973.2;100;4135;2024-09-21T01:35:31.133085249Z;977;santorsola-thp-1
10;100;973.25;100;4126;2024-09-21T01:55:30.894188423Z;977;santorsola-thp-1
10;100;973.19;100;4132;2024-09-21T02:15:30.678102882Z;977;santorsola-thp-1
10;100;973.29;100;4129;2024-09-21T02:35:30.466923600Z;977;santorsola-thp-1
10;100;973.27;100;4135;2024-09-21T02:55:30.247455207Z;977;santorsola-thp-1
9;100;973.14;100;4132;2024-09-21T03:15:30.020737060Z;977;santorsola-thp-1
9;100;973.08;100;4105;2024-09-21T03:35:29.796722352Z;977;santorsola-thp-1
10;100;973.17;100;4111;2024-09-21T03:55:29.588455872Z;977;santorsola-thp-1
9;100;973.22;100;4114;2024-09-21T04:15:29.364589410Z;977;santorsola-thp-1
10;100;973.11;100;4126;2024-09-21T04:35:29.136492638Z;977;santorsola-thp-1
10;100;972.98;100;4126;2024-09-21T04:55:28.924749065Z;977;santorsola-thp-1
10;100;973.14;100;4126;2024-09-21T05:15:28.706803711Z;977;santorsola-thp-1
10;100;973.2;100;4132;2024-09-21T05:55:28.265578669Z;977;santorsola-thp-1
11;100;973.25;100;4129;2024-09-21T06:15:28.045222106Z;977;santorsola-thp-1
12;100;973.29;100;4108;2024-09-21T06:35:27.826732758Z;977;santorsola-thp-1
13;100;973.31;100;4108;2024-09-21T06:55:27.605452020Z;977;santorsola-thp-1
14;100;973.34;100;4100;2024-09-21T07:15:27.374149469Z;977;santorsola-thp-1
15;92;973.13;100;4105;2024-09-21T07:35:27.164342195Z;977;santorsola-thp-1
16;87;973.09;100;4117;2024-09-21T07:55:26.931593541Z;977;santorsola-thp-1
17;84;973.16;100;4097;2024-09-21T08:15:26.711907393Z;977;santorsola-thp-1
19;79;972.93;100;4105;2024-09-21T08:35:26.489081204Z;977;santorsola-thp-1
22;62;972.64;100;4111;2024-09-21T08:55:26.276476116Z;977;santorsola-thp-1
23;55;972.44;100;4114;2024-09-21T09:15:26.052257369Z;977;santorsola-thp-1
20;68;972.38;100;4105;2024-09-21T09:35:25.838485838Z;977;santorsola-thp-1
18;74;972.27;100;4114;2024-09-21T09:55:25.604915179Z;977;santorsola-thp-1
19;73;972.06;100;4102;2024-09-21T10:15:25.384499189Z;977;santorsola-thp-1
19;74;971.91;100;4100;2024-09-21T10:35:25.155224227Z;977;santorsola-thp-1
20;78;971.72;100;4126;2024-09-21T10:55:24.967129625Z;977;santorsola-thp-1
21;66;971.44;100;4120;2024-09-21T11:15:24.717831748Z;977;santorsola-thp-1
21;64;971.1;100;4120;2024-09-21T11:35:24.490534731Z;977;santorsola-thp-1
22;65;970.91;100;4114;2024-09-21T11:55:24.254534554Z;977;santorsola-thp-1
22;63;970.77;100;4120;2024-09-21T12:15:24.042178214Z;977;santorsola-thp-1
22;66;970.64;100;4120;2024-09-21T12:35:23.824582929Z;977;santorsola-thp-1
22;65;970.54;100;4114;2024-09-21T12:55:23.605160137Z;977;santorsola-thp-1
21;67;970.49;100;4120;2024-09-21T13:15:23.403323301Z;977;santorsola-thp-1
20;70;970.46;100;4114;2024-09-21T13:35:23.150261277Z;977;santorsola-thp-1
19;75;970.47;100;4120;2024-09-21T13:55:22.920670110Z;977;santorsola-thp-1
18;77;970.57;100;4123;2024-09-21T14:15:22.714791267Z;977;santorsola-thp-1
18;83;970.42;100;4102;2024-09-21T14:35:22.494607394Z;977;santorsola-thp-1
19;92;970.27;100;4129;2024-09-21T14:55:22.266784120Z;977;santorsola-thp-1
18;98;970.33;100;4123;2024-09-21T15:15:22.038599902Z;977;santorsola-thp-1
20;100;970.25;100;4097;2024-09-21T15:35:21.808193458Z;977;santorsola-thp-1
21;88;970.18;100;4126;2024-09-21T15:55:21.615206941Z;977;santorsola-thp-1
19;87;970.22;100;4123;2024-09-21T16:15:21.381621942Z;977;santorsola-thp-1
17;89;970.46;100;4126;2024-09-21T16:35:21.139897445Z;977;santorsola-thp-1
16;93;970.55;100;4120;2024-09-21T16:55:20.922589892Z;977;santorsola-thp-1
15;92;970.62;100;4111;2024-09-21T17:15:20.702789929Z;977;santorsola-thp-1
14;95;970.84;100;4129;2024-09-21T17:35:20.471970134Z;977;santorsola-thp-1
14;99;971.18;100;4129;2024-09-21T17:55:20.258098648Z;977;santorsola-thp-1
13;100;971.41;100;4105;2024-09-21T18:15:20.042168814Z;977;santorsola-thp-1
13;100;971.52;100;4108;2024-09-21T18:35:19.816103458Z;977;santorsola-thp-1
13;100;971.77;100;4126;2024-09-21T18:55:19.591649532Z;977;santorsola-thp-1
12;100;971.92;100;4129;2024-09-21T19:15:19.381526780Z;977;santorsola-thp-1
12;100;972.05;100;4129;2024-09-21T19:35:19.153664318Z;977;santorsola-thp-1
12;100;972.21;100;4126;2024-09-21T19:55:18.944425758Z;977;santorsola-thp-1
11;100;972.27;100;4132;2024-09-21T20:15:18.722951400Z;977;santorsola-thp-1
11;100;972.37;100;4126;2024-09-21T20:35:18.505581961Z;977;santorsola-thp-1
11;100;972.49;100;4129;2024-09-21T20:55:18.278300050Z;977;santorsola-thp-1
11;100;972.38;100;4132;2024-09-21T21:15:18.058161545Z;977;santorsola-thp-1
11;100;972.25;100;4129;2024-09-21T21:35:17.836600724Z;977;santorsola-thp-1
10;100;972.14;100;4129;2024-09-21T21:55:17.605012077Z;977;santorsola-thp-1
10;100;972.13;100;4126;2024-09-21T22:15:17.395735155Z;977;santorsola-thp-1
10;100;972.02;100;4111;2024-09-21T22:35:17.173116821Z;977;santorsola-thp-1
10;100;971.96;100;4111;2024-09-21T22:55:16.962887748Z;977;santorsola-thp-1
9;100;972.13;100;4132;2024-09-21T23:15:16.742297149Z;977;santorsola-thp-1
9;100;972.02;100;4132;2024-09-21T23:35:16.524456433Z;977;santorsola-thp-1
9;100;972.13;100;4135;2024-09-21T23:55:16.309409136Z;977;santorsola-thp-1
9;100;972.02;100;4129;2024-09-22T00:15:16.086655955Z;977;santorsola-thp-1
9;100;971.79;100;4138;2024-09-22T00:35:15.879826165Z;977;santorsola-thp-1
9;100;971.75;100;4138;2024-09-22T00:55:15.650528189Z;977;santorsola-thp-1
8;100;971.51;100;4120;2024-09-22T01:35:15.218977079Z;977;santorsola-thp-1
8;100;971.27;100;4117;2024-09-22T01:55:15.003282201Z;977;santorsola-thp-1
8;100;971.13;100;4138;2024-09-22T02:15:14.779215635Z;977;santorsola-thp-1
8;100;970.98;100;4117;2024-09-22T02:35:14.569735712Z;977;santorsola-thp-1
8;100;971.08;100;4141;2024-09-22T02:55:14.339673696Z;977;santorsola-thp-1
7;100;970.92;100;4138;2024-09-22T03:15:14.117448723Z;977;santorsola-thp-1
7;100;970.82;100;4117;2024-09-22T03:35:13.919030715Z;977;santorsola-thp-1
7;100;970.9;100;4141;2024-09-22T03:55:13.697261159Z;977;santorsola-thp-1
7;100;970.93;100;4141;2024-09-22T04:15:13.477123221Z;977;santorsola-thp-1
7;100;970.9;100;4141;2024-09-22T04:35:13.258852198Z;977;santorsola-thp-1
7;100;971.01;100;4117;2024-09-22T04:55:13.047234513Z;977;santorsola-thp-1
7;100;971.06;100;4129;2024-09-22T05:15:12.820511878Z;977;santorsola-thp-1
7;100;971.03;100;4111;2024-09-22T05:35:12.605003028Z;977;santorsola-thp-1
8;100;970.98;100;4144;2024-09-22T05:55:12.399573482Z;977;santorsola-thp-1
9;100;971;100;4123;2024-09-22T06:15:12.173039073Z;977;santorsola-thp-1
10;100;970.84;100;4114;2024-09-22T06:35:11.971432703Z;977;santorsola-thp-1
11;100;970.82;100;4126;2024-09-22T06:55:11.732865297Z;977;santorsola-thp-1
13;100;970.88;100;4108;2024-09-22T07:15:11.521966433Z;977;santorsola-thp-1
15;91;970.66;100;4129;2024-09-22T07:35:11.290182931Z;977;santorsola-thp-1
17;83;970.39;100;4114;2024-09-22T07:55:11.066082660Z;977;santorsola-thp-1
17;81;970.27;100;4114;2024-09-22T08:15:10.852944751Z;977;santorsola-thp-1
20;72;970.09;100;4123;2024-09-22T08:35:10.619670895Z;977;santorsola-thp-1
20;71;969.89;100;4117;2024-09-22T08:55:10.399313698Z;977;santorsola-thp-1
20;67;969.75;100;4120;2024-09-22T09:15:10.176022028Z;977;santorsola-thp-1
21;65;969.6;100;4114;2024-09-22T09:35:09.949437380Z;977;santorsola-thp-1
23;63;969.26;100;4102;2024-09-22T09:55:09.741223999Z;977;santorsola-thp-1
24;57;969.01;100;4114;2024-09-22T10:15:09.516383258Z;977;santorsola-thp-1
23;61;968.83;100;4114;2024-09-22T10:35:09.307434036Z;977;santorsola-thp-1
24;56;968.62;100;4120;2024-09-22T10:55:09.085200992Z;977;santorsola-thp-1
23;60;968.38;100;4120;2024-09-22T11:15:08.865501751Z;977;santorsola-thp-1
23;68;968.12;100;4120;2024-09-22T11:35:08.634696154Z;977;santorsola-thp-1
24;62;967.84;100;4094;2024-09-22T11:55:08.415894975Z;977;santorsola-thp-1
26;59;967.46;100;4114;2024-09-22T12:15:08.194609835Z;977;santorsola-thp-1
26;54;967.34;100;4117;2024-09-22T12:35:07.971287211Z;977;santorsola-thp-1
24;58;967.16;100;4102;2024-09-22T12:55:07.760304938Z;977;santorsola-thp-1
25;63;966.89;100;4114;2024-09-22T13:15:07.532993828Z;977;santorsola-thp-1
25;60;966.72;100;4117;2024-09-22T13:35:07.322764685Z;977;santorsola-thp-1
25;57;966.6;100;4100;2024-09-22T13:55:07.099688845Z;977;santorsola-thp-1
23;66;966.59;100;4097;2024-09-22T14:15:06.882805614Z;977;santorsola-thp-1
22;65;966.51;100;4102;2024-09-22T14:35:06.654074050Z;977;santorsola-thp-1
22;66;966.41;100;4123;2024-09-22T14:55:06.428175058Z;977;santorsola-thp-1
23;63;966.28;100;4114;2024-09-22T15:15:06.212165895Z;977;santorsola-thp-1
25;61;966.16;100;4111;2024-09-22T15:35:05.988024860Z;977;santorsola-thp-1
22;60;966.32;100;4105;2024-09-22T15:55:05.768493543Z;977;santorsola-thp-1
19;72;966.67;100;4114;2024-09-22T16:15:05.541402322Z;977;santorsola-thp-1
17;78;966.75;100;4091;2024-09-22T16:35:05.313929875Z;977;santorsola-thp-1
16;86;966.71;100;4126;2024-09-22T16:55:05.109143903Z;977;santorsola-thp-1
16;89;966.79;100;4126;2024-09-22T17:15:04.881281834Z;977;santorsola-thp-1
15;95;966.85;100;4114;2024-09-22T17:35:04.653242698Z;977;santorsola-thp-1
14;95;966.94;100;4105;2024-09-22T17:55:04.431899045Z;977;santorsola-thp-1
14;98;967.1;100;4126;2024-09-22T18:15:04.213076494Z;977;santorsola-thp-1
14;100;967.08;100;4108;2024-09-22T18:35:03.988863915Z;977;santorsola-thp-1
13;100;967.03;100;4117;2024-09-22T18:55:03.775538567Z;977;santorsola-thp-1
13;100;966.9;100;4126;2024-09-22T19:15:03.560629266Z;977;santorsola-thp-1
13;100;967.01;100;4114;2024-09-22T19:35:03.317223040Z;977;santorsola-thp-1
12;100;967.11;100;4129;2024-09-22T19:55:03.108893802Z;977;santorsola-thp-1
12;100;967.02;100;4126;2024-09-22T20:15:02.881347598Z;977;santorsola-thp-1
12;100;967.06;100;4129;2024-09-22T20:35:02.665348659Z;977;santorsola-thp-1
11;100;967.24;100;4132;2024-09-22T20:55:02.462839902Z;977;santorsola-thp-1
11;100;967.3;100;4123;2024-09-22T21:15:02.224288573Z;977;santorsola-thp-1
10;100;967.38;100;4126;2024-09-22T21:35:02.010858381Z;977;santorsola-thp-1
11;100;967.3;100;4129;2024-09-22T21:55:01.784261225Z;977;santorsola-thp-1
10;100;967.24;100;4132;2024-09-22T22:15:01.567834200Z;977;santorsola-thp-1
10;100;967.06;100;4105;2024-09-22T22:35:01.348704037Z;977;santorsola-thp-1
10;100;967.12;100;4129;2024-09-22T22:55:01.127137752Z;977;santorsola-thp-1
10;100;967.04;100;4111;2024-09-22T23:15:00.905709629Z;977;santorsola-thp-1
9;100;967.02;100;4135;2024-09-22T23:35:00.693508300Z;977;santorsola-thp-1
9;100;966.9;100;4129;2024-09-22T23:55:00.485282480Z;977;santorsola-thp-1
9;100;966.7;100;4132;2024-09-23T00:15:00.414972966Z;977;santorsola-thp-1
9;100;966.61;100;4120;2024-09-23T00:35:00.042238552Z;977;santorsola-thp-1
8;100;966.39;100;4114;2024-09-23T00:54:59.821487335Z;977;santorsola-thp-1
8;100;966.21;100;4135;2024-09-23T01:14:59.591537405Z;977;santorsola-thp-1
8;100;965.98;100;4135;2024-09-23T01:34:59.376800624Z;977;santorsola-thp-1
8;100;966.04;100;4111;2024-09-23T01:54:59.169067060Z;977;santorsola-thp-1
8;100;966.01;100;4126;2024-09-23T02:14:58.947123614Z;977;santorsola-thp-1
8;100;965.91;100;4129;2024-09-23T02:34:58.730142376Z;977;santorsola-thp-1
8;100;965.93;100;4114;2024-09-23T02:54:58.513046847Z;977;santorsola-thp-1
8;100;965.86;100;4129;2024-09-23T03:14:58.288911563Z;977;santorsola-thp-1
8;100;965.74;100;4135;2024-09-23T03:34:58.066137950Z;977;santorsola-thp-1
8;100;965.71;100;4114;2024-09-23T03:54:57.854710145Z;977;santorsola-thp-1
8;100;965.72;100;4117;2024-09-23T04:14:57.637604288Z;977;santorsola-thp-1
8;100;965.73;100;4129;2024-09-23T04:34:57.416573983Z;977;santorsola-thp-1
8;100;965.82;100;4111;2024-09-23T04:54:57.209782268Z;977;santorsola-thp-1
8;100;965.88;100;4132;2024-09-23T05:14:56.977638083Z;977;santorsola-thp-1
8;100;965.9;100;4135;2024-09-23T05:34:56.773581025Z;977;santorsola-thp-1
9;100;965.86;100;4132;2024-09-23T05:54:56.550624175Z;977;santorsola-thp-1
9;100;965.83;100;4129;2024-09-23T06:14:56.331466569Z;977;santorsola-thp-1
9;100;965.82;100;4108;2024-09-23T06:34:56.112377670Z;977;santorsola-thp-1
11;100;965.69;100;4126;2024-09-23T06:54:55.904064381Z;977;santorsola-thp-1
13;96;965.6;100;4117;2024-09-23T07:14:55.661486502Z;977;santorsola-thp-1
16;81;965.44;100;4100;2024-09-23T07:34:55.455171769Z;977;santorsola-thp-1
18;76;965.42;100;4117;2024-09-23T07:54:55.220396051Z;977;santorsola-thp-1
18;76;965.28;100;4123;2024-09-23T08:14:55.001314956Z;977;santorsola-thp-1
18;77;965.13;100;4105;2024-09-23T08:34:54.782907177Z;977;santorsola-thp-1
21;68;964.74;100;4111;2024-09-23T08:54:54.556323749Z;977;santorsola-thp-1
23;63;964.54;100;4111;2024-09-23T09:14:54.344845303Z;977;santorsola-thp-1
23;65;964.46;100;4117;2024-09-23T09:34:54.123351412Z;977;santorsola-thp-1
23;65;964.15;100;4117;2024-09-23T09:54:53.903262452Z;977;santorsola-thp-1
23;65;964.07;100;4094;2024-09-23T10:14:53.685773876Z;977;santorsola-thp-1
24;66;963.7;100;4117;2024-09-23T10:34:53.457928966Z;977;santorsola-thp-1
23;65;963.59;100;4120;2024-09-23T10:54:53.248627220Z;977;santorsola-thp-1
23;64;963.44;100;4094;2024-09-23T11:14:53.020126334Z;977;santorsola-thp-1
22;63;963.22;100;4117;2024-09-23T11:34:52.794458911Z;977;santorsola-thp-1
20;73;963.11;100;4117;2024-09-23T11:54:52.584610408Z;977;santorsola-thp-1
20;75;962.9;100;4091;2024-09-23T12:14:52.352815681Z;977;santorsola-thp-1
19;79;962.93;100;4123;2024-09-23T12:34:52.124111443Z;977;santorsola-thp-1
18;82;963.05;100;4117;2024-09-23T12:54:51.904480374Z;977;santorsola-thp-1
17;85;962.94;100;4117;2024-09-23T13:14:51.685618068Z;977;santorsola-thp-1
16;87;963.17;100;4117;2024-09-23T13:34:51.458104062Z;977;santorsola-thp-1
17;91;962.89;100;4105;2024-09-23T13:54:51.234776296Z;977;santorsola-thp-1
17;87;962.77;100;4100;2024-09-23T14:14:51.021038618Z;977;santorsola-thp-1
16;91;962.74;100;4108;2024-09-23T14:34:50.793941229Z;977;santorsola-thp-1
16;94;962.68;100;4105;2024-09-23T14:54:50.574411802Z;977;santorsola-thp-1
16;96;962.67;100;4120;2024-09-23T15:14:50.346843593Z;977;santorsola-thp-1
15;98;962.93;100;4120;2024-09-23T15:34:50.131072226Z;977;santorsola-thp-1
15;100;962.34;100;4120;2024-09-23T16:14:49.683522305Z;977;santorsola-thp-1
14;100;962.51;100;4102;2024-09-23T16:34:49.455724595Z;977;santorsola-thp-1
14;100;962.6;100;4105;2024-09-23T16:54:49.241960598Z;977;santorsola-thp-1
14;100;962.67;100;4108;2024-09-23T17:14:49.009972781Z;977;santorsola-thp-1
14;100;962.47;100;4126;2024-09-23T17:34:48.792265723Z;977;santorsola-thp-1
14;100;962.6;100;4126;2024-09-23T17:54:48.568803645Z;977;santorsola-thp-1
13;100;962.46;100;4132;2024-09-23T18:14:48.352024621Z;977;santorsola-thp-1
13;100;962.62;100;4105;2024-09-23T18:34:48.127451835Z;977;santorsola-thp-1
13;100;961.91;100;4129;2024-09-23T18:54:47.906593037Z;977;santorsola-thp-1
13;100;961.67;100;4132;2024-09-23T19:14:47.685238503Z;977;santorsola-thp-1
13;100;961.83;100;4114;2024-09-23T19:34:47.480527469Z;977;santorsola-thp-1
13;100;961.64;100;4108;2024-09-23T19:54:47.249137276Z;977;santorsola-thp-1
13;100;961.72;100;4105;2024-09-23T20:14:47.018154715Z;977;santorsola-thp-1
13;100;961.66;100;4111;2024-09-23T20:34:46.796585789Z;977;santorsola-thp-1
13;100;961.5;100;4102;2024-09-23T20:54:46.570534801Z;977;santorsola-thp-1
13;100;960.95;100;4129;2024-09-23T21:14:46.371340934Z;977;santorsola-thp-1
13;100;961.32;100;4126;2024-09-23T21:34:46.137100242Z;977;santorsola-thp-1
13;100;960.94;100;4114;2024-09-23T21:54:45.960585843Z;977;santorsola-thp-1
13;100;960.76;100;4129;2024-09-23T22:14:45.694970711Z;977;santorsola-thp-1
13;100;960.69;100;4126;2024-09-23T22:34:45.490937978Z;977;santorsola-thp-1
13;100;960.44;100;4111;2024-09-23T22:54:45.273067933Z;977;santorsola-thp-1
12;100;960.36;100;4108;2024-09-23T23:14:45.030411424Z;977;santorsola-thp-1
12;100;960.43;100;4108;2024-09-23T23:34:44.816238165Z;977;santorsola-thp-1
12;100;960.25;100;4129;2024-09-23T23:54:44.600479631Z;977;santorsola-thp-1
12;100;960.02;100;4126;2024-09-24T00:14:44.377945494Z;977;santorsola-thp-1
12;100;959.91;100;4108;2024-09-24T00:34:44.165778530Z;977;santorsola-thp-1
12;100;959.83;100;4129;2024-09-24T00:54:43.933740810Z;977;santorsola-thp-1
12;100;959.87;100;4129;2024-09-24T01:34:43.481602228Z;977;santorsola-thp-1
12;100;959.48;100;4123;2024-09-24T01:54:43.273595256Z;977;santorsola-thp-1
12;100;959.47;100;4126;2024-09-24T02:14:43.081184322Z;977;santorsola-thp-1
12;100;959.64;100;4132;2024-09-24T02:34:42.839554810Z;977;santorsola-thp-1
12;100;959.61;100;4126;2024-09-24T02:54:42.604283477Z;977;santorsola-thp-1
12;100;959.86;100;4132;2024-09-24T03:34:42.207489617Z;977;santorsola-thp-1
12;100;959.98;100;4123;2024-09-24T03:54:41.963379945Z;977;santorsola-thp-1
12;100;959.89;100;4129;2024-09-24T04:14:41.731799791Z;977;santorsola-thp-1
12;100;960.08;100;4111;2024-09-24T04:34:41.493568924Z;977;santorsola-thp-1
12;100;960.07;100;4111;2024-09-24T04:54:41.284520885Z;977;santorsola-thp-1
12;100;960.14;100;4108;2024-09-24T05:14:41.080454912Z;977;santorsola-thp-1
12;100;960.21;100;4120;2024-09-24T05:34:40.843092234Z;977;santorsola-thp-1
12;100;960.54;100;4123;2024-09-24T05:54:40.622293381Z;977;santorsola-thp-1
12;100;960.49;100;4111;2024-09-24T06:14:40.404079125Z;977;santorsola-thp-1
13;100;960.56;100;4111;2024-09-24T06:34:40.199165092Z;977;santorsola-thp-1
14;100;960.53;100;4123;2024-09-24T06:54:39.961005856Z;977;santorsola-thp-1
15;98;960.42;100;4126;2024-09-24T07:14:39.740487779Z;977;santorsola-thp-1
16;90;960.45;100;4120;2024-09-24T07:34:39.512364709Z;977;santorsola-thp-1
18;83;960.28;100;4120;2024-09-24T07:54:39.290367844Z;977;santorsola-thp-1
20;70;960.26;100;4114;2024-09-24T08:14:39.090954457Z;977;santorsola-thp-1
18;76;960.23;100;4105;2024-09-24T08:34:38.844894981Z;977;santorsola-thp-1
20;72;960.28;100;4111;2024-09-24T08:54:38.623722807Z;977;santorsola-thp-1
20;68;960.26;100;4111;2024-09-24T09:14:38.395186841Z;977;santorsola-thp-1
22;62;960.17;100;4108;2024-09-24T09:34:38.202845115Z;977;santorsola-thp-1
23;60;960.18;100;4097;2024-09-24T09:54:37.962161195Z;977;santorsola-thp-1
22;64;960.36;100;4100;2024-09-24T10:14:37.734656952Z;977;santorsola-thp-1
24;55;960.27;100;4114;2024-09-24T10:34:37.516363730Z;977;santorsola-thp-1
22;61;960.4;100;4111;2024-09-24T10:54:37.321242363Z;977;santorsola-thp-1
24;55;960.14;100;4111;2024-09-24T11:14:37.088592677Z;977;santorsola-thp-1
25;55;959.98;100;4111;2024-09-24T11:34:36.853467848Z;977;santorsola-thp-1
25;52;960.04;100;4111;2024-09-24T11:54:36.633400356Z;977;santorsola-thp-1
24;53;960.18;100;4111;2024-09-24T12:14:36.439385964Z;977;santorsola-thp-1
23;58;960.06;100;4094;2024-09-24T12:34:36.202488664Z;977;santorsola-thp-1
23;65;959.76;100;4100;2024-09-24T12:54:35.988515966Z;977;santorsola-thp-1
24;57;959.64;100;4117;2024-09-24T13:14:35.808074011Z;977;santorsola-thp-1
25;57;959.72;100;4111;2024-09-24T13:34:35.597901924Z;977;santorsola-thp-1
