waterTension;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
168;100;3530;2024-11-23T20:42:16.576134200Z;1038;santorsola-tensio-5
170;100;3530;2024-11-23T21:02:16.508697729Z;1038;santorsola-tensio-5
171;100;3528;2024-11-23T21:22:16.469061094Z;1038;santorsola-tensio-5
170;100;3528;2024-11-23T21:42:16.412755819Z;1038;santorsola-tensio-5
171;100;3526;2024-11-23T22:02:16.350050499Z;1038;santorsola-tensio-5
172;100;3526;2024-11-23T22:22:16.301109442Z;1038;santorsola-tensio-5
172;100;3525;2024-11-23T22:42:16.241948426Z;1038;santorsola-tensio-5
169;100;3523;2024-11-23T23:02:16.193423564Z;1038;santorsola-tensio-5
172;100;3523;2024-11-23T23:22:16.142896633Z;1038;santorsola-tensio-5
174;100;3521;2024-11-23T23:42:16.094180293Z;1038;santorsola-tensio-5
174;100;3521;2024-11-24T00:02:16.027799880Z;1038;santorsola-tensio-5
175;100;3519;2024-11-24T00:22:15.977056183Z;1038;santorsola-tensio-5
175;100;3519;2024-11-24T00:42:15.919754031Z;1038;santorsola-tensio-5
173;100;3518;2024-11-24T01:02:15.878009001Z;1038;santorsola-tensio-5
174;100;3516;2024-11-24T01:22:15.828615681Z;1038;santorsola-tensio-5
175;100;3516;2024-11-24T01:42:15.770268801Z;1038;santorsola-tensio-5
175;100;3516;2024-11-24T02:02:15.720267565Z;1038;santorsola-tensio-5
174;100;3514;2024-11-24T02:22:15.669764360Z;1038;santorsola-tensio-5
174;100;3512;2024-11-24T02:42:15.617180138Z;1038;santorsola-tensio-5
171;100;3512;2024-11-24T03:02:15.561147356Z;1038;santorsola-tensio-5
172;100;3510;2024-11-24T03:22:15.501454728Z;1038;santorsola-tensio-5
172;100;3510;2024-11-24T03:42:15.453714814Z;1038;santorsola-tensio-5
174;100;3510;2024-11-24T04:02:15.403031201Z;1038;santorsola-tensio-5
174;100;3509;2024-11-24T04:22:15.351422267Z;1038;santorsola-tensio-5
175;100;3509;2024-11-24T04:42:15.299678169Z;1038;santorsola-tensio-5
172;100;3507;2024-11-24T05:02:15.241504910Z;1038;santorsola-tensio-5
171;100;3507;2024-11-24T05:22:15.193565270Z;1038;santorsola-tensio-5
172;100;3505;2024-11-24T05:42:15.294788461Z;1038;santorsola-tensio-5
170;100;3505;2024-11-24T06:02:15.077836384Z;1038;santorsola-tensio-5
171;100;3505;2024-11-24T06:22:15.058531919Z;1038;santorsola-tensio-5
172;100;3503;2024-11-24T06:42:14.989765021Z;1038;santorsola-tensio-5
172;100;3503;2024-11-24T07:02:14.918492399Z;1038;santorsola-tensio-5
166;100;3502;2024-11-24T07:22:14.857196042Z;1038;santorsola-tensio-5
163;100;3502;2024-11-24T07:42:14.825981959Z;1038;santorsola-tensio-5
161;100;3502;2024-11-24T08:02:14.751335765Z;1038;santorsola-tensio-5
159;100;3502;2024-11-24T08:22:14.692994071Z;1038;santorsola-tensio-5
156;100;3502;2024-11-24T08:42:14.660452695Z;1038;santorsola-tensio-5
154;100;3500;2024-11-24T09:02:14.572731709Z;1038;santorsola-tensio-5
152;100;3500;2024-11-24T09:22:14.520261686Z;1038;santorsola-tensio-5
148;100;3500;2024-11-24T09:42:14.450315714Z;1038;santorsola-tensio-5
148;100;3510;2024-11-24T10:02:14.396668394Z;1038;santorsola-tensio-5
152;100;3514;2024-11-24T10:22:14.331353156Z;1038;santorsola-tensio-5
154;100;3516;2024-11-24T10:42:14.273585511Z;1038;santorsola-tensio-5
149;100;3535;2024-11-24T11:02:14.209916334Z;1038;santorsola-tensio-5
159;100;3533;2024-11-24T11:22:14.131072117Z;1038;santorsola-tensio-5
161;100;3535;2024-11-24T11:42:14.082202889Z;1038;santorsola-tensio-5
143;100;3553;2024-11-24T12:02:14.014141987Z;1038;santorsola-tensio-5
137;100;3553;2024-11-24T12:22:13.948062853Z;1038;santorsola-tensio-5
83;100;3551;2024-11-24T12:42:13.886695704Z;1038;santorsola-tensio-5
27;100;3556;2024-11-24T13:02:13.818913740Z;1038;santorsola-tensio-5
5;100;3553;2024-11-24T13:42:13.702607214Z;1038;santorsola-tensio-5
7;100;3553;2024-11-24T14:02:13.628342002Z;1038;santorsola-tensio-5
4;100;3551;2024-11-24T14:22:13.578772882Z;1038;santorsola-tensio-5
5;100;3549;2024-11-24T14:42:13.497886156Z;1038;santorsola-tensio-5
5;100;3549;2024-11-24T15:02:13.441049201Z;1038;santorsola-tensio-5
5;100;3549;2024-11-24T15:22:13.389383312Z;1038;santorsola-tensio-5
5;100;3547;2024-11-24T15:42:13.336104176Z;1038;santorsola-tensio-5
5;100;3547;2024-11-24T16:02:13.260782895Z;1038;santorsola-tensio-5
5;100;3546;2024-11-24T16:22:13.200684059Z;1038;santorsola-tensio-5
5;100;3544;2024-11-24T16:42:13.144750804Z;1038;santorsola-tensio-5
5;100;3544;2024-11-24T17:02:13.087360106Z;1038;santorsola-tensio-5
5;100;3539;2024-11-24T18:02:12.923208384Z;1038;santorsola-tensio-5
5;100;3537;2024-11-24T18:22:12.863947900Z;1038;santorsola-tensio-5
5;100;3537;2024-11-24T18:42:12.798949604Z;1038;santorsola-tensio-5
5;100;3535;2024-11-24T19:02:12.738537442Z;1038;santorsola-tensio-5
5;100;3533;2024-11-24T19:22:12.702125060Z;1038;santorsola-tensio-5
5;100;3533;2024-11-24T19:42:12.653308313Z;1038;santorsola-tensio-5
5;100;3532;2024-11-24T20:02:12.584136754Z;1038;santorsola-tensio-5
5;100;3530;2024-11-24T20:22:12.530246622Z;1038;santorsola-tensio-5
5;100;3530;2024-11-24T20:42:12.466063677Z;1038;santorsola-tensio-5
5;100;3528;2024-11-24T21:02:12.412336025Z;1038;santorsola-tensio-5
4;100;3526;2024-11-24T21:22:12.368821675Z;1038;santorsola-tensio-5
5;100;3526;2024-11-24T21:42:12.301727408Z;1038;santorsola-tensio-5
5;100;3525;2024-11-24T22:02:12.264981830Z;1038;santorsola-tensio-5
5;100;3525;2024-11-24T22:22:12.192675843Z;1038;santorsola-tensio-5
5;100;3523;2024-11-24T22:42:12.144376679Z;1038;santorsola-tensio-5
5;100;3521;2024-11-24T23:02:12.104728941Z;1038;santorsola-tensio-5
5;100;3521;2024-11-24T23:22:12.097699171Z;1038;santorsola-tensio-5
5;100;3519;2024-11-24T23:42:11.986505968Z;1038;santorsola-tensio-5
5;100;3519;2024-11-25T00:02:11.931879508Z;1038;santorsola-tensio-5
5;100;3518;2024-11-25T00:22:11.877144176Z;1038;santorsola-tensio-5
5;100;3516;2024-11-25T00:42:11.866778544Z;1038;santorsola-tensio-5
5;100;3516;2024-11-25T01:02:11.776245775Z;1038;santorsola-tensio-5
5;100;3516;2024-11-25T01:22:11.700876458Z;1038;santorsola-tensio-5
5;100;3514;2024-11-25T01:42:11.631087197Z;1038;santorsola-tensio-5
5;100;3514;2024-11-25T02:02:11.592251775Z;1038;santorsola-tensio-5
5;100;3512;2024-11-25T02:22:11.540954426Z;1038;santorsola-tensio-5
5;100;3512;2024-11-25T02:42:11.470570099Z;1038;santorsola-tensio-5
5;100;3510;2024-11-25T03:02:11.409781025Z;1038;santorsola-tensio-5
5;100;3510;2024-11-25T03:22:11.351810445Z;1038;santorsola-tensio-5
5;100;3509;2024-11-25T03:42:11.289980367Z;1038;santorsola-tensio-5
5;100;3509;2024-11-25T04:02:11.314244562Z;1038;santorsola-tensio-5
5;100;3509;2024-11-25T04:22:11.192424718Z;1038;santorsola-tensio-5
5;100;3507;2024-11-25T04:42:11.147181838Z;1038;santorsola-tensio-5
5;100;3507;2024-11-25T05:02:11.073621607Z;1038;santorsola-tensio-5
4;100;3505;2024-11-25T05:22:11.026802825Z;1038;santorsola-tensio-5
5;100;3505;2024-11-25T05:42:10.970172504Z;1038;santorsola-tensio-5
5;100;3505;2024-11-25T06:02:10.904966585Z;1038;santorsola-tensio-5
5;100;3503;2024-11-25T06:22:10.853265774Z;1038;santorsola-tensio-5
5;100;3503;2024-11-25T06:42:10.792776341Z;1038;santorsola-tensio-5
5;100;3502;2024-11-25T07:02:10.751975350Z;1038;santorsola-tensio-5
4;100;3502;2024-11-25T07:22:10.705408592Z;1038;santorsola-tensio-5
5;100;3500;2024-11-25T07:42:10.655606101Z;1038;santorsola-tensio-5
4;100;3500;2024-11-25T08:02:10.589312130Z;1038;santorsola-tensio-5
5;100;3500;2024-11-25T08:22:10.521930499Z;1038;santorsola-tensio-5
4;100;3500;2024-11-25T08:42:10.500428940Z;1038;santorsola-tensio-5
5;100;3500;2024-11-25T09:02:10.423660960Z;1038;santorsola-tensio-5
5;100;3500;2024-11-25T09:22:10.377254781Z;1038;santorsola-tensio-5
5;100;3498;2024-11-25T09:42:10.334787402Z;1038;santorsola-tensio-5
5;100;3526;2024-11-25T10:02:10.259931367Z;1038;santorsola-tensio-5
5;100;3547;2024-11-25T10:22:10.261365105Z;1038;santorsola-tensio-5
6;100;3563;2024-11-25T10:42:10.121546496Z;1038;santorsola-tensio-5
5;100;3558;2024-11-25T11:02:10.096214482Z;1038;santorsola-tensio-5
5;100;3560;2024-11-25T11:22:10.016157157Z;1038;santorsola-tensio-5
5;100;3558;2024-11-25T11:42:09.942627786Z;1038;santorsola-tensio-5
5;100;3561;2024-11-25T12:02:09.868171194Z;1038;santorsola-tensio-5
5;100;3558;2024-11-25T12:22:09.809793412Z;1038;santorsola-tensio-5
6;100;3554;2024-11-25T12:42:09.740809020Z;1038;santorsola-tensio-5
6;100;3556;2024-11-25T13:02:09.695609045Z;1038;santorsola-tensio-5
5;100;3554;2024-11-25T13:22:09.625256433Z;1038;santorsola-tensio-5
5;100;3556;2024-11-25T13:42:09.547701174Z;1038;santorsola-tensio-5
5;100;3554;2024-11-25T14:02:09.488939682Z;1038;santorsola-tensio-5
5;100;3553;2024-11-25T14:22:09.452708671Z;1038;santorsola-tensio-5
5;100;3553;2024-11-25T14:42:09.376495071Z;1038;santorsola-tensio-5
5;100;3553;2024-11-25T15:02:09.301290512Z;1038;santorsola-tensio-5
5;100;3551;2024-11-25T15:22:09.244499763Z;1038;santorsola-tensio-5
5;100;3551;2024-11-25T15:42:09.198974501Z;1038;santorsola-tensio-5
5;100;3549;2024-11-25T16:02:09.102713971Z;1038;santorsola-tensio-5
5;100;3547;2024-11-25T16:22:09.073882570Z;1038;santorsola-tensio-5
5;100;3546;2024-11-25T16:42:09.019441638Z;1038;santorsola-tensio-5
5;100;3544;2024-11-25T17:02:08.936529144Z;1038;santorsola-tensio-5
5;100;3544;2024-11-25T17:22:08.895532542Z;1038;santorsola-tensio-5
5;100;3542;2024-11-25T17:42:08.821729893Z;1038;santorsola-tensio-5
5;100;3540;2024-11-25T18:02:08.777728978Z;1038;santorsola-tensio-5
5;100;3540;2024-11-25T18:22:08.717326836Z;1038;santorsola-tensio-5
5;100;3539;2024-11-25T18:42:08.654992440Z;1038;santorsola-tensio-5
4;100;3537;2024-11-25T19:02:08.611380085Z;1038;santorsola-tensio-5
5;100;3537;2024-11-25T19:22:08.546610240Z;1038;santorsola-tensio-5
5;100;3535;2024-11-25T19:42:08.488184782Z;1038;santorsola-tensio-5
5;100;3533;2024-11-25T20:02:08.432788542Z;1038;santorsola-tensio-5
5;100;3532;2024-11-25T20:22:08.416661199Z;1038;santorsola-tensio-5
5;100;3532;2024-11-25T20:42:08.334565374Z;1038;santorsola-tensio-5
5;100;3530;2024-11-25T21:02:08.266616810Z;1038;santorsola-tensio-5
5;100;3528;2024-11-25T21:22:08.255463180Z;1038;santorsola-tensio-5
5;100;3528;2024-11-25T21:42:08.172393959Z;1038;santorsola-tensio-5
5;100;3526;2024-11-25T22:22:08.050111551Z;1038;santorsola-tensio-5
5;100;3525;2024-11-25T22:42:08.001779671Z;1038;santorsola-tensio-5
5;100;3525;2024-11-25T23:02:07.944849537Z;1038;santorsola-tensio-5
5;100;3523;2024-11-25T23:22:07.869760361Z;1038;santorsola-tensio-5
5;100;3523;2024-11-25T23:42:07.818944956Z;1038;santorsola-tensio-5
5;100;3521;2024-11-26T00:02:07.781681055Z;1038;santorsola-tensio-5
5;100;3521;2024-11-26T00:22:07.708066208Z;1038;santorsola-tensio-5
5;100;3519;2024-11-26T00:42:07.649540664Z;1038;santorsola-tensio-5
5;100;3518;2024-11-26T01:02:07.590035188Z;1038;santorsola-tensio-5
5;100;3518;2024-11-26T01:22:07.549086544Z;1038;santorsola-tensio-5
4;100;3516;2024-11-26T01:42:07.488467724Z;1038;santorsola-tensio-5
5;100;3516;2024-11-26T02:02:07.451381207Z;1038;santorsola-tensio-5
5;100;3514;2024-11-26T02:22:07.377853321Z;1038;santorsola-tensio-5
5;100;3514;2024-11-26T02:42:07.320463012Z;1038;santorsola-tensio-5
5;100;3512;2024-11-26T03:02:07.260925027Z;1038;santorsola-tensio-5
5;100;3512;2024-11-26T03:22:07.199609963Z;1038;santorsola-tensio-5
5;100;3512;2024-11-26T03:42:07.146655950Z;1038;santorsola-tensio-5
5;100;3510;2024-11-26T04:02:07.086769893Z;1038;santorsola-tensio-5
5;100;3510;2024-11-26T04:22:07.027661684Z;1038;santorsola-tensio-5
5;100;3509;2024-11-26T04:42:06.968972342Z;1038;santorsola-tensio-5
5;100;3509;2024-11-26T05:02:06.907184598Z;1038;santorsola-tensio-5
5;100;3507;2024-11-26T05:22:06.847797463Z;1038;santorsola-tensio-5
5;100;3507;2024-11-26T05:42:06.792934515Z;1038;santorsola-tensio-5
5;100;3505;2024-11-26T06:02:06.737319888Z;1038;santorsola-tensio-5
5;100;3505;2024-11-26T06:22:06.670953958Z;1038;santorsola-tensio-5
5;100;3503;2024-11-26T06:42:06.663356886Z;1038;santorsola-tensio-5
5;100;3503;2024-11-26T07:02:06.587143386Z;1038;santorsola-tensio-5
5;100;3502;2024-11-26T07:22:06.504228258Z;1038;santorsola-tensio-5
5;100;3502;2024-11-26T07:42:06.429038514Z;1038;santorsola-tensio-5
5;100;3502;2024-11-26T08:02:06.421670018Z;1038;santorsola-tensio-5
5;100;3500;2024-11-26T08:22:06.339844723Z;1038;santorsola-tensio-5
5;100;3500;2024-11-26T08:42:06.257534551Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T09:02:06.264792986Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T09:22:06.125765299Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T09:42:06.099589158Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T10:02:06.015538260Z;1038;santorsola-tensio-5
6;100;3498;2024-11-26T10:22:05.943351873Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T10:42:05.880058259Z;1038;santorsola-tensio-5
7;100;3498;2024-11-26T11:02:05.821577148Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T11:22:05.774158319Z;1038;santorsola-tensio-5
6;100;3503;2024-11-26T11:42:05.702449385Z;1038;santorsola-tensio-5
4;100;3505;2024-11-26T12:02:05.631390385Z;1038;santorsola-tensio-5
5;100;3512;2024-11-26T12:22:05.570052875Z;1038;santorsola-tensio-5
5;100;3510;2024-11-26T12:42:05.534708665Z;1038;santorsola-tensio-5
5;100;3509;2024-11-26T13:02:05.458597010Z;1038;santorsola-tensio-5
5;100;3509;2024-11-26T13:22:05.388467682Z;1038;santorsola-tensio-5
5;100;3509;2024-11-26T13:42:05.321532098Z;1038;santorsola-tensio-5
5;100;3507;2024-11-26T14:02:05.294136804Z;1038;santorsola-tensio-5
5;100;3507;2024-11-26T14:22:05.217187611Z;1038;santorsola-tensio-5
5;100;3505;2024-11-26T14:42:05.140636439Z;1038;santorsola-tensio-5
5;100;3505;2024-11-26T15:02:05.159178194Z;1038;santorsola-tensio-5
6;100;3505;2024-11-26T15:22:05.017221635Z;1038;santorsola-tensio-5
6;100;3503;2024-11-26T15:42:04.949214785Z;1038;santorsola-tensio-5
5;100;3503;2024-11-26T16:02:04.895533548Z;1038;santorsola-tensio-5
5;100;3502;2024-11-26T16:22:04.820096410Z;1038;santorsola-tensio-5
5;100;3502;2024-11-26T16:42:04.765083912Z;1038;santorsola-tensio-5
5;100;3502;2024-11-26T17:02:04.698981002Z;1038;santorsola-tensio-5
6;100;3500;2024-11-26T17:22:04.628082902Z;1038;santorsola-tensio-5
5;100;3500;2024-11-26T17:42:04.573591818Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T18:02:04.497714113Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T18:22:04.438412073Z;1038;santorsola-tensio-5
5;100;3498;2024-11-26T18:42:04.388451492Z;1038;santorsola-tensio-5
5;100;3496;2024-11-26T19:02:04.332363717Z;1038;santorsola-tensio-5
5;100;3496;2024-11-26T19:22:04.257766404Z;1038;santorsola-tensio-5
5;100;3495;2024-11-26T19:42:04.247896250Z;1038;santorsola-tensio-5
5;100;3495;2024-11-26T20:02:04.176078225Z;1038;santorsola-tensio-5
5;100;3493;2024-11-26T20:22:04.093633613Z;1038;santorsola-tensio-5
5;100;3493;2024-11-26T20:42:04.035360Z;1038;santorsola-tensio-5
5;100;3493;2024-11-26T21:02:03.947980733Z;1038;santorsola-tensio-5
5;100;3491;2024-11-26T21:22:03.897507041Z;1038;santorsola-tensio-5
5;100;3491;2024-11-26T21:42:03.825878460Z;1038;santorsola-tensio-5
5;100;3491;2024-11-26T22:02:03.756753418Z;1038;santorsola-tensio-5
5;100;3489;2024-11-26T22:22:03.698148509Z;1038;santorsola-tensio-5
5;100;3489;2024-11-26T22:42:03.650657594Z;1038;santorsola-tensio-5
6;100;3488;2024-11-26T23:02:03.579126546Z;1038;santorsola-tensio-5
5;100;3488;2024-11-26T23:22:03.508711630Z;1038;santorsola-tensio-5
5;100;3488;2024-11-26T23:42:03.466403288Z;1038;santorsola-tensio-5
5;100;3486;2024-11-27T00:02:03.388321116Z;1038;santorsola-tensio-5
5;100;3486;2024-11-27T00:22:03.330931835Z;1038;santorsola-tensio-5
5;100;3486;2024-11-27T00:42:03.271750754Z;1038;santorsola-tensio-5
5;100;3484;2024-11-27T01:02:03.212758802Z;1038;santorsola-tensio-5
5;100;3484;2024-11-27T01:22:03.149688836Z;1038;santorsola-tensio-5
5;100;3484;2024-11-27T01:42:03.087343087Z;1038;santorsola-tensio-5
5;100;3482;2024-11-27T02:02:03.058928020Z;1038;santorsola-tensio-5
5;100;3482;2024-11-27T02:22:02.966423440Z;1038;santorsola-tensio-5
5;100;3482;2024-11-27T02:42:02.903986596Z;1038;santorsola-tensio-5
5;100;3481;2024-11-27T03:02:02.862049185Z;1038;santorsola-tensio-5
5;100;3481;2024-11-27T03:22:02.777442894Z;1038;santorsola-tensio-5
5;100;3479;2024-11-27T03:42:02.732974373Z;1038;santorsola-tensio-5
5;100;3479;2024-11-27T04:02:02.664299586Z;1038;santorsola-tensio-5
5;100;3479;2024-11-27T04:22:02.605556572Z;1038;santorsola-tensio-5
5;100;3479;2024-11-27T04:42:02.545761303Z;1038;santorsola-tensio-5
6;100;3477;2024-11-27T05:02:02.479590415Z;1038;santorsola-tensio-5
5;100;3477;2024-11-27T05:22:02.417737539Z;1038;santorsola-tensio-5
5;100;3477;2024-11-27T05:42:02.363868085Z;1038;santorsola-tensio-5
5;100;3475;2024-11-27T06:02:02.292623689Z;1038;santorsola-tensio-5
5;100;3475;2024-11-27T06:22:02.254532106Z;1038;santorsola-tensio-5
5;100;3475;2024-11-27T06:42:02.176753692Z;1038;santorsola-tensio-5
5;100;3474;2024-11-27T07:02:02.116598814Z;1038;santorsola-tensio-5
5;100;3474;2024-11-27T07:22:02.052519894Z;1038;santorsola-tensio-5
5;100;3472;2024-11-27T07:42:01.985182158Z;1038;santorsola-tensio-5
6;100;3472;2024-11-27T08:02:01.934134393Z;1038;santorsola-tensio-5
5;100;3472;2024-11-27T08:22:01.949250041Z;1038;santorsola-tensio-5
5;100;3472;2024-11-27T08:42:01.821882868Z;1038;santorsola-tensio-5
5;100;3470;2024-11-27T09:02:01.739477998Z;1038;santorsola-tensio-5
5;100;3470;2024-11-27T09:22:01.697728590Z;1038;santorsola-tensio-5
6;100;3470;2024-11-27T09:42:01.613811540Z;1038;santorsola-tensio-5
5;100;3470;2024-11-27T10:02:01.561497574Z;1038;santorsola-tensio-5
5;100;3470;2024-11-27T10:22:01.780333157Z;1038;santorsola-tensio-5
5;100;3470;2024-11-27T10:42:01.457941787Z;1038;santorsola-tensio-5
5;100;3468;2024-11-27T11:02:01.385848191Z;1038;santorsola-tensio-5
6;100;3468;2024-11-27T11:22:01.304004113Z;1038;santorsola-tensio-5
6;100;3470;2024-11-27T11:42:01.307967769Z;1038;santorsola-tensio-5
5;100;3468;2024-11-27T12:02:01.228292907Z;1038;santorsola-tensio-5
7;100;3470;2024-11-27T12:22:01.141612090Z;1038;santorsola-tensio-5
7;100;3479;2024-11-27T12:42:01.057393974Z;1038;santorsola-tensio-5
4;100;3491;2024-11-27T13:02:01.079764539Z;1038;santorsola-tensio-5
5;100;3491;2024-11-27T13:22:00.987118188Z;1038;santorsola-tensio-5
6;100;3491;2024-11-27T13:42:00.897550107Z;1038;santorsola-tensio-5
6;100;3491;2024-11-27T14:02:00.902265371Z;1038;santorsola-tensio-5
5;100;3489;2024-11-27T14:22:00.744803686Z;1038;santorsola-tensio-5
5;100;3489;2024-11-27T14:42:00.744095663Z;1038;santorsola-tensio-5
5;100;3491;2024-11-27T15:02:00.659111715Z;1038;santorsola-tensio-5
5;100;3489;2024-11-27T15:22:00.573701793Z;1038;santorsola-tensio-5
5;100;3489;2024-11-27T15:42:00.503479756Z;1038;santorsola-tensio-5
5;100;3489;2024-11-27T16:02:00.507088054Z;1038;santorsola-tensio-5
5;100;3489;2024-11-27T16:22:00.435315166Z;1038;santorsola-tensio-5
5;100;3488;2024-11-27T16:42:00.343851959Z;1038;santorsola-tensio-5
5;100;3486;2024-11-27T17:02:00.260627263Z;1038;santorsola-tensio-5
5;100;3486;2024-11-27T17:22:00.179190622Z;1038;santorsola-tensio-5
5;100;3486;2024-11-27T17:42:00.180965151Z;1038;santorsola-tensio-5
5;100;3484;2024-11-27T18:02:00.123817174Z;1038;santorsola-tensio-5
5;100;3484;2024-11-27T18:21:59.999153666Z;1038;santorsola-tensio-5
5;100;3484;2024-11-27T18:41:59.943100085Z;1038;santorsola-tensio-5
5;100;3482;2024-11-27T19:01:59.876025742Z;1038;santorsola-tensio-5
5;100;3482;2024-11-27T19:21:59.818749457Z;1038;santorsola-tensio-5
5;100;3482;2024-11-27T19:41:59.745885764Z;1038;santorsola-tensio-5
5;100;3481;2024-11-27T20:01:59.698838013Z;1038;santorsola-tensio-5
5;100;3481;2024-11-27T20:21:59.619694829Z;1038;santorsola-tensio-5
5;100;3481;2024-11-27T20:41:59.575801072Z;1038;santorsola-tensio-5
5;100;3479;2024-11-27T21:01:59.545871330Z;1038;santorsola-tensio-5
5;100;3479;2024-11-27T21:21:59.438846379Z;1038;santorsola-tensio-5
5;100;3479;2024-11-27T21:41:59.378557853Z;1038;santorsola-tensio-5
5;100;3477;2024-11-27T22:01:59.317378587Z;1038;santorsola-tensio-5
5;100;3477;2024-11-27T22:21:59.254020816Z;1038;santorsola-tensio-5
5;100;3475;2024-11-27T22:41:59.191552581Z;1038;santorsola-tensio-5
5;100;3475;2024-11-27T23:01:59.135520308Z;1038;santorsola-tensio-5
6;100;3475;2024-11-27T23:21:59.073836810Z;1038;santorsola-tensio-5
5;100;3475;2024-11-27T23:41:59.013647371Z;1038;santorsola-tensio-5
5;100;3474;2024-11-28T00:01:58.956885078Z;1038;santorsola-tensio-5
5;100;3474;2024-11-28T00:21:58.883602396Z;1038;santorsola-tensio-5
5;100;3474;2024-11-28T00:41:58.832637557Z;1038;santorsola-tensio-5
5;100;3472;2024-11-28T01:01:58.759304203Z;1038;santorsola-tensio-5
5;100;3472;2024-11-28T01:21:58.736425025Z;1038;santorsola-tensio-5
5;100;3472;2024-11-28T01:41:58.637062074Z;1038;santorsola-tensio-5
5;100;3470;2024-11-28T02:01:58.669213188Z;1038;santorsola-tensio-5
5;100;3470;2024-11-28T02:21:58.581024511Z;1038;santorsola-tensio-5
5;100;3470;2024-11-28T02:41:58.460010806Z;1038;santorsola-tensio-5
5;100;3470;2024-11-28T03:01:58.390549036Z;1038;santorsola-tensio-5
5;100;3468;2024-11-28T03:21:58.334671027Z;1038;santorsola-tensio-5
5;100;3468;2024-11-28T03:41:58.337756081Z;1038;santorsola-tensio-5
5;100;3468;2024-11-28T04:01:58.210576260Z;1038;santorsola-tensio-5
5;100;3466;2024-11-28T04:21:58.132286685Z;1038;santorsola-tensio-5
5;100;3466;2024-11-28T04:41:58.093036185Z;1038;santorsola-tensio-5
5;100;3466;2024-11-28T05:01:58.017210268Z;1038;santorsola-tensio-5
5;100;3465;2024-11-28T05:21:57.957648267Z;1038;santorsola-tensio-5
5;100;3465;2024-11-28T05:41:57.899957862Z;1038;santorsola-tensio-5
5;100;3465;2024-11-28T06:01:57.837224660Z;1038;santorsola-tensio-5
5;100;3463;2024-11-28T06:21:57.787219412Z;1038;santorsola-tensio-5
5;100;3463;2024-11-28T07:01:57.657578726Z;1038;santorsola-tensio-5
5;100;3461;2024-11-28T07:21:57.611673207Z;1038;santorsola-tensio-5
5;100;3461;2024-11-28T07:41:57.537736819Z;1038;santorsola-tensio-5
5;100;3461;2024-11-28T08:01:57.558784940Z;1038;santorsola-tensio-5
5;100;3461;2024-11-28T08:21:57.406467276Z;1038;santorsola-tensio-5
5;100;3459;2024-11-28T08:41:57.365761891Z;1038;santorsola-tensio-5
5;100;3461;2024-11-28T09:01:57.294644821Z;1038;santorsola-tensio-5
5;100;3459;2024-11-28T09:21:57.240774492Z;1038;santorsola-tensio-5
5;100;3459;2024-11-28T09:41:57.166277717Z;1038;santorsola-tensio-5
6;100;3461;2024-11-28T10:01:57.174997350Z;1038;santorsola-tensio-5
6;100;3470;2024-11-28T10:21:57.057177473Z;1038;santorsola-tensio-5
5;100;3484;2024-11-28T10:41:56.991527734Z;1038;santorsola-tensio-5
7;100;3498;2024-11-28T11:01:56.913471097Z;1038;santorsola-tensio-5
5;100;3507;2024-11-28T11:21:56.897547065Z;1038;santorsola-tensio-5
5;100;3516;2024-11-28T11:41:56.818069236Z;1038;santorsola-tensio-5
6;100;3519;2024-11-28T12:01:56.745856754Z;1038;santorsola-tensio-5
5;100;3535;2024-11-28T12:21:56.661351256Z;1038;santorsola-tensio-5
5;100;3533;2024-11-28T12:41:56.592193982Z;1038;santorsola-tensio-5
7;100;3533;2024-11-28T13:01:56.536038316Z;1038;santorsola-tensio-5
5;100;3537;2024-11-28T13:21:56.464033797Z;1038;santorsola-tensio-5
5;100;3539;2024-11-28T13:41:56.419266861Z;1038;santorsola-tensio-5
6;100;3539;2024-11-28T14:01:56.351019363Z;1038;santorsola-tensio-5
6;100;3537;2024-11-28T14:21:56.291160919Z;1038;santorsola-tensio-5
5;100;3535;2024-11-28T14:41:56.216183629Z;1038;santorsola-tensio-5
5;100;3535;2024-11-28T15:01:56.203201932Z;1038;santorsola-tensio-5
5;100;3533;2024-11-28T15:21:56.096778180Z;1038;santorsola-tensio-5
5;100;3533;2024-11-28T15:41:56.031802771Z;1038;santorsola-tensio-5
5;100;3532;2024-11-28T16:01:55.966791617Z;1038;santorsola-tensio-5
5;100;3532;2024-11-28T16:21:55.908831699Z;1038;santorsola-tensio-5
5;100;3530;2024-11-28T16:41:55.835052188Z;1038;santorsola-tensio-5
5;100;3530;2024-11-28T17:01:55.785055832Z;1038;santorsola-tensio-5
5;100;3528;2024-11-28T17:21:55.753092001Z;1038;santorsola-tensio-5
5;100;3528;2024-11-28T17:41:55.648865606Z;1038;santorsola-tensio-5
5;100;3526;2024-11-28T18:01:55.587260052Z;1038;santorsola-tensio-5
5;100;3525;2024-11-28T18:21:55.531719196Z;1038;santorsola-tensio-5
